HighEntropy
Actor Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-170, Activation-RELU,Layer 2,Neurons-170, Activation-RELU,Layer 3,Neurons-32, Activation-SOFTMAX,
Actor Learning Rate:,0.0005
Optimizer Type:,Momentum
Momentum Coeff:,0.95
Entropy Coeff:,0.03
Baseline Type:,Critic Network
Critic Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-85, Activation-RELU,Layer 2,Neurons-1, Activation-LINEAR,
Critic Learning Rate:,0.015
Critic Optimizer Type:,SDG

Workers:,8, Batch Size:,32


Batches,Hands,TotalAvgScore,RecentAvgScore,RecentAvgEntropy,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
2672000,85504000,0.685988,0.758031,0.137073,41.1008,2.08352,29.7253,19.1768,20.9268,1.77477,0.79601,0.746752,
2674000,85568000,0.68604,0.755297,0.142264,41.1153,0.757872,29.7364,19.1838,20.933,0.592279,0.35533,0.311956,
2676000,85632000,0.686089,0.752688,0.144013,41.1333,1.04366,29.7516,19.1918,20.9395,0.790341,0.432948,0.52645,
2678000,85696000,0.68614,0.754484,0.14141,41.1459,1.3185,29.7627,19.1969,20.9439,1.09334,0.55535,0.484395,
2680000,85760000,0.686191,0.753891,0.133518,41.1585,1.05889,29.7732,19.2024,20.9487,0.880929,0.444398,0.384358,
2682000,85824000,0.686239,0.750797,0.141223,41.1705,0.20865,29.783,19.2077,20.9535,0.169217,0.0833667,0.0891639,
2684000,85888000,0.686291,0.756172,0.137196,41.1877,1.12588,29.7955,19.2166,20.9613,0.985043,0.407631,0.362131,
2686000,85952000,0.686337,0.747063,0.130511,41.2025,0.473386,29.807,19.224,20.9673,0.384664,0.210028,0.17893,
2688000,86016000,0.686384,0.750422,0.12916,41.2196,1.40554,29.8211,19.232,20.9736,1.0572,0.503466,0.777414,
2690000,86080000,0.686437,0.757984,0.135467,41.2342,1.45752,29.8328,19.2389,20.9794,1.10407,0.663797,0.681745,
2692000,86144000,0.686488,0.754047,0.137567,41.2479,1.01736,29.8456,19.2438,20.9835,0.802789,0.406705,0.474496,
2694000,86208000,0.686539,0.755437,0.134322,41.2615,0.814236,29.8573,19.2499,20.988,0.688101,0.30197,0.313547,
2696000,86272000,0.686595,0.762656,0.129726,41.2764,0.805139,29.8693,19.2569,20.9938,0.639194,0.305759,0.382349,
2698000,86336000,0.68665,0.759672,0.13338,41.2924,1.64873,29.8835,19.2639,20.9987,1.3486,0.6733,0.668007,
2700000,86400000,0.686703,0.758828,0.134177,41.3059,0.759526,29.8952,19.2697,21.0033,0.596191,0.32041,0.344637,
2702000,86464000,0.686752,0.752734,0.134997,41.3202,1.0886,29.9068,19.2763,21.0086,0.949428,0.424489,0.321631,
2704000,86528000,0.686797,0.747234,0.139178,41.3355,2.04813,29.92,19.2831,21.0139,1.60009,0.828289,0.973898,
2706000,86592000,0.686843,0.749203,0.139005,41.3445,0.912869,29.9287,19.2862,21.0163,0.703205,0.37178,0.447898,
2708000,86656000,0.686897,0.759656,0.141474,41.3602,0.820866,29.9405,19.2941,21.0231,0.565715,0.370773,0.465096,
2710000,86720000,0.686943,0.749438,0.140261,41.37,1.00382,29.9515,19.2962,21.0246,0.828825,0.397723,0.403141,
2712000,86784000,0.686995,0.758266,0.138226,41.3832,0.596697,29.9646,19.3009,21.0277,0.415723,0.246233,0.350131,
2714000,86848000,0.687045,0.755047,0.133588,41.3965,0.377452,29.9765,19.3064,21.032,0.296442,0.157157,0.172897,
2716000,86912000,0.687102,0.763359,0.133925,41.4103,0.922071,29.988,19.3126,21.037,0.651162,0.384621,0.527512,
2718000,86976000,0.687153,0.757359,0.14235,41.4255,2.56838,30.0008,19.3195,21.0423,2.26089,0.969557,0.738192,
2720000,87040000,0.687202,0.753609,0.137991,41.4392,0.768224,30.0117,19.3261,21.0477,0.639824,0.308509,0.292603,
2722000,87104000,0.687244,0.743813,0.137622,41.4555,0.861211,30.0249,19.3336,21.054,0.690849,0.359161,0.367988,
2724000,87168000,0.687296,0.758203,0.138105,41.4705,2.10602,30.0389,19.3397,21.0582,1.66746,0.904829,0.91443,
2726000,87232000,0.687345,0.754922,0.137662,41.4807,0.379985,30.0482,19.3437,21.0613,0.291615,0.150086,0.191893,
2728000,87296000,0.687395,0.754547,0.138678,41.4918,3.1426,30.0577,19.3483,21.0654,2.65177,1.4306,0.892969,
2730000,87360000,0.687439,0.748422,0.148637,41.5037,0.746693,30.0694,19.3522,21.0685,0.615728,0.295619,0.301728,
2732000,87424000,0.687492,0.758859,0.142037,41.5161,0.940805,30.0799,19.3572,21.0733,0.763678,0.349075,0.424331,
2734000,87488000,0.687542,0.756297,0.142654,41.5303,1.12747,30.0916,19.3637,21.0786,0.966921,0.421474,0.398266,
2736000,87552000,0.687593,0.756844,0.139215,41.547,1.69926,30.104,19.3725,21.0858,1.26374,0.665834,0.920391,
2738000,87616000,0.687638,0.750063,0.1351,41.5606,2.49886,30.1142,19.3796,21.0915,2.14709,1.04785,0.732305,
2740000,87680000,0.687686,0.752484,0.137262,41.5679,1.9432,30.1235,19.3806,21.0917,1.62726,0.725497,0.775701,
2742000,87744000,0.687734,0.753516,0.154378,41.5735,0.967549,30.1308,19.381,21.0918,0.736506,0.425193,0.461434,
2744000,87808000,0.687787,0.760516,0.156571,41.5888,0.501301,30.1454,19.3865,21.0961,0.424741,0.184074,0.192392,
2746000,87872000,0.687837,0.75725,0.158113,41.6069,2.22559,30.1588,19.3961,21.1039,1.85112,0.847302,0.899274,
2748000,87936000,0.687886,0.754547,0.151697,41.6199,0.801736,30.1709,19.4003,21.1084,0.51464,0.389425,0.475684,
2750000,88000000,0.687925,0.741328,0.157435,41.6357,1.9677,30.1853,19.407,21.1129,1.71185,0.791367,0.561388,
2752000,88064000,0.687972,0.753531,0.151898,41.6542,1.44236,30.2008,19.4151,21.1196,1.12576,0.640306,0.63487,
2754000,88128000,0.688027,0.762875,0.151345,41.6671,3.78496,30.2117,19.421,21.1241,3.10812,1.71604,1.31177,
2756000,88192000,0.688073,0.751828,0.150809,41.6815,2.03286,30.2227,19.4278,21.1305,1.75589,0.851312,0.569782,
2758000,88256000,0.688121,0.753516,0.147545,41.6937,2.58098,30.2334,19.433,21.1344,2.16572,1.09338,0.880708,
2760000,88320000,0.688167,0.752266,0.144755,41.7024,0.986489,30.242,19.4358,21.1368,0.717654,0.438999,0.515182,
2762000,88384000,0.688213,0.751234,0.152696,41.7209,0.467693,30.257,19.4445,21.1439,0.30921,0.188844,0.295743,
2764000,88448000,0.688259,0.752031,0.15478,41.7346,1.72008,30.2696,19.4496,21.1481,1.40877,0.769996,0.617364,
2766000,88512000,0.68831,0.758391,0.153583,41.7469,1.95818,30.2808,19.4545,21.1519,1.66865,0.814623,0.621679,
2768000,88576000,0.688356,0.751781,0.157979,41.761,1.08989,30.2922,19.4607,21.1577,0.873417,0.49302,0.426542,
2770000,88640000,0.688406,0.758328,0.152975,41.7801,8.85259,30.3076,19.4697,21.1649,8.09073,3.24141,1.54977,
2772000,88704000,0.688454,0.754469,0.153123,41.7963,3.32397,30.3208,19.4773,21.1712,2.87644,1.29565,1.04698,
2774000,88768000,0.6885,0.752797,0.1484,41.8081,1.0795,30.3316,19.482,21.1746,0.90118,0.388931,0.449373,
2776000,88832000,0.688548,0.755297,0.154669,41.8235,0.65485,30.3436,19.4893,21.1812,0.473444,0.259523,0.370578,
2778000,88896000,0.688595,0.753391,0.155893,41.8382,1.15,30.3573,19.4956,21.1847,0.892761,0.507305,0.517802,
2780000,88960000,0.688642,0.753828,0.153586,41.8528,0.889988,30.3691,19.5021,21.1905,0.754776,0.343789,0.322802,
2782000,89024000,0.688687,0.752,0.142956,41.8662,0.866989,30.3832,19.5065,21.1928,0.681814,0.342538,0.411665,
2784000,89088000,0.688734,0.75375,0.139536,41.8796,0.668029,30.3937,19.5128,21.1984,0.522784,0.26434,0.321068,
2786000,89152000,0.688785,0.759484,0.141945,41.8934,0.711069,30.4054,19.5189,21.2032,0.576511,0.286705,0.301752,
2788000,89216000,0.688837,0.760984,0.145425,41.9045,1.56747,30.4156,19.5232,21.2067,1.3553,0.622682,0.48207,
2790000,89280000,0.688886,0.7575,0.140215,41.9193,2.35694,30.4283,19.5297,21.2117,1.70014,0.938424,1.33568,
2792000,89344000,0.688933,0.754047,0.149593,41.9335,2.76827,30.4392,19.5367,21.2177,2.43902,1.10685,0.699542,
2794000,89408000,0.688984,0.761406,0.140658,41.9438,1.25502,30.4483,19.5409,21.2211,0.984773,0.520404,0.578342,
2796000,89472000,0.689032,0.75525,0.143074,41.9573,0.245563,30.4598,19.5468,21.2259,0.174282,0.0945584,0.144864,
2798000,89536000,0.689076,0.750125,0.147497,41.9679,0.640372,30.4691,19.551,21.2296,0.543989,0.270512,0.202425,
2800000,89600000,0.689123,0.754906,0.137965,41.9783,3.36038,30.4778,19.5554,21.2337,2.87187,1.32721,1.1327,
2802000,89664000,0.689174,0.760687,0.135637,41.991,0.784914,30.4879,19.5613,21.2389,0.67492,0.320943,0.239937,
2804000,89728000,0.689219,0.753094,0.135194,42.0036,1.59647,30.4989,19.5669,21.2429,1.29944,0.709173,0.597703,
2806000,89792000,0.689277,0.770625,0.139415,42.0171,0.985082,30.5098,19.573,21.2482,0.729907,0.423719,0.50802,
2808000,89856000,0.689326,0.757656,0.140833,42.0313,0.554495,30.5216,19.5794,21.2535,0.472254,0.242146,0.160644,
2810000,89920000,0.689371,0.752625,0.131861,42.0451,2.65593,30.5326,19.5859,21.259,2.39233,0.900605,0.720866,
2812000,89984000,0.689417,0.753797,0.141933,42.0596,1.08392,30.545,19.592,21.2642,0.932724,0.424596,0.353035,
2814000,90048000,0.689467,0.760656,0.141767,42.0711,1.12796,30.5552,19.5968,21.2678,0.977182,0.475201,0.302628,
2816000,90112000,0.689515,0.756375,0.142929,42.0864,0.623448,30.5675,19.6039,21.2739,0.463973,0.314367,0.273112,
2818000,90176000,0.689563,0.757859,0.138867,42.1008,1.32059,30.5784,19.6113,21.2799,1.12315,0.554663,0.418158,
2820000,90240000,0.689612,0.758453,0.141948,42.1159,1.33745,30.5912,19.618,21.2852,1.02269,0.616392,0.602451,
2822000,90304000,0.689662,0.759391,0.143474,42.1249,0.970764,30.6001,19.6211,21.2874,0.779927,0.390523,0.426133,
2824000,90368000,0.689712,0.761016,0.149415,42.1345,0.829152,30.6108,19.6234,21.2888,0.642632,0.296326,0.432097,
2826000,90432000,0.689754,0.748875,0.143614,42.1425,1.13256,30.6201,19.6254,21.2895,0.948822,0.391945,0.478334,
2828000,90496000,0.689806,0.762563,0.153589,42.1577,1.21039,30.6333,19.632,21.2946,0.952958,0.516682,0.53848,
2830000,90560000,0.689848,0.749047,0.147581,42.1676,0.999781,30.644,19.635,21.2961,0.766497,0.43664,0.470521,
2832000,90624000,0.689893,0.754219,0.147367,42.1858,0.991128,30.6598,19.6431,21.3018,0.821686,0.39349,0.390297,
2834000,90688000,0.689936,0.750313,0.141216,42.197,0.882625,30.6712,19.6467,21.3043,0.706734,0.359735,0.387484,
2836000,90752000,0.689985,0.760172,0.142164,42.212,1.8236,30.6823,19.6545,21.3107,1.54718,0.832447,0.488645,
2838000,90816000,0.690032,0.756484,0.140976,42.2224,1.38701,30.6919,19.6583,21.3141,1.05464,0.598153,0.673616,
2840000,90880000,0.690082,0.760531,0.144658,42.2348,0.705893,30.7024,19.6638,21.3184,0.511576,0.321882,0.364646,
2842000,90944000,0.69013,0.759313,0.14012,42.2539,0.820529,30.7189,19.6723,21.3246,0.636377,0.329328,0.399793,
2844000,91008000,0.690173,0.750516,0.137991,42.2636,4.81931,30.7281,19.676,21.3273,3.9634,2.0764,1.79047,
2846000,91072000,0.690218,0.754484,0.146247,42.2782,1.89272,30.7407,19.6824,21.3321,1.59076,0.836428,0.593528,
2848000,91136000,0.690263,0.753531,0.144282,42.293,1.09357,30.7525,19.6897,21.3377,0.851581,0.459221,0.509723,
2850000,91200000,0.690309,0.756984,0.146397,42.3089,1.64342,30.7661,19.6966,21.3432,1.32679,0.658953,0.711495,
2852000,91264000,0.69035,0.747594,0.143165,42.3197,0.976257,30.7764,19.7002,21.3464,0.845971,0.436518,0.21648,
2854000,91328000,0.690397,0.758516,0.146679,42.3334,1.30903,30.7889,19.7059,21.3504,0.972411,0.513996,0.709771,
2856000,91392000,0.690441,0.7525,0.145084,42.3504,0.624576,30.8042,19.7127,21.3557,0.538229,0.244764,0.201235,
2858000,91456000,0.69049,0.760969,0.147922,42.361,0.994541,30.8139,19.7169,21.359,0.839215,0.460231,0.270217,
2860000,91520000,0.690538,0.758578,0.147688,42.3749,1.84172,30.8257,19.7233,21.3635,1.65361,0.671636,0.454324,
2862000,91584000,0.690581,0.752094,0.143129,42.3877,1.46594,30.8376,19.7283,21.3672,1.23433,0.594182,0.521888,
2864000,91648000,0.690621,0.748062,0.14414,42.4004,1.11996,30.8468,19.7348,21.3731,0.880725,0.423399,0.547138,
2866000,91712000,0.690669,0.759719,0.143138,42.4128,2.12226,30.857,19.7404,21.3777,1.6638,0.933297,0.929903,
2868000,91776000,0.690713,0.753266,0.149765,42.4238,1.09159,30.8676,19.7443,21.3806,0.843118,0.491674,0.488858,
2870000,91840000,0.690763,0.762641,0.15226,42.4403,1.13369,30.8806,19.7521,21.3874,0.985032,0.449805,0.335628,
2872000,91904000,0.69081,0.758141,0.155866,42.4527,0.829664,30.8904,19.7578,21.3926,0.675202,0.335391,0.346349,
2874000,91968000,0.690855,0.755562,0.144253,42.4694,1.5028,30.903,19.7664,21.3997,1.18037,0.621867,0.691672,
2876000,92032000,0.6909,0.755813,0.146882,42.4866,2.33638,30.9162,19.775,21.4067,1.64844,1.03469,1.29257,
2878000,92096000,0.690945,0.755437,0.142535,42.4971,1.39119,30.9254,19.7793,21.4103,1.11578,0.623372,0.549411,
2880000,92160000,0.69099,0.756469,0.141287,42.5072,2.50125,30.9342,19.7837,21.4136,1.99085,1.12191,1.0169,
2882000,92224000,0.691037,0.758609,0.151202,42.5177,1.74667,30.9445,19.7872,21.4163,1.47707,0.830886,0.422771,
2884000,92288000,0.691078,0.749875,0.156456,42.5272,1.259,30.9537,19.7906,21.4187,1.03283,0.5452,0.470227,
2886000,92352000,0.691126,0.760578,0.143577,42.5424,0.750912,30.9655,19.7985,21.4245,0.59986,0.340335,0.297,
2888000,92416000,0.691175,0.761922,0.147965,42.5599,1.13593,30.9804,19.8068,21.4302,0.98772,0.479271,0.291636,
2890000,92480000,0.691215,0.748937,0.150661,42.5708,1.66774,30.9905,19.8109,21.4333,1.34729,0.624206,0.759284,
2892000,92544000,0.691265,0.763625,0.148445,42.5799,1.34122,30.999,19.8142,21.4362,0.981836,0.579159,0.706722,
2894000,92608000,0.69131,0.756531,0.145973,42.591,0.681521,31.0083,19.8192,21.4401,0.555024,0.312014,0.243035,
2896000,92672000,0.691359,0.760938,0.14524,42.6035,0.400248,31.0189,19.8246,21.4446,0.322541,0.181405,0.152505,
2898000,92736000,0.691405,0.757953,0.14924,42.6164,1.208,31.0302,19.8302,21.4486,0.992296,0.530987,0.438923,
2900000,92800000,0.69145,0.757219,0.149363,42.6269,0.831031,31.0399,19.8345,21.4517,0.640395,0.333774,0.41122,
2902000,92864000,0.6915,0.763797,0.153447,42.6407,2.59964,31.0521,19.8404,21.4558,2.25731,1.02094,0.787642,
2904000,92928000,0.691549,0.763734,0.146493,42.6519,0.850692,31.0628,19.8445,21.4587,0.680899,0.373463,0.347246,
2906000,92992000,0.691596,0.758984,0.150667,42.6658,0.834603,31.076,19.85,21.4624,0.702033,0.337867,0.299264,
2908000,93056000,0.691639,0.754797,0.151591,42.6754,9.0895,31.0854,19.8539,21.4641,7.83187,4.00641,2.28683,
2910000,93120000,0.691683,0.755328,0.144411,42.6895,1.49079,31.0979,19.86,21.4684,1.11354,0.747196,0.65129,
2912000,93184000,0.691725,0.751969,0.155608,42.7038,0.831482,31.1097,19.8666,21.4737,0.670803,0.32181,0.371247,
2914000,93248000,0.691768,0.754797,0.158589,42.7152,1.72772,31.1198,19.8715,21.4772,1.40055,0.720307,0.710385,
2916000,93312000,0.691814,0.759063,0.153724,42.7287,0.243071,31.1309,19.8776,21.4823,0.201188,0.102498,0.0900062,
2918000,93376000,0.691858,0.756047,0.15172,42.7404,1.13714,31.1411,19.8827,21.4862,0.895738,0.461902,0.526672,
2920000,93440000,0.691898,0.749984,0.153297,42.756,0.751696,31.1553,19.8896,21.4902,0.634899,0.319767,0.244334,
2922000,93504000,0.691941,0.754562,0.14865,42.7684,0.871238,31.1664,19.895,21.4938,0.70988,0.381827,0.330657,
2924000,93568000,0.691986,0.757734,0.150784,42.7825,0.39069,31.1787,19.9008,21.4987,0.300366,0.193613,0.157902,
2926000,93632000,0.692033,0.761437,0.153818,42.7995,0.595206,31.192,19.9092,21.5055,0.479829,0.248127,0.249934,
2928000,93696000,0.692079,0.758875,0.150123,42.8119,1.60629,31.2017,19.9152,21.5104,1.3494,0.723915,0.485011,
2930000,93760000,0.692122,0.755922,0.154892,42.8227,1.08319,31.2114,19.9197,21.5137,0.855048,0.526508,0.406174,
2932000,93824000,0.692166,0.756375,0.152933,42.8326,1.71188,31.2193,19.9242,21.5177,1.26715,0.753456,0.87015,
2934000,93888000,0.692209,0.755203,0.147845,42.8473,1.67493,31.231,19.9315,21.5233,1.39641,0.685235,0.621185,
2936000,93952000,0.692256,0.760141,0.148422,42.8569,0.713263,31.2394,19.9357,21.5263,0.503867,0.298011,0.407494,
2938000,94016000,0.692298,0.753984,0.151232,42.8688,1.88708,31.2492,19.941,21.5309,1.6412,0.828863,0.42485,
2940000,94080000,0.692349,0.767984,0.146725,42.8877,1.72767,31.2641,19.9505,21.5382,1.5202,0.664932,0.481344,
2942000,94144000,0.692392,0.755406,0.146937,42.8985,1.09439,31.2728,19.9555,21.5423,0.946952,0.429276,0.341599,
2944000,94208000,0.692439,0.762156,0.145717,42.9068,0.804026,31.2801,19.959,21.5451,0.585795,0.33723,0.435405,
2946000,94272000,0.692487,0.762078,0.144831,42.9214,1.30717,31.2917,19.9661,21.5507,1.01589,0.492814,0.65863,
2948000,94336000,0.692535,0.763844,0.15164,42.9324,0.851483,31.3016,19.9707,21.5538,0.667278,0.386112,0.361497,
2950000,94400000,0.692585,0.767,0.152433,42.9481,1.70468,31.3147,19.9782,21.5591,1.44993,0.769199,0.460394,
2952000,94464000,0.69263,0.757937,0.147602,42.9599,2.89029,31.3241,19.9838,21.5638,2.33481,1.48626,0.832746,
2954000,94528000,0.692676,0.760453,0.143562,42.9726,0.807738,31.3369,19.9881,21.5666,0.653627,0.322748,0.347918,
2956000,94592000,0.692715,0.750313,0.142132,42.9855,0.644375,31.3481,19.994,21.5707,0.499563,0.325291,0.244626,
2958000,94656000,0.692764,0.765547,0.145376,43.0008,0.904185,31.3629,19.9999,21.5741,0.574707,0.382251,0.584077,
2960000,94720000,0.692808,0.758422,0.1488,43.0176,1.76384,31.3755,20.0087,21.581,1.43419,0.785933,0.660701,
2962000,94784000,0.692853,0.759234,0.148263,43.029,1.59104,31.3856,20.0134,21.5847,1.40973,0.655066,0.339057,
2964000,94848000,0.692897,0.75725,0.141065,43.038,0.339548,31.3945,20.0167,21.5868,0.296903,0.136903,0.0916477,
2966000,94912000,0.692938,0.754469,0.144902,43.0503,1.89336,31.4038,20.0229,21.5918,1.55904,0.796957,0.720465,
2968000,94976000,0.692987,0.764891,0.144829,43.0674,2.30783,31.4174,20.0312,21.5986,1.74699,1.03531,1.09645,
2970000,95040000,0.693032,0.759719,0.145665,43.0814,0.611413,31.4285,20.0382,21.6039,0.515462,0.268121,0.190356,
2972000,95104000,0.693073,0.754422,0.141397,43.092,1.63443,31.438,20.0426,21.6071,1.43321,0.629717,0.469808,
2974000,95168000,0.693113,0.753469,0.146629,43.1026,0.12424,31.4496,20.0456,21.6085,0.1076,0.0498334,0.0370759,
2976000,95232000,0.693154,0.753141,0.138266,43.1177,1.12857,31.4614,20.0536,21.6141,0.851959,0.534992,0.51148,
2978000,95296000,0.693198,0.759031,0.136564,43.1258,0.743575,31.4702,20.0558,21.6154,0.62128,0.326448,0.245655,
2980000,95360000,0.693242,0.759125,0.137162,43.1379,0.988559,31.4801,20.0612,21.62,0.758525,0.419932,0.474915,
2982000,95424000,0.693288,0.760969,0.14262,43.1511,1.41286,31.4907,20.0676,21.6251,1.16724,0.524314,0.599012,
2984000,95488000,0.693335,0.764203,0.13998,43.1675,1.42857,31.5049,20.0751,21.6302,1.21247,0.543532,0.524681,
2986000,95552000,0.693376,0.754844,0.144922,43.1801,0.885292,31.5166,20.0804,21.6333,0.671256,0.387017,0.428222,
2988000,95616000,0.693422,0.761094,0.158457,43.1978,0.679816,31.5324,20.0882,21.6385,0.511356,0.269945,0.357484,
2990000,95680000,0.693462,0.75325,0.15197,43.2159,0.899393,31.546,20.0975,21.6461,0.709312,0.390708,0.39132,
2992000,95744000,0.693508,0.762297,0.154025,43.2271,1.6549,31.5563,20.1018,21.6494,1.36856,0.72396,0.584469,
2994000,95808000,0.693552,0.759219,0.148715,43.242,1.39532,31.5692,20.1084,21.6542,1.14348,0.61243,0.514096,
2996000,95872000,0.693597,0.762,0.155013,43.2545,0.892922,31.5802,20.114,21.658,0.602601,0.388069,0.532527,
2998000,95936000,0.693636,0.750984,0.148337,43.2654,1.47748,31.5907,20.1181,21.6606,1.14752,0.705958,0.606446,
3000000,96000000,0.693681,0.761156,0.145111,43.279,1.12916,31.6011,20.125,21.6663,0.823769,0.623515,0.455661,
3002000,96064000,0.693723,0.757797,0.147404,43.297,0.79004,31.6145,20.1345,21.6737,0.63534,0.307753,0.354674,
3004000,96128000,0.693767,0.758563,0.143778,43.3116,1.74189,31.6269,20.1413,21.6787,1.48309,0.777968,0.47896,
3006000,96192000,0.693815,0.766375,0.145769,43.3225,0.903212,31.6368,20.1456,21.682,0.736924,0.362196,0.376229,
3008000,96256000,0.693852,0.749797,0.144879,43.3415,1.32098,31.6548,20.1534,21.6863,1.09911,0.573069,0.456651,
3010000,96320000,0.69389,0.750969,0.144177,43.3631,0.799261,31.6728,20.1641,21.6933,0.619221,0.342937,0.371184,
3012000,96384000,0.693925,0.747266,0.148503,43.3728,1.27125,31.6822,20.1675,21.6959,1.01764,0.522574,0.554436,
3014000,96448000,0.693967,0.757187,0.159033,43.39,1.70255,31.696,20.1758,21.7022,1.23578,0.769615,0.882739,
3016000,96512000,0.694013,0.762125,0.148964,43.4044,1.66637,31.7066,20.1835,21.7086,1.40839,0.680541,0.574519,
3018000,96576000,0.694059,0.763609,0.143539,43.4152,1.05466,31.7159,20.1884,21.712,0.86451,0.46439,0.386367,
3020000,96640000,0.694098,0.753922,0.137636,43.4283,1.29694,31.728,20.1939,21.7153,1.08422,0.613727,0.360338,
3022000,96704000,0.694148,0.769391,0.141066,43.4407,1.03195,31.7383,20.1994,21.72,0.780625,0.501511,0.451701,
3024000,96768000,0.694198,0.7695,0.141289,43.4554,1.04777,31.7522,20.2052,21.7236,0.937344,0.409615,0.226755,
3026000,96832000,0.694242,0.76025,0.1367,43.4679,0.866148,31.7622,20.2113,21.7284,0.618627,0.394987,0.45989,
3028000,96896000,0.694283,0.756938,0.143459,43.4781,0.821861,31.7713,20.2154,21.7316,0.596549,0.383875,0.414999,
3030000,96960000,0.694328,0.761484,0.142494,43.4919,0.474719,31.7839,20.2215,21.7353,0.428362,0.172359,0.110253,
3032000,97024000,0.694369,0.756766,0.140601,43.505,0.698508,31.7941,20.228,21.7405,0.60153,0.274195,0.225594,
3034000,97088000,0.694409,0.756156,0.13701,43.5138,1.33048,31.802,20.2316,21.7431,1.12312,0.58061,0.414329,
3036000,97152000,0.694453,0.760734,0.139016,43.5307,0.242879,31.8141,20.2409,21.7507,0.195793,0.102045,0.101203,
3038000,97216000,0.694494,0.756266,0.135038,43.5424,1.69422,31.825,20.2458,21.7536,1.35004,0.853793,0.564638,
3040000,97280000,0.694538,0.762344,0.136611,43.5535,0.850664,31.8342,20.2509,21.7575,0.685359,0.363875,0.348577,
3042000,97344000,0.694585,0.765469,0.132452,43.5635,0.20294,31.8437,20.2546,21.7602,0.160509,0.0928565,0.0824555,
3044000,97408000,0.694629,0.761563,0.131803,43.5748,0.237585,31.8541,20.2595,21.7631,0.196314,0.0911361,0.0979879,
3046000,97472000,0.694678,0.769109,0.137663,43.588,6.29349,31.8646,20.2657,21.7685,4.74532,2.60765,3.20782,
3048000,97536000,0.694711,0.744453,0.141578,43.5966,0.745815,31.8727,20.2688,21.7708,0.662144,0.291634,0.180983,
3050000,97600000,0.694754,0.761406,0.133825,43.6084,1.25426,31.8836,20.2737,21.7739,1.01749,0.553835,0.48079,
3052000,97664000,0.694796,0.757812,0.136086,43.6192,0.956244,31.8924,20.2788,21.7779,0.806812,0.419047,0.296408,
3054000,97728000,0.694845,0.770672,0.135255,43.6317,1.10374,31.903,20.2845,21.7823,0.827758,0.52627,0.506061,
3056000,97792000,0.694889,0.762203,0.136885,43.645,3.62074,31.9143,20.2905,21.7866,3.01909,1.57192,1.23448,
3058000,97856000,0.694933,0.761359,0.135857,43.6596,1.62423,31.9254,20.298,21.7926,1.38086,0.635473,0.572291,
3060000,97920000,0.694985,0.775063,0.138175,43.6739,5.13198,31.9359,20.3055,21.7988,3.99328,2.29125,2.26739,
3062000,97984000,0.695027,0.758703,0.14466,43.6908,1.696,31.9492,20.3139,21.8055,1.34115,0.725171,0.742869,
3064000,98048000,0.695067,0.755828,0.143268,43.7044,0.607894,31.9608,20.3201,21.8101,0.508098,0.265346,0.202392,
3066000,98112000,0.695107,0.757422,0.13757,43.7162,1.86959,31.9699,20.3259,21.8149,1.62731,0.76848,0.506629,
3068000,98176000,0.69515,0.759859,0.134668,43.729,2.71042,31.9797,20.3323,21.8201,2.25116,1.18467,0.935503,
3070000,98240000,0.695191,0.758953,0.137883,43.74,0.943399,31.99,20.3366,21.8232,0.756281,0.418729,0.377765,
3072000,98304000,0.695233,0.759766,0.134785,43.7524,4.95783,32.0007,20.3423,21.8271,3.64951,1.90498,2.76265,
3074000,98368000,0.695278,0.764094,0.135032,43.7635,0.72822,32.0103,20.3473,21.8305,0.517584,0.319462,0.400444,
3076000,98432000,0.69532,0.759594,0.135591,43.7781,0.194609,32.0229,20.3541,21.8349,0.155023,0.0929707,0.0720913,
3078000,98496000,0.695364,0.764141,0.139882,43.7907,0.928801,32.0356,20.3588,21.8373,0.743195,0.411746,0.375228,
3080000,98560000,0.695405,0.757734,0.139067,43.8037,2.06956,32.0472,20.3642,21.8413,1.67418,0.831538,0.888098,
3082000,98624000,0.695452,0.767781,0.143323,43.8195,4.29157,32.0604,20.3716,21.8467,3.49024,1.75768,1.77381,
3084000,98688000,0.69549,0.754703,0.149879,43.8295,1.01235,32.0705,20.3752,21.8486,0.87672,0.448807,0.234066,
3086000,98752000,0.69554,0.771625,0.146253,43.8459,4.024,32.0841,20.3828,21.8543,3.54004,1.66923,0.935069,
3088000,98816000,0.695586,0.767109,0.147584,43.8629,1.14085,32.0982,20.3912,21.8599,0.783777,0.468057,0.684223,
3090000,98880000,0.695625,0.755,0.150396,43.8792,1.14399,32.1132,20.3986,21.8637,0.979059,0.440791,0.394779,
3092000,98944000,0.695665,0.757563,0.14572,43.8912,1.7808,32.1247,20.4033,21.8666,1.39652,0.865402,0.68706,
3094000,99008000,0.695703,0.755797,0.137845,43.9024,1.3446,32.1341,20.4082,21.8705,1.09515,0.552539,0.550735,
3096000,99072000,0.695742,0.755609,0.137078,43.9167,2.40071,32.1463,20.4146,21.8756,2.09465,1.08903,0.435697,
