LowEntropy
Actor Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-170, Activation-RELU,Layer 2,Neurons-170, Activation-RELU,Layer 3,Neurons-32, Activation-SOFTMAX,
1680000,53760000,0.543356,0.577969,0.0496341,26.8785,0.412545,18.7307,14.4941,12.7096,0.374096,0.135953,0.108452,
1682000,53824000,0.543404,0.583844,0.0466377,26.8888,0.160876,18.7389,14.4986,12.7142,0.140242,0.0542512,0.057185,
1684000,53888000,0.543445,0.578484,0.0458334,26.8952,0.27614,18.7439,14.5015,12.7171,0.242461,0.0964622,0.090338,
1686000,53952000,0.543492,0.582844,0.0502298,26.9044,0.613808,18.7526,14.5048,12.72,0.546328,0.245081,0.134986,
1688000,54016000,0.543537,0.581734,0.0579053,26.9095,0.978397,18.7583,14.5061,12.7209,0.810518,0.390104,0.384889,
1690000,54080000,0.543582,0.58125,0.0603425,26.9153,0.422902,18.7655,14.5072,12.7213,0.383947,0.130039,0.120502,
1692000,54144000,0.543636,0.589109,0.0609148,26.9237,0.703719,18.7733,14.5102,12.7241,0.583808,0.291752,0.263191,
1694000,54208000,0.543685,0.585109,0.060181,26.9319,1.04646,18.78,14.5138,12.7276,0.896711,0.379022,0.383825,
1696000,54272000,0.543728,0.579891,0.0642744,26.9392,0.233064,18.7873,14.5162,12.7293,0.2144,0.0701173,0.0586097,
1698000,54336000,0.543776,0.584906,0.0653871,26.9462,0.334976,18.7952,14.5181,12.7305,0.29734,0.113646,0.104319,
1700000,54400000,0.543823,0.583812,0.0536652,26.9518,5.07434,18.8011,14.5197,12.7318,4.64564,1.6283,1.2311,
1702000,54464000,0.543864,0.578922,0.0571113,26.9607,0.73944,18.8094,14.5231,12.7344,0.665694,0.249833,0.202994,
1704000,54528000,0.543907,0.579844,0.0632929,26.9706,0.598597,18.818,14.5271,12.7383,0.544626,0.213101,0.127624,
1706000,54592000,0.543955,0.585109,0.0579415,26.978,0.330438,18.8243,14.5301,12.7411,0.282895,0.144411,0.0911307,
1708000,54656000,0.544001,0.583594,0.0571194,26.9884,0.635591,18.8328,14.5346,12.7455,0.555247,0.24113,0.193733,
1710000,54720000,0.544048,0.584312,0.0573765,26.9974,0.616614,18.8395,14.5388,12.7498,0.571814,0.196233,0.121385,
1712000,54784000,0.544101,0.589266,0.0557802,27.0045,0.388556,18.8466,14.541,12.7517,0.344446,0.139326,0.113671,
1714000,54848000,0.544142,0.578734,0.0599117,27.0068,0.634397,18.8521,14.5399,12.7498,0.557367,0.219894,0.208441,
1716000,54912000,0.544181,0.577516,0.0600091,27.0142,0.737355,18.8589,14.5427,12.7523,0.630065,0.3112,0.223305,
1718000,54976000,0.544225,0.582094,0.0595398,27.0219,1.66658,18.8663,14.5453,12.7546,1.55246,0.505406,0.334532,
1720000,55040000,0.544267,0.580938,0.0602009,27.0282,0.381712,18.8729,14.5472,12.756,0.306629,0.161215,0.160288,
1722000,55104000,0.544309,0.579906,0.0576027,27.0366,1.37425,18.8803,14.5504,12.7591,1.16987,0.528905,0.490121,
1724000,55168000,0.544358,0.586391,0.0567261,27.0451,0.1998,18.8876,14.5539,12.7624,0.163749,0.088749,0.0723178,
1726000,55232000,0.544407,0.586859,0.0521424,27.0538,0.194904,18.8939,14.5581,12.7666,0.169429,0.0712061,0.0648935,
1728000,55296000,0.544454,0.58475,0.0534874,27.0602,0.358086,18.9003,14.5602,12.7684,0.33387,0.11131,0.0660783,
1730000,55360000,0.544505,0.588687,0.0535362,27.0669,0.454464,18.9074,14.5622,12.77,0.408447,0.154616,0.125709,
1732000,55424000,0.544547,0.581578,0.0538735,27.0742,0.390534,18.9138,14.5651,12.7726,0.333072,0.147712,0.140574,
1734000,55488000,0.544591,0.582266,0.0512035,27.0783,0.464181,18.9175,14.5667,12.774,0.395811,0.188012,0.153129,
1736000,55552000,0.544636,0.583359,0.0541894,27.0849,0.362789,18.9237,14.5689,12.7761,0.30959,0.136688,0.130715,
1738000,55616000,0.544682,0.584953,0.052812,27.09,0.355703,18.9291,14.5705,12.7773,0.321272,0.112879,0.102795,
1740000,55680000,0.544734,0.590125,0.0510565,27.0981,0.612194,18.9353,14.5742,12.781,0.530941,0.250895,0.173015,
1742000,55744000,0.544784,0.588297,0.0533377,27.1007,0.537358,18.9403,14.5736,12.7798,0.484672,0.176905,0.15017,
1744000,55808000,0.544828,0.583313,0.0763994,27.1094,1.19107,18.9485,14.5768,12.7825,1.04555,0.454687,0.344569,
1746000,55872000,0.544873,0.584,0.0616425,27.1182,0.30105,18.9563,14.5802,12.7858,0.263455,0.108565,0.097139,
1748000,55936000,0.544925,0.590391,0.0515731,27.1242,1.0953,18.9621,14.5822,12.7874,0.965267,0.378557,0.35305,
1750000,56000000,0.544976,0.589469,0.0529209,27.1359,0.229504,18.9754,14.5852,12.7894,0.201454,0.0942764,0.0565705,
1752000,56064000,0.545013,0.577313,0.0547766,27.1412,0.0199508,18.981,14.5866,12.7905,0.0173933,0.00780845,0.00587658,
1754000,56128000,0.545054,0.580359,0.0524358,27.1481,0.834143,18.9871,14.5893,12.793,0.739736,0.29768,0.24489,
1756000,56192000,0.545104,0.589672,0.0548476,27.1575,0.706242,18.9953,14.593,12.7966,0.620013,0.262723,0.212928,
1758000,56256000,0.545149,0.584219,0.0533596,27.1633,0.345742,19.0005,14.5953,12.7986,0.304875,0.126601,0.102766,
1760000,56320000,0.545194,0.585094,0.0652323,27.1697,0.15121,19.008,14.5968,12.7994,0.130122,0.0583541,0.0502759,
1762000,56384000,0.545239,0.584312,0.0582348,27.1806,0.658783,19.016,14.602,12.8047,0.569299,0.23989,0.228795,
1764000,56448000,0.545286,0.587313,0.0550244,27.1847,2.40818,19.0201,14.6032,12.8058,2.10535,1.00128,0.603532,
1766000,56512000,0.545328,0.582453,0.051743,27.1906,0.241119,19.0274,14.6043,12.8062,0.21308,0.079353,0.0802397,
1768000,56576000,0.545373,0.585063,0.0533922,27.1973,0.455121,19.0338,14.6067,12.8084,0.390991,0.180537,0.147198,
1770000,56640000,0.54542,0.586406,0.0540311,27.2054,0.438342,19.0412,14.6095,12.8112,0.381072,0.189977,0.104096,
1772000,56704000,0.545463,0.583547,0.0530496,27.2106,0.233181,19.0463,14.6113,12.8127,0.20953,0.0820164,0.0611881,
1774000,56768000,0.545505,0.583219,0.0530975,27.219,0.0385936,19.0553,14.6138,12.8144,0.0318604,0.0160824,0.0146879,
1776000,56832000,0.545554,0.588687,0.0619483,27.225,0.611591,19.063,14.6146,12.8147,0.55226,0.22024,0.143343,
1778000,56896000,0.545596,0.582766,0.0561851,27.2307,0.285394,19.0682,14.6168,12.8167,0.247654,0.124876,0.0672564,
1780000,56960000,0.54564,0.584578,0.0555566,27.239,0.26807,19.0749,14.6204,12.8202,0.221343,0.114579,0.098693,
1782000,57024000,0.545684,0.584813,0.052676,27.2427,0.541043,19.0787,14.6214,12.8211,0.513517,0.145013,0.08944,
1784000,57088000,0.545719,0.577469,0.0547989,27.2473,0.614187,19.084,14.6226,12.8217,0.562226,0.184381,0.164715,
1786000,57152000,0.545762,0.584,0.0485256,27.2543,0.333125,19.0909,14.6249,12.8237,0.26616,0.13664,0.146496,
1788000,57216000,0.545797,0.577156,0.0510921,27.262,0.24306,19.0971,14.6283,12.827,0.205019,0.0915948,0.0930356,
1790000,57280000,0.545839,0.583344,0.0471959,27.2682,0.128473,19.1023,14.6309,12.8293,0.114056,0.046316,0.0367608,
1792000,57344000,0.545886,0.587672,0.0444403,27.2749,0.118649,19.108,14.6338,12.8319,0.094266,0.0561076,0.0452033,
1794000,57408000,0.545923,0.579094,0.0471495,27.2816,0.0726541,19.1148,14.6358,12.8337,0.0592135,0.0307217,0.0287845,
1796000,57472000,0.545964,0.582406,0.0467158,27.29,0.174751,19.1213,14.6396,12.8376,0.153206,0.0668183,0.0510026,
1798000,57536000,0.546005,0.583422,0.0494348,27.2937,1.41297,19.1252,14.6407,12.8384,1.27956,0.499569,0.331112,
1800000,57600000,0.546047,0.583938,0.046275,27.3034,0.892562,19.1323,14.6452,12.8431,0.808369,0.303227,0.226407,
1802000,57664000,0.54609,0.584719,0.0423053,27.3094,2.81552,19.1373,14.6479,12.8456,2.58896,0.976886,0.519748,
1804000,57728000,0.546133,0.584375,0.0447014,27.3163,0.971942,19.1427,14.651,12.8487,0.85462,0.346801,0.306634,
1806000,57792000,0.546183,0.591937,0.043637,27.3248,2.31234,19.1483,14.6553,12.8532,1.98958,0.861036,0.804419,
1808000,57856000,0.546216,0.575422,0.0433585,27.3298,0.374539,19.1542,14.6565,12.8539,0.320414,0.148146,0.125169,
1810000,57920000,0.546251,0.578203,0.0438403,27.3352,0.546895,19.1594,14.6584,12.8555,0.467023,0.244544,0.145542,
1812000,57984000,0.546292,0.583281,0.0401616,27.3418,0.285992,19.1653,14.661,12.8577,0.258407,0.101845,0.0681532,
1814000,58048000,0.546335,0.585016,0.0439601,27.3495,0.169133,19.1723,14.6638,12.8604,0.150212,0.0576828,0.052104,
1816000,58112000,0.546383,0.589891,0.0497779,27.3559,0.172644,19.1791,14.6656,12.8618,0.152304,0.0594547,0.0554493,
1818000,58176000,0.546429,0.58825,0.0562387,27.3613,0.46984,19.186,14.6665,12.862,0.436842,0.149084,0.0877068,
1820000,58240000,0.546472,0.586094,0.065702,27.3683,2.23453,19.1925,14.6691,12.8642,1.8628,1.04199,0.661329,
1822000,58304000,0.546509,0.580016,0.0567498,27.3781,0.43068,19.2008,14.6731,12.8681,0.396732,0.128384,0.107733,
1824000,58368000,0.546551,0.584984,0.0526834,27.3839,0.835055,19.2064,14.6751,12.8698,0.7273,0.34472,0.222532,
1826000,58432000,0.546594,0.585859,0.0530359,27.3913,0.239917,19.2133,14.6778,12.8722,0.199974,0.0972224,0.0901025,
1828000,58496000,0.546642,0.590516,0.0518999,27.398,0.56974,19.2196,14.6801,12.8744,0.521954,0.1978,0.114208,
1830000,58560000,0.54669,0.589906,0.0540524,27.4033,0.548722,19.225,14.682,12.8756,0.47595,0.210927,0.173428,
1832000,58624000,0.546726,0.579875,0.0538023,27.4126,0.293515,19.2351,14.6847,12.8772,0.245068,0.133374,0.0911267,
1834000,58688000,0.546764,0.581328,0.052104,27.418,0.146721,19.2425,14.6853,12.877,0.133136,0.0522006,0.0328205,
1836000,58752000,0.546798,0.578281,0.0792597,27.4293,0.722679,19.2522,14.6895,12.8817,0.64684,0.245862,0.208361,
1838000,58816000,0.546838,0.583859,0.0543242,27.437,0.0450304,19.2589,14.6925,12.8846,0.0372186,0.0177101,0.0181346,
1840000,58880000,0.546879,0.584641,0.0546802,27.4469,0.130732,19.2675,14.6965,12.8884,0.118021,0.0476815,0.0298035,
1842000,58944000,0.546925,0.588734,0.057628,27.4566,0.279222,19.2772,14.6998,12.8908,0.248087,0.110295,0.0652151,
1844000,59008000,0.546964,0.583172,0.0575383,27.4647,0.662939,19.2837,14.7034,12.8943,0.594432,0.221224,0.192872,
1846000,59072000,0.547002,0.581516,0.060591,27.4706,0.67098,19.2892,14.7055,12.8961,0.575743,0.269346,0.21491,
1848000,59136000,0.547039,0.581641,0.0577757,27.4805,0.430546,19.2972,14.7098,12.9003,0.357042,0.189483,0.148282,
1850000,59200000,0.547077,0.581813,0.0577796,27.488,0.0875074,19.3041,14.7125,12.9028,0.0811747,0.0275321,0.0176122,
1852000,59264000,0.547115,0.582828,0.0544203,27.4933,0.868886,19.3096,14.7142,12.9041,0.801031,0.276412,0.192112,
1854000,59328000,0.547153,0.582344,0.0547771,27.5037,0.164025,19.3183,14.7186,12.9082,0.148502,0.0509045,0.0475414,
1856000,59392000,0.547193,0.583687,0.0523222,27.5089,0.442715,19.3235,14.7204,12.9094,0.406548,0.151742,0.0876917,
1858000,59456000,0.547229,0.580781,0.0559524,27.5137,0.717449,19.3309,14.7205,12.9085,0.601389,0.321778,0.222538,
1860000,59520000,0.547269,0.584078,0.0542001,27.5206,0.25817,19.3378,14.7226,12.9103,0.229118,0.0930215,0.0741849,
1862000,59584000,0.547305,0.581609,0.0530018,27.5253,0.184769,19.3434,14.7237,12.9108,0.157962,0.0755543,0.0589835,
1864000,59648000,0.547342,0.581563,0.0630696,27.5293,0.149532,19.3489,14.7241,12.9107,0.129189,0.0624743,0.0420335,
1866000,59712000,0.547377,0.579672,0.0524521,27.5348,1.12513,19.3547,14.7256,12.9118,0.98601,0.438863,0.317949,
1868000,59776000,0.547418,0.585813,0.0528296,27.5398,0.621334,19.3594,14.7275,12.9134,0.527459,0.24265,0.221277,
1870000,59840000,0.547461,0.587891,0.0508561,27.5468,0.880662,19.3661,14.7299,12.9155,0.782041,0.312238,0.257846,
1872000,59904000,0.547501,0.584703,0.0553462,27.5503,0.0890378,19.3697,14.7311,12.9164,0.0779123,0.0349002,0.0252859,
1874000,59968000,0.54754,0.584141,0.0596501,27.5573,0.123007,19.3785,14.7323,12.9168,0.110724,0.0455321,0.0282461,
1876000,60032000,0.547584,0.588422,0.0531553,27.5634,0.374288,19.3835,14.7349,12.9192,0.321993,0.156678,0.108923,
1878000,60096000,0.547619,0.580422,0.0564262,27.5707,1.41613,19.3898,14.7378,12.9219,1.19865,0.585096,0.475758,
1880000,60160000,0.547651,0.578141,0.0620165,27.58,1.16893,19.3987,14.741,12.9247,1.02076,0.39814,0.407357,
1882000,60224000,0.547686,0.580656,0.0616585,27.5874,0.18558,19.4057,14.7436,12.9272,0.165415,0.0633847,0.0553203,
1884000,60288000,0.547719,0.578906,0.0641987,27.5946,0.659315,19.4127,14.746,12.9291,0.593015,0.188396,0.218029,
1886000,60352000,0.547763,0.589078,0.0568126,27.6018,0.441271,19.4192,14.7487,12.9317,0.382421,0.157553,0.153791,
1888000,60416000,0.547809,0.590734,0.0522597,27.6082,0.562664,19.4247,14.7514,12.9341,0.481614,0.24186,0.161686,
1890000,60480000,0.547845,0.582078,0.058182,27.6147,2.05895,19.4316,14.7533,12.9354,1.90607,0.665195,0.404598,
1892000,60544000,0.547888,0.588406,0.0551167,27.6227,0.563621,19.44,14.7557,12.9372,0.493759,0.206839,0.176319,
1894000,60608000,0.547922,0.579859,0.0646752,27.6304,0.717863,19.4471,14.7584,12.9397,0.61315,0.247015,0.279925,
1896000,60672000,0.547963,0.587438,0.0730843,27.636,0.231079,19.454,14.7594,12.9402,0.204276,0.0912115,0.0578761,
1898000,60736000,0.547998,0.581234,0.0607428,27.641,0.329347,19.4595,14.7607,12.9411,0.292022,0.119383,0.0945534,
1900000,60800000,0.548027,0.575,0.0582317,27.6474,0.832581,19.4672,14.7621,12.9416,0.757385,0.306722,0.159629,
1902000,60864000,0.548072,0.590578,0.0637872,27.6562,0.41405,19.4747,14.7657,12.9451,0.343838,0.153955,0.171786,
1904000,60928000,0.548115,0.589938,0.0674096,27.6619,2.37805,19.4806,14.7675,12.9463,2.04346,0.867498,0.852563,
1906000,60992000,0.54815,0.580625,0.0730934,27.6728,1.26536,19.4898,14.772,12.9506,1.13202,0.43841,0.357005,
1908000,61056000,0.548189,0.585375,0.0608427,27.6833,0.480826,19.4984,14.7764,12.955,0.431937,0.156871,0.141477,
1910000,61120000,0.548221,0.57875,0.0491498,27.689,0.084958,19.5036,14.7784,12.9571,0.0770277,0.0292574,0.0207029,
1912000,61184000,0.548253,0.579188,0.0564762,27.6917,0.367065,19.507,14.779,12.9573,0.32167,0.135969,0.113039,
1914000,61248000,0.548299,0.592547,0.0566128,27.6979,0.293544,19.5133,14.7809,12.9588,0.27931,0.0777523,0.0459206,
1916000,61312000,0.548336,0.583453,0.0602144,27.7056,0.597354,19.5201,14.7838,12.9617,0.526006,0.236365,0.155821,
1918000,61376000,0.548375,0.585375,0.0569657,27.7106,0.740086,19.5252,14.7855,12.9627,0.650146,0.282753,0.212341,
1920000,61440000,0.548412,0.584469,0.0546204,27.7144,0.245213,19.5302,14.7861,12.9627,0.234389,0.0668295,0.0269233,
1922000,61504000,0.54845,0.584531,0.0567564,27.7227,0.381146,19.5412,14.7874,12.9625,0.356966,0.104778,0.082881,
1924000,61568000,0.548489,0.586078,0.0536478,27.7285,0.182485,19.5474,14.789,12.9637,0.163728,0.0647608,0.0479589,
1926000,61632000,0.548532,0.590469,0.0544082,27.7343,0.242399,19.5534,14.7908,12.965,0.220697,0.0817785,0.0579878,
1928000,61696000,0.548565,0.579437,0.0655038,27.7427,0.794388,19.562,14.7933,12.9671,0.69952,0.30956,0.214232,
1930000,61760000,0.548604,0.586937,0.0691209,27.7546,0.37539,19.5715,14.7986,12.9722,0.326356,0.131574,0.13076,
1932000,61824000,0.54864,0.583031,0.0611315,27.7597,0.489119,19.5782,14.7992,12.9722,0.421577,0.206346,0.137594,
1934000,61888000,0.548681,0.588281,0.062901,27.7648,0.494871,19.5827,14.8012,12.9741,0.44072,0.179019,0.136437,
1936000,61952000,0.54872,0.586828,0.0628026,27.7744,0.386697,19.5916,14.8047,12.9771,0.342698,0.140859,0.110688,
1938000,62016000,0.548758,0.584984,0.0543404,27.7832,0.51697,19.5993,14.8083,12.9803,0.465254,0.170138,0.147815,
1940000,62080000,0.54879,0.579859,0.0555675,27.7894,0.483749,19.6057,14.8103,12.9818,0.424751,0.161283,0.166095,
1942000,62144000,0.548831,0.588687,0.0565505,27.7938,0.657898,19.6107,14.8112,12.9824,0.592343,0.225394,0.176516,
1944000,62208000,0.548867,0.584203,0.0586605,27.8006,0.147819,19.6175,14.8135,12.9841,0.128518,0.0586399,0.0435322,
1946000,62272000,0.54891,0.590719,0.0641047,27.8059,0.532182,19.623,14.815,12.9855,0.466718,0.19372,0.166927,
1948000,62336000,0.548943,0.581,0.0602906,27.8163,4.33462,19.6322,14.8192,12.9892,3.98582,1.5071,0.794253,
1950000,62400000,0.548981,0.585359,0.0542625,27.8222,0.856995,19.6376,14.8213,12.9911,0.779945,0.300869,0.188687,
1952000,62464000,0.549017,0.584891,0.0564133,27.8314,0.44246,19.6463,14.8246,12.9938,0.395452,0.153648,0.125624,
1954000,62528000,0.549054,0.584344,0.0563791,27.8378,0.442372,19.652,14.8271,12.996,0.374287,0.167863,0.165603,
1956000,62592000,0.549096,0.590484,0.0576566,27.8471,0.967931,19.6606,14.8306,12.999,0.829764,0.380249,0.322171,
1958000,62656000,0.549123,0.575969,0.0598086,27.8537,1.18759,19.6668,14.833,13.0009,1.01738,0.493475,0.363044,
1960000,62720000,0.549163,0.587641,0.0559,27.8593,0.602362,19.6736,14.8342,13.0015,0.536118,0.220908,0.163149,
1962000,62784000,0.549202,0.587375,0.0544915,27.8695,0.774037,19.6816,14.8387,13.006,0.605994,0.388135,0.285054,
1964000,62848000,0.549233,0.580031,0.054125,27.877,1.73828,19.6873,14.8422,13.0094,1.62743,0.525188,0.311898,
1966000,62912000,0.549266,0.581625,0.0512218,27.8828,5.59756,19.6927,14.8443,13.0113,4.96547,2.06346,1.55527,
1968000,62976000,0.549303,0.586062,0.0528997,27.8904,0.155223,19.7006,14.8466,13.0132,0.135016,0.0604914,0.0469665,
1970000,63040000,0.549343,0.588188,0.0532366,27.8999,1.15063,19.7093,14.8501,13.0163,1.03928,0.389754,0.303215,
1972000,63104000,0.549375,0.580688,0.05166,27.9062,0.341784,19.7155,14.8523,13.018,0.299518,0.144535,0.0788354,
1974000,63168000,0.54941,0.583859,0.0511851,27.9132,2.38885,19.7214,14.8551,13.0206,2.19862,0.748221,0.559284,
1976000,63232000,0.549442,0.581234,0.0510839,27.9208,0.121553,19.7291,14.8576,13.0226,0.102664,0.0570032,0.0313971,
1978000,63296000,0.549481,0.588125,0.0464267,27.9232,0.2758,19.7332,14.8573,13.0217,0.241761,0.10441,0.0819509,
1980000,63360000,0.549511,0.579687,0.0485172,27.9292,0.622596,19.7392,14.8593,13.0233,0.571497,0.205382,0.137241,
1982000,63424000,0.549546,0.583531,0.0543828,27.9308,0.637437,19.7423,14.859,13.0223,0.576352,0.233667,0.139801,
1984000,63488000,0.54958,0.583344,0.053719,27.9386,0.22343,19.7496,14.8619,13.0247,0.18233,0.0938521,0.0887053,
1986000,63552000,0.549619,0.588453,0.0615012,27.9446,0.844443,19.757,14.8629,13.0251,0.750633,0.316324,0.222651,
1988000,63616000,0.549652,0.582156,0.0545961,27.9505,0.285596,19.763,14.8648,13.0265,0.257137,0.103297,0.0691015,
1990000,63680000,0.549687,0.584844,0.0555788,27.9593,0.510909,19.7712,14.868,13.0293,0.461266,0.173135,0.135224,
1992000,63744000,0.549712,0.574391,0.0610775,27.9676,0.702676,19.7794,14.8706,13.0317,0.603467,0.271222,0.236687,
1994000,63808000,0.54974,0.578016,0.057702,27.9731,0.718487,19.7853,14.8722,13.0328,0.627987,0.302313,0.174536,
1996000,63872000,0.549781,0.589922,0.0568403,27.9801,0.473188,19.7933,14.8739,13.0338,0.405305,0.190056,0.153341,
1998000,63936000,0.549811,0.580281,0.0628626,27.987,0.731208,19.7992,14.8767,13.0363,0.650593,0.252609,0.218135,
2000000,64000000,0.549845,0.583469,0.0571648,27.9961,0.0872799,19.8075,14.8801,13.0396,0.0762261,0.0306492,0.0294615,
2002000,64064000,0.549883,0.588141,0.0546704,28.0038,0.338842,19.8141,14.8833,13.0425,0.306381,0.113545,0.0897336,
2004000,64128000,0.549914,0.580891,0.0572464,28.0081,2.09416,19.8206,14.8833,13.0416,1.86496,0.801897,0.51418,
2006000,64192000,0.549948,0.583812,0.0546998,28.0173,0.879236,19.8284,14.8872,13.0452,0.7425,0.346338,0.319059,
2008000,64256000,0.549979,0.581438,0.0475,28.0225,2.77749,19.8329,14.8892,13.0471,2.54379,1.01114,0.470321,
2010000,64320000,0.550015,0.5865,0.0498447,28.0337,0.503453,19.8426,14.8939,13.0511,0.439553,0.184572,0.161836,
2012000,64384000,0.550049,0.584109,0.0468656,28.0398,0.718556,19.8478,14.8964,13.0534,0.605695,0.334383,0.194022,
2014000,64448000,0.55008,0.580922,0.0508901,28.0483,0.466573,19.8544,14.9003,13.0573,0.399436,0.163661,0.177075,
2016000,64512000,0.550116,0.586406,0.0499689,28.0531,0.548616,19.8589,14.9019,13.0589,0.506827,0.180012,0.108174,
2018000,64576000,0.550147,0.581828,0.0498752,28.0613,0.454884,19.8668,14.9048,13.0613,0.421075,0.142055,0.097139,
2020000,64640000,0.550177,0.580328,0.0533279,28.0714,0.0796663,19.8751,14.9091,13.0653,0.0715966,0.026352,0.0229397,
2022000,64704000,0.550215,0.58825,0.0607549,28.0792,0.577436,19.8855,14.91,13.0653,0.55784,0.127134,0.0779993,
2024000,64768000,0.550249,0.584188,0.0687252,28.089,2.02794,19.8931,14.9145,13.0696,1.79619,0.7166,0.610533,
2026000,64832000,0.55028,0.582344,0.0723173,28.0993,0.530499,19.9028,14.9182,13.0727,0.467783,0.213662,0.13022,
2028000,64896000,0.550312,0.582313,0.071104,28.1061,0.153362,19.9098,14.9204,13.0743,0.134694,0.0578246,0.0450967,
2030000,64960000,0.55035,0.588594,0.0701638,28.1146,0.281552,19.918,14.9232,13.0767,0.253192,0.0908329,0.0831532,
2032000,65024000,0.550376,0.577281,0.0707716,28.1237,1.97033,19.9257,14.927,13.0802,1.77439,0.66056,0.545346,
2034000,65088000,0.550415,0.589562,0.0670794,28.1359,0.258634,19.9368,14.9317,13.0844,0.224535,0.109186,0.0674809,
2036000,65152000,0.550448,0.584219,0.0722671,28.1452,0.569834,19.9453,14.9351,13.0875,0.513379,0.192959,0.15466,
2038000,65216000,0.550479,0.582141,0.0700582,28.1553,0.147381,19.9571,14.9372,13.0888,0.132117,0.0531919,0.0379077,
2040000,65280000,0.55051,0.582203,0.0859227,28.1642,0.388193,19.967,14.9392,13.0904,0.344383,0.156619,0.0869756,
2042000,65344000,0.550539,0.580281,0.0633251,28.171,1.09779,19.9747,14.941,13.0914,0.959693,0.389466,0.363948,
2044000,65408000,0.550564,0.576359,0.0651037,28.1806,0.730318,19.9828,14.945,13.0952,0.654829,0.255799,0.197812,
2046000,65472000,0.550603,0.589609,0.0627372,28.1948,1.28192,19.9967,14.9496,13.0992,1.13647,0.473043,0.357745,
2048000,65536000,0.550629,0.578078,0.0573001,28.2038,1.15476,20.0056,14.9526,13.1017,1.06797,0.383929,0.213337,
2050000,65600000,0.550658,0.579781,0.0613575,28.2125,0.132413,20.0126,14.9563,13.1053,0.117916,0.0473383,0.0372549,
2052000,65664000,0.550694,0.587578,0.0552889,28.2196,0.19332,20.019,14.959,13.1078,0.187948,0.0394606,0.0221585,
2054000,65728000,0.55073,0.587859,0.0548224,28.2253,0.480133,20.0241,14.9611,13.1097,0.420873,0.168347,0.158281,
2056000,65792000,0.550763,0.584938,0.0519679,28.2342,0.728603,20.031,14.9652,13.1138,0.664723,0.25886,0.148315,
2058000,65856000,0.550799,0.587703,0.0546338,28.2397,0.161603,20.0363,14.9671,13.1154,0.142104,0.0670822,0.0377111,
2060000,65920000,0.550835,0.587609,0.0575975,28.2472,3.68914,20.0426,14.9701,13.1184,3.18748,1.38058,1.24247,
2062000,65984000,0.550868,0.584969,0.052575,28.253,0.372463,20.0489,14.9718,13.1194,0.327914,0.129337,0.120303,
2064000,66048000,0.550901,0.58475,0.0589919,28.2611,0.478989,20.0574,14.9742,13.1212,0.426688,0.17987,0.122533,
2066000,66112000,0.550936,0.587188,0.0484495,28.2645,3.01591,20.0609,14.9752,13.1219,2.47541,1.4741,0.891675,
2068000,66176000,0.550972,0.588281,0.0488566,28.2673,0.46895,20.0657,14.9751,13.121,0.411681,0.171515,0.144967,
2070000,66240000,0.551001,0.580719,0.0503194,28.2746,0.156538,20.0727,14.9775,13.1229,0.148574,0.0436571,0.0228927,
2072000,66304000,0.551034,0.584938,0.048243,28.2828,0.0651186,20.0788,14.9815,13.127,0.0551738,0.0249306,0.023974,
2074000,66368000,0.551071,0.589266,0.0443753,28.2929,0.103043,20.0859,14.9865,13.132,0.0904176,0.0367951,0.0329952,
2076000,66432000,0.551097,0.57875,0.0470055,28.2983,0.360925,20.0918,14.9879,13.1329,0.322682,0.123501,0.104357,
2078000,66496000,0.551128,0.583578,0.047902,28.3039,0.53452,20.0965,14.9902,13.1352,0.459519,0.22416,0.155906,
2080000,66560000,0.551163,0.587422,0.0577683,28.3099,2.36843,20.1023,14.9923,13.1369,2.14331,0.80203,0.610265,
2082000,66624000,0.551199,0.587984,0.0586987,28.3158,1.47321,20.1086,14.994,13.1381,1.23386,0.681561,0.428259,
2084000,66688000,0.551227,0.580516,0.0563042,28.3235,0.647948,20.1147,14.9973,13.1415,0.601901,0.209002,0.117774,
2086000,66752000,0.551251,0.5765,0.0535735,28.3319,0.433679,20.1216,15.0009,13.1451,0.393768,0.143045,0.112083,
2088000,66816000,0.551279,0.580063,0.0647382,28.3384,0.830194,20.1278,15.0032,13.1469,0.687836,0.382561,0.264102,
2090000,66880000,0.551306,0.579766,0.0633358,28.3483,0.743681,20.1352,15.0079,13.1515,0.61416,0.305607,0.28718,
2092000,66944000,0.551337,0.583922,0.0622045,28.3553,0.782091,20.1415,15.0105,13.1538,0.677169,0.284415,0.268731,
2094000,67008000,0.551368,0.583281,0.0597657,28.3607,0.397332,20.1468,15.0124,13.1552,0.34653,0.140151,0.134714,
2096000,67072000,0.551398,0.583234,0.0674459,28.3676,0.410539,20.1541,15.0144,13.1568,0.386895,0.113677,0.0770226,
2098000,67136000,0.551433,0.588375,0.0671604,28.3761,0.301363,20.1623,15.0172,13.1594,0.247787,0.122115,0.120455,
2100000,67200000,0.551469,0.589078,0.0628479,28.3898,1.00799,20.1731,15.0232,13.1654,0.876245,0.359733,0.34472,
2102000,67264000,0.551502,0.585719,0.0645076,28.3963,0.406075,20.1791,15.0256,13.1675,0.33925,0.171855,0.142383,
2104000,67328000,0.551531,0.582812,0.0595431,28.4025,0.987083,20.1855,15.0274,13.169,0.901804,0.286101,0.281476,
