Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.0005

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
224000,7168000,0.395266,0.504281,15.8811,3.06627,10.2654,9.80906,7.11419,2.60587,1.15517,1.13006,
226000,7232000,0.396261,0.507766,15.964,0.756145,10.3169,9.84972,7.16902,0.688381,0.230967,0.211045,
228000,7296000,0.397243,0.508156,16.0387,1.35571,10.3626,9.8864,7.21903,1.11165,0.572151,0.524242,
230000,7360000,0.398192,0.506391,16.1031,1.07208,10.4045,9.91679,7.26029,0.976345,0.366763,0.248184,
232000,7424000,0.399186,0.513469,16.1766,0.404801,10.4493,9.95331,7.30934,0.337398,0.163532,0.15259,
234000,7488000,0.400123,0.508875,16.239,0.39423,10.487,9.98451,7.35099,0.323991,0.160007,0.157622,
236000,7552000,0.401064,0.511063,16.3104,0.280853,10.5304,10.0202,7.39853,0.266594,0.0771279,0.0430979,
238000,7616000,0.402026,0.515625,16.3648,0.379663,10.5649,10.0467,7.43345,0.284164,0.155776,0.197811,
240000,7680000,0.40295,0.512922,16.4184,1.6251,10.6004,10.0716,7.46708,1.35347,0.654237,0.617303,
242000,7744000,0.403863,0.513328,16.4805,0.344346,10.64,10.1016,7.50695,0.290489,0.125021,0.136234,
244000,7808000,0.404796,0.517797,16.5323,1.50921,10.6742,10.1262,7.53921,1.30935,0.611363,0.435392,
246000,7872000,0.405727,0.519266,16.5952,0.196666,10.714,10.1567,7.5797,0.154147,0.0859706,0.0867494,
248000,7936000,0.40659,0.512703,16.6524,0.690111,10.7519,10.1836,7.61544,0.581335,0.274482,0.250923,
250000,8000000,0.407444,0.513344,16.7015,0.681703,10.7855,10.2064,7.6449,0.569049,0.288041,0.240695,
252000,8064000,0.40828,0.51275,16.755,0.273756,10.8218,10.2313,7.67716,0.231506,0.0979083,0.108447,
254000,8128000,0.409143,0.517875,16.7986,0.575329,10.8507,10.2521,7.7039,0.49116,0.241425,0.177423,
256000,8192000,0.409988,0.517359,16.8516,0.327682,10.8844,10.2779,7.73764,0.281419,0.133868,0.101283,
258000,8256000,0.410847,0.520813,16.9062,1.0857,10.9191,10.3047,7.77205,0.966648,0.430655,0.242636,
260000,8320000,0.411672,0.518094,16.9568,0.43765,10.9519,10.3292,7.80363,0.378983,0.152053,0.157446,
262000,8384000,0.41248,0.5175,16.9957,0.794427,10.9777,10.3478,7.82711,0.715328,0.225021,0.262271,
264000,8448000,0.413303,0.521187,17.0391,0.707937,11.0059,10.369,7.85405,0.556214,0.303516,0.315721,
266000,8512000,0.41416,0.527281,17.0751,2.67923,11.0309,10.3856,7.87514,2.37034,0.994824,0.755044,
268000,8576000,0.415,0.526641,17.127,0.507479,11.0646,10.4108,7.90725,0.453108,0.17899,0.142095,
270000,8640000,0.41581,0.524406,17.1728,0.529467,11.093,10.4336,7.93672,0.475126,0.18905,0.1373,
272000,8704000,0.416607,0.524141,17.218,0.636698,11.1214,10.4561,7.96516,0.519808,0.232513,0.284819,
274000,8768000,0.417419,0.527844,17.2611,0.804736,11.1504,10.4765,7.99095,0.655546,0.345755,0.313549,
276000,8832000,0.41815,0.518344,17.3007,0.238641,11.1799,10.494,8.01256,0.202464,0.0900935,0.0885497,
278000,8896000,0.418914,0.524344,17.339,0.575911,11.2072,10.5114,8.03435,0.479393,0.23286,0.218245,
280000,8960000,0.419701,0.529141,17.373,1.11204,11.2332,10.526,8.05238,0.989827,0.386937,0.32735,
282000,9024000,0.420435,0.523078,17.402,0.216192,11.2539,10.5389,8.06911,0.149458,0.0993111,0.120576,
284000,9088000,0.421187,0.52725,17.4394,1.5682,11.2788,10.5567,8.09192,1.38599,0.554479,0.480456,
286000,9152000,0.421957,0.531359,17.4789,0.559317,11.3055,10.5752,8.11574,0.487076,0.21065,0.176689,
288000,9216000,0.422713,0.530797,17.5203,0.554976,11.3329,10.595,8.14085,0.504088,0.186863,0.137753,
290000,9280000,0.42344,0.528063,17.5572,2.20103,11.3587,10.612,8.16217,1.87747,0.812848,0.811735,
292000,9344000,0.42411,0.521344,17.5807,0.504491,11.3779,10.6215,8.17363,0.376771,0.237062,0.237396,
294000,9408000,0.42483,0.529859,17.6121,0.284725,11.4017,10.6351,8.19052,0.213871,0.120975,0.143849,
296000,9472000,0.425529,0.528391,17.6474,1.06788,11.4276,10.6505,8.21031,0.878026,0.459484,0.397889,
298000,9536000,0.426185,0.523266,17.6893,0.490967,11.4572,10.6697,8.2342,0.392837,0.223748,0.19148,
300000,9600000,0.426816,0.520859,17.7158,0.898753,11.4776,10.6809,8.24823,0.796451,0.331333,0.25227,
302000,9664000,0.427471,0.525672,17.7547,0.364292,11.5025,10.6999,8.2723,0.322519,0.130185,0.10836,
304000,9728000,0.428153,0.531141,17.7855,1.14541,11.524,10.7144,8.29002,1.0069,0.409365,0.361297,
306000,9792000,0.428811,0.52875,17.8233,0.719985,11.549,10.7326,8.31276,0.567482,0.333551,0.291697,
308000,9856000,0.429445,0.526484,17.8575,0.209269,11.5737,10.7481,8.33159,0.187644,0.0687874,0.0620608,
310000,9920000,0.430084,0.528484,17.8849,0.306006,11.594,10.7604,8.34642,0.27194,0.10668,0.0911485,
312000,9984000,0.430687,0.524219,17.9145,1.5178,11.6174,10.7728,8.36126,1.37313,0.535649,0.362374,
314000,10048000,0.431348,0.534469,17.9413,0.200258,11.6379,10.7844,8.37545,0.171571,0.0793893,0.066063,
316000,10112000,0.43203,0.539016,17.9758,1.30979,11.664,10.7995,8.3934,1.03036,0.562097,0.581341,
318000,10176000,0.432651,0.530859,18.0037,0.575424,11.6858,10.8113,8.40768,0.513245,0.201785,0.16424,
320000,10240000,0.433259,0.529953,18.0365,1.29219,11.7127,10.8247,8.42332,1.1755,0.440161,0.306948,
322000,10304000,0.433899,0.536219,18.0603,0.395795,11.7334,10.8338,8.43395,0.354217,0.128699,0.120916,
324000,10368000,0.434474,0.526984,18.0873,0.713976,11.7531,10.8459,8.44883,0.624433,0.265436,0.222237,
326000,10432000,0.435077,0.532875,18.1181,0.286197,11.7743,10.8604,8.46656,0.238394,0.113499,0.110432,
328000,10496000,0.435655,0.52975,18.1403,0.237305,11.7918,10.8699,8.47762,0.201251,0.0976715,0.0791956,
330000,10560000,0.4362,0.525672,18.1643,1.15914,11.8122,10.8793,8.48857,1.01611,0.468078,0.303374,
332000,10624000,0.436781,0.532562,18.2005,1.8839,11.8402,10.8948,8.50715,1.66862,0.726323,0.487093,
334000,10688000,0.437378,0.536578,18.2316,0.447693,11.8627,10.9088,8.52433,0.392202,0.169557,0.13363,
336000,10752000,0.437916,0.527766,18.2644,0.120867,11.8852,10.9243,8.54346,0.112369,0.035784,0.0264886,
338000,10816000,0.438502,0.536937,18.2959,0.28091,11.9108,10.9373,8.55856,0.265001,0.0760572,0.0538501,
340000,10880000,0.439035,0.529016,18.3227,0.843201,11.9323,10.9484,8.57161,0.761733,0.269571,0.241004,
342000,10944000,0.439551,0.527391,18.3539,0.718314,11.9542,10.963,8.58935,0.640649,0.237253,0.221937,
344000,11008000,0.440123,0.537875,18.3889,1.07742,11.9803,10.9785,8.60798,0.966643,0.383673,0.281483,
346000,11072000,0.440715,0.542625,18.4153,0.892044,12.0017,10.9895,8.62055,0.814004,0.298033,0.210515,
348000,11136000,0.441252,0.534141,18.4484,0.117509,12.0269,11.0039,8.63775,0.104064,0.0446913,0.0313336,
350000,11200000,0.441781,0.533687,18.4776,0.53105,12.0494,11.0166,8.65271,0.474283,0.191193,0.143228,
352000,11264000,0.442313,0.535547,18.5092,0.29845,12.0735,11.0303,8.66904,0.264191,0.10891,0.086105,
354000,11328000,0.442797,0.527922,18.5358,0.116888,12.0934,11.0422,8.68311,0.108061,0.0348216,0.0278046,
356000,11392000,0.443328,0.537344,18.5601,0.386815,12.1113,11.0531,8.69616,0.340307,0.13608,0.12369,
358000,11456000,0.44386,0.538453,18.5958,4.29115,12.1361,11.0699,8.71633,3.8965,1.59256,0.83368,
360000,11520000,0.44438,0.5375,18.628,0.597598,12.1618,11.0836,8.73201,0.542865,0.202929,0.145741,
362000,11584000,0.444907,0.539734,18.6537,0.0395487,12.1843,11.0933,8.74318,0.0341737,0.0154924,0.0124996,
364000,11648000,0.445427,0.539547,18.6894,0.187507,12.2113,11.109,8.76172,0.172058,0.0622457,0.0409903,
366000,11712000,0.445884,0.529219,18.7114,0.352193,12.2303,11.1176,8.77137,0.31042,0.138446,0.0922612,
368000,11776000,0.446367,0.53475,18.7479,1.88818,12.2554,11.1348,8.79221,1.65652,0.746159,0.514222,
370000,11840000,0.446886,0.542313,18.7762,1.63281,12.2811,11.1454,8.80346,1.42516,0.622754,0.497152,
372000,11904000,0.447373,0.5375,18.801,0.686869,12.3025,11.155,8.81434,0.663209,0.163005,0.0732918,
374000,11968000,0.44789,0.544016,18.8253,3.7913,12.3262,11.1631,8.82276,3.46622,1.26351,0.87341,
376000,12032000,0.448402,0.544141,18.8514,0.932668,12.3481,11.1735,8.8346,0.811086,0.389296,0.245883,
378000,12096000,0.44889,0.540578,18.8769,0.256943,12.3696,11.1838,8.8461,0.219493,0.104232,0.0835352,
380000,12160000,0.449382,0.542406,18.9083,1.69666,12.4002,11.1942,8.85711,1.5181,0.604649,0.456537,
382000,12224000,0.449874,0.543406,18.9361,0.3202,12.4244,11.2048,8.86912,0.293467,0.106461,0.0712127,
384000,12288000,0.450353,0.541875,18.9677,0.320976,12.451,11.2176,8.88333,0.268305,0.133435,0.115035,
386000,12352000,0.45084,0.544344,19.0062,0.57555,12.4806,11.2342,8.90292,0.534374,0.184889,0.107321,
388000,12416000,0.451334,0.546562,19.0383,0.699347,12.5045,11.2486,8.9199,0.670862,0.155274,0.122146,
390000,12480000,0.451803,0.54275,19.0719,0.302917,12.532,11.2625,8.93534,0.261236,0.11558,0.100774,
392000,12544000,0.452333,0.555734,19.1075,0.744649,12.5608,11.2774,8.95206,0.673831,0.252154,0.192021,
