Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.0001

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
282000,9024000,0.421665,0.499953,17.0873,1.18691,11.0322,10.3749,7.91374,1.00658,0.469259,0.418735,
284000,9088000,0.422205,0.498266,17.1113,2.15645,11.0509,10.3846,7.92667,1.89593,0.77522,0.674352,
286000,9152000,0.422754,0.50075,17.1393,0.488064,11.0734,10.3963,7.94064,0.42468,0.164163,0.175796,
288000,9216000,0.423313,0.503281,17.1643,0.622614,11.0917,10.4072,7.95464,0.546408,0.242773,0.173629,
290000,9280000,0.423858,0.502359,17.1776,0.749814,11.1049,10.4111,7.95984,0.584336,0.291403,0.368588,
292000,9344000,0.424377,0.499594,17.2017,1.47635,11.1231,10.4213,7.97302,1.18314,0.631445,0.617301,
294000,9408000,0.42487,0.496812,17.2336,0.576006,11.146,10.4354,7.99169,0.436097,0.264835,0.267329,
296000,9472000,0.425342,0.494828,17.2596,1.39431,11.166,10.4461,8.00578,1.13039,0.496123,0.648222,
298000,9536000,0.425826,0.497453,17.2783,0.0962355,11.1825,10.4527,8.0146,0.0864005,0.0309573,0.0289459,
300000,9600000,0.426347,0.503906,17.2971,1.26485,11.2005,10.4586,8.02231,1.09469,0.431552,0.463958,
302000,9664000,0.426807,0.495797,17.3177,0.695649,11.2183,10.4662,8.03206,0.56325,0.254812,0.31898,
304000,9728000,0.427301,0.501875,17.3368,0.810179,11.2347,10.4731,8.04123,0.723638,0.271782,0.242638,
306000,9792000,0.42774,0.4945,17.3661,0.813115,11.2564,10.4858,8.05741,0.67441,0.288646,0.350728,
308000,9856000,0.428168,0.493625,17.3856,0.687858,11.2718,10.4935,8.06798,0.571094,0.225113,0.310361,
310000,9920000,0.42868,0.507641,17.4147,1.4915,11.2928,10.5065,8.08444,1.27829,0.544082,0.542698,
312000,9984000,0.429157,0.502953,17.4326,0.485463,11.308,10.5132,8.09308,0.433657,0.164061,0.143875,
314000,10048000,0.42964,0.505,17.4487,0.563314,11.322,10.519,8.10059,0.439565,0.238185,0.259564,
316000,10112000,0.430055,0.49525,17.4632,0.649774,11.3352,10.5237,8.10722,0.581897,0.193578,0.214778,
318000,10176000,0.430493,0.499656,17.4754,1.14377,11.3489,10.5265,8.11079,1.02464,0.368914,0.349588,
320000,10240000,0.430946,0.502969,17.5004,0.249873,11.3675,10.5373,8.12446,0.190268,0.112822,0.116215,
322000,10304000,0.431422,0.507719,17.5259,1.52424,11.3856,10.5488,8.1394,1.33485,0.565209,0.471197,
324000,10368000,0.431885,0.506312,17.5492,0.502908,11.4027,10.5591,8.1523,0.443742,0.1805,0.153066,
326000,10432000,0.432327,0.503922,17.5637,7.135,11.4161,10.5638,8.15856,5.99979,2.74719,2.71362,
328000,10496000,0.432749,0.501625,17.5785,0.861722,11.4296,10.5689,8.16484,0.763681,0.272572,0.291652,
330000,10560000,0.433214,0.509422,17.5882,1.06625,11.4409,10.5708,8.16751,0.882776,0.435106,0.41021,
332000,10624000,0.433597,0.496734,17.6113,1.15191,11.4581,10.5808,8.18031,0.953698,0.436053,0.476673,
334000,10688000,0.433992,0.499625,17.6386,1.11752,11.4783,10.5927,8.19547,0.962099,0.404918,0.39907,
336000,10752000,0.434378,0.498844,17.6637,0.446818,11.4973,10.6031,8.20922,0.359765,0.182854,0.191781,
338000,10816000,0.434784,0.503016,17.6887,5.65843,11.5165,10.6137,8.2226,4.32348,2.20618,2.90827,
340000,10880000,0.435145,0.496078,17.7094,0.0818049,11.5326,10.6221,8.23362,0.0685152,0.0311314,0.0320709,
342000,10944000,0.435507,0.497109,17.727,1.33638,11.5478,10.6285,8.242,1.10968,0.54137,0.511306,
344000,11008000,0.435939,0.509781,17.7616,0.430357,11.5731,10.6436,8.26149,0.345784,0.16191,0.198561,
346000,11072000,0.436308,0.499844,17.776,0.373426,11.5861,10.6486,8.26766,0.31383,0.148666,0.137316,
348000,11136000,0.436702,0.504844,17.7877,0.526982,11.5976,10.652,8.2724,0.463491,0.176917,0.177727,
350000,11200000,0.437081,0.503031,17.8045,0.497509,11.6122,10.6583,8.28005,0.399684,0.187531,0.229347,
352000,11264000,0.437475,0.506422,17.8284,1.00724,11.63,10.6685,8.29326,0.846404,0.380819,0.391287,
354000,11328000,0.437853,0.504375,17.8494,1.28836,11.6469,10.6768,8.30404,1.0722,0.474616,0.533854,
356000,11392000,0.438225,0.504125,17.8703,0.528106,11.6654,10.6843,8.3134,0.4297,0.216678,0.217497,
358000,11456000,0.438599,0.505078,17.8827,0.867889,11.6786,10.6874,8.3174,0.709356,0.334113,0.372039,
360000,11520000,0.438944,0.500656,17.9089,0.502271,11.7008,10.6974,8.32983,0.444406,0.182906,0.14603,
362000,11584000,0.439306,0.504438,17.9311,0.912766,11.7184,10.706,8.34167,0.796812,0.346339,0.279788,
364000,11648000,0.439623,0.497047,17.9553,0.434386,11.7383,10.7155,8.35354,0.341601,0.178127,0.200675,
366000,11712000,0.439943,0.498188,17.9712,0.493783,11.7531,10.7208,8.36011,0.436398,0.183418,0.140488,
368000,11776000,0.440288,0.503516,17.9928,1.01217,11.771,10.7287,8.37128,0.83929,0.386728,0.41295,
370000,11840000,0.440596,0.49725,18.0084,0.772517,11.7875,10.7327,8.37645,0.611982,0.273156,0.384248,
372000,11904000,0.440907,0.498359,18.0215,0.923171,11.8005,10.7365,8.38166,0.801512,0.340524,0.306376,
374000,11968000,0.441225,0.500344,18.0446,0.734924,11.8185,10.7457,8.39408,0.60657,0.288335,0.298412,
376000,12032000,0.441575,0.507094,18.0636,1.02291,11.8348,10.7527,8.40298,0.927518,0.32141,0.287676,
378000,12096000,0.441858,0.495016,18.0815,0.710748,11.8496,10.7596,8.41187,0.57311,0.290487,0.30385,
380000,12160000,0.4422,0.506953,18.1063,0.565251,11.8681,10.7704,8.42526,0.495743,0.209984,0.172203,
382000,12224000,0.442495,0.498516,18.1276,0.321946,11.8858,10.7786,8.43566,0.282855,0.119817,0.096366,
384000,12288000,0.442797,0.500437,18.151,0.441371,11.9038,10.7883,8.44816,0.39289,0.149454,0.134573,
386000,12352000,0.443119,0.504875,18.1704,2.27507,11.9209,10.7952,8.45701,1.83073,0.900017,1.00715,
