HighEntropy
Actor Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-170, Activation-RELU,Layer 2,Neurons-170, Activation-RELU,Layer 3,Neurons-32, Activation-SOFTMAX,
Actor Learning Rate:,0.0005
Optimizer Type:,Momentum
Momentum Coeff:,0.95
Entropy Coeff:,0.03
Baseline Type:,Critic Network
Critic Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-85, Activation-RELU,Layer 2,Neurons-1, Activation-LINEAR,
Critic Learning Rate:,0.015
Critic Optimizer Type:,SDG

Workers:,8, Batch Size:,32


Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
160000,5120000,0.355651,0.486828,14.4855,2.28985,9.23067,9.21268,6.30495,1.53999,0.995153,1.37169,
162000,5184000,0.357429,0.499656,14.7455,1.35834,9.36734,9.34491,6.50811,0.883147,0.587461,0.848551,
164000,5248000,0.359304,0.511156,14.9741,1.38064,9.48767,9.4609,6.68572,0.946895,0.496971,0.873252,
166000,5312000,0.361145,0.512156,15.1984,0.800289,9.60632,9.57497,6.85785,0.50656,0.317575,0.531982,
168000,5376000,0.363242,0.537313,15.4275,1.39539,9.72733,9.69147,7.03292,0.911981,0.521677,0.918296,
170000,5440000,0.365471,0.552641,15.6589,0.976063,9.85008,9.80908,7.20834,0.550147,0.382267,0.709866,
172000,5504000,0.367672,0.554828,15.8585,1.39246,9.95672,9.90999,7.35861,0.62064,0.455939,1.16011,
174000,5568000,0.369987,0.569016,16.0871,0.97251,10.0782,10.0274,7.52848,0.499945,0.331413,0.765504,
176000,5632000,0.372372,0.579922,16.2612,0.985378,10.1708,10.115,7.65952,0.559013,0.414575,0.697568,
178000,5696000,0.374752,0.584188,16.4268,0.761205,10.2592,10.1989,7.78281,0.543084,0.320725,0.426178,
180000,5760000,0.377166,0.592031,16.6047,0.953792,10.3536,10.2903,7.9138,0.591142,0.309474,0.68154,
182000,5824000,0.379554,0.594391,16.732,1.38616,10.4218,10.3538,8.00899,0.829576,0.564068,0.95659,
184000,5888000,0.381958,0.600719,16.8559,2.73905,10.4882,10.4168,8.10002,1.75324,1.11515,1.78465,
186000,5952000,0.384429,0.611797,16.9719,1.14132,10.5504,10.4754,8.1854,0.466821,0.33814,0.985065,
188000,6016000,0.386827,0.609875,17.0514,1.30715,10.5932,10.5148,8.24449,0.610956,0.471912,1.05484,
190000,6080000,0.389271,0.618937,17.1497,0.877786,10.6458,10.5646,8.31684,0.434815,0.288862,0.705693,
192000,6144000,0.391531,0.606313,17.2359,0.456099,10.6922,10.6081,8.37989,0.273997,0.147458,0.333479,
194000,6208000,0.393785,0.610141,17.3137,2.03816,10.7344,10.6466,8.43736,1.04906,0.684112,1.60797,
196000,6272000,0.396026,0.613422,17.4088,0.454781,10.7855,10.6951,8.50616,0.300999,0.156404,0.302924,
198000,6336000,0.398358,0.626875,17.4761,1.29935,10.8218,10.728,8.55634,0.864864,0.375358,0.894105,
200000,6400000,0.400547,0.61725,17.547,0.876896,10.8605,10.7626,8.60886,0.51677,0.38018,0.597795,
202000,6464000,0.402727,0.620734,17.6037,0.192713,10.8913,10.7906,8.65063,0.114558,0.0735572,0.136397,
204000,6528000,0.404842,0.618453,17.652,0.884502,10.9179,10.814,8.68619,0.45626,0.331958,0.681157,
206000,6592000,0.407011,0.628281,17.7061,1.46719,10.9473,10.841,8.72559,0.879518,0.543656,1.04093,
