Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.0001
Training Time, 6213.46s 

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
280000,8960000,0.420144,0.509391,17.4409,0.70229,11.2038,10.5931,8.15156,0.565782,0.323804,0.261252,
282000,9024000,0.420829,0.516625,17.4667,0.494061,11.2229,10.6042,8.16598,0.425555,0.161085,0.192486,
284000,9088000,0.421427,0.505859,17.4903,0.705366,11.2412,10.6143,8.17811,0.621059,0.26151,0.208422,
286000,9152000,0.422051,0.510547,17.5188,0.421043,11.2622,10.627,8.19381,0.32279,0.185872,0.196304,
288000,9216000,0.422669,0.511109,17.5492,1.26395,11.2858,10.6399,8.20963,1.0585,0.484338,0.4925,
290000,9280000,0.423266,0.509172,17.5838,0.761888,11.3118,10.6549,8.22846,0.658338,0.291997,0.248601,
292000,9344000,0.423891,0.514609,17.6153,4.27873,11.3342,10.669,8.24649,3.561,1.70977,1.64424,
294000,9408000,0.424504,0.513937,17.643,0.39424,11.3545,10.6815,8.26183,0.324033,0.168836,0.148061,
296000,9472000,0.425075,0.508969,17.6695,1.0195,11.3742,10.6931,8.27631,0.774738,0.42971,0.504483,
298000,9536000,0.425648,0.510578,17.7073,0.835962,11.4002,10.7108,8.2983,0.736346,0.306708,0.250116,
300000,9600000,0.426215,0.510703,17.7346,0.597043,11.4217,10.7222,8.31221,0.485947,0.241235,0.249242,
302000,9664000,0.426785,0.512156,17.7601,1.03435,11.4419,10.7329,8.32526,0.831479,0.43677,0.433304,
304000,9728000,0.427345,0.511984,17.79,1.08212,11.462,10.7469,8.34322,0.860493,0.484532,0.442462,
306000,9792000,0.427903,0.51275,17.8256,0.227112,11.4856,10.764,8.36464,0.186177,0.0908048,0.0931262,
308000,9856000,0.42845,0.512094,17.8599,0.827395,11.5121,10.7788,8.38254,0.713672,0.299878,0.29211,
310000,9920000,0.42902,0.516828,17.8809,0.312657,11.5312,10.7862,8.39143,0.25326,0.131328,0.127931,
312000,9984000,0.429584,0.517031,17.9015,0.403914,11.5487,10.7941,8.40106,0.336437,0.168858,0.146436,
314000,10048000,0.430121,0.513828,17.9319,0.414082,11.5706,10.8077,8.41826,0.35048,0.179416,0.128208,
316000,10112000,0.430685,0.519203,17.9624,0.855731,11.5905,10.8225,8.43686,0.71425,0.362271,0.301467,
318000,10176000,0.431213,0.514672,17.9937,0.695327,11.6121,10.8371,8.45521,0.587092,0.282751,0.242599,
320000,10240000,0.43175,0.517109,18.0256,0.483891,11.6332,10.8524,8.47432,0.414725,0.185361,0.166718,
322000,10304000,0.432269,0.515375,18.0503,1.28469,11.6533,10.8624,8.48663,1.12021,0.491104,0.392923,
324000,10368000,0.432784,0.515688,18.0669,0.646614,11.6694,10.8677,8.49292,0.554127,0.236478,0.234802,
326000,10432000,0.433282,0.513906,18.0905,0.993416,11.6867,10.8781,8.50607,0.7785,0.444737,0.427812,
328000,10496000,0.433797,0.517797,18.1137,1.53129,11.7045,10.8881,8.51823,1.26422,0.668768,0.547124,
330000,10560000,0.434279,0.513281,18.1382,0.43319,11.7249,10.8978,8.52995,0.385355,0.159806,0.116692,
332000,10624000,0.434768,0.515516,18.1629,1.06182,11.7444,10.908,8.54268,0.883133,0.479155,0.34343,
334000,10688000,0.435216,0.509469,18.1899,0.851221,11.7636,10.9201,8.55802,0.644501,0.374543,0.410991,
336000,10752000,0.435691,0.515094,18.2138,1.48095,11.7826,10.9299,8.57026,1.33347,0.489002,0.419467,
338000,10816000,0.436136,0.510953,18.2395,1.4334,11.8024,10.941,8.58361,1.18791,0.558226,0.576108,
340000,10880000,0.43659,0.513172,18.2715,0.567458,11.825,10.9554,8.60192,0.513937,0.181106,0.158362,
342000,10944000,0.437066,0.518141,18.3022,0.644923,11.845,10.9702,8.62076,0.578014,0.218665,0.184424,
344000,11008000,0.437484,0.508859,18.3221,0.996824,11.8614,10.9784,8.63035,0.886481,0.3296,0.314917,
346000,11072000,0.437911,0.511359,18.3459,0.733959,11.8798,10.9885,8.6427,0.642163,0.267115,0.234459,
348000,11136000,0.438381,0.519641,18.3682,0.360247,11.8985,10.997,8.65331,0.333928,0.102768,0.0877992,
