Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.0005
Training Time, 7010.0s

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
156000,4992000,0.353557,0.447844,13.888,0.998957,9.0153,8.86416,5.747,0.844226,0.440699,0.301632,
158000,5056000,0.354822,0.453531,13.9535,0.944673,9.05772,8.89427,5.79219,0.744205,0.441223,0.379325,
160000,5120000,0.356073,0.454875,14.066,1.15998,9.12163,8.94995,5.87764,0.968467,0.44265,0.460084,
162000,5184000,0.357321,0.457172,14.1553,0.787932,9.17479,8.99348,5.94254,0.621042,0.335701,0.349926,
164000,5248000,0.3585,0.453953,14.2278,0.543351,9.21968,9.02792,5.99368,0.504195,0.154215,0.131284,
166000,5312000,0.359723,0.460016,14.2992,1.48473,9.26519,9.06125,6.04284,0.844168,0.583737,1.07287,
168000,5376000,0.360852,0.454578,14.3508,0.634625,9.29878,9.08509,6.07774,0.543903,0.27333,0.179467,
170000,5440000,0.362054,0.463062,14.3919,0.369471,9.3275,9.10339,6.10354,0.318107,0.123978,0.141229,
172000,5504000,0.363213,0.461672,14.4537,0.679739,9.36608,9.13297,6.14611,0.585318,0.245487,0.243276,
174000,5568000,0.364344,0.461609,14.5249,0.307069,9.40843,9.16783,6.19716,0.282239,0.100373,0.0675092,
176000,5632000,0.365417,0.458828,14.5698,0.923915,9.43947,9.18798,6.22538,0.731178,0.401085,0.397655,
178000,5696000,0.366592,0.469922,14.6226,0.743209,9.47309,9.21281,6.26133,0.639331,0.30661,0.222724,
180000,5760000,0.367639,0.460875,14.6642,1.08527,9.50092,9.23171,6.28871,0.888187,0.36591,0.50501,
182000,5824000,0.368813,0.474406,14.7571,0.884971,9.55358,9.27815,6.35737,0.659059,0.279647,0.520205,
184000,5888000,0.37016,0.49275,14.8709,0.865115,9.61696,9.33549,6.44255,0.617569,0.37845,0.473083,
186000,5952000,0.371408,0.486281,14.9773,0.387769,9.67555,9.38976,6.52182,0.334648,0.148283,0.128016,
188000,6016000,0.372642,0.487391,15.056,0.732329,9.72065,9.42927,6.57889,0.635361,0.232673,0.280151,
190000,6080000,0.373835,0.485969,15.131,0.573244,9.76196,9.46769,6.63422,0.446942,0.245774,0.261623,
192000,6144000,0.37504,0.489547,15.1737,0.208808,9.78769,9.48832,6.66449,0.178652,0.0824654,0.0698844,
194000,6208000,0.376204,0.487922,15.2153,1.16717,9.81385,9.50781,6.69301,0.908166,0.514459,0.522358,
196000,6272000,0.377354,0.488891,15.2746,0.751825,9.84835,9.53718,6.73549,0.567999,0.300142,0.390555,
198000,6336000,0.378489,0.489719,15.3096,0.359159,9.86938,9.55418,6.75984,0.292483,0.12398,0.167565,
200000,6400000,0.379566,0.486156,15.3446,0.326255,9.89065,9.57106,6.78429,0.280551,0.120227,0.115234,
202000,6464000,0.380698,0.493922,15.3849,0.195638,9.91583,9.59031,6.81162,0.167767,0.0742414,0.0679462,
204000,6528000,0.381763,0.489344,15.429,0.466328,9.9414,9.61231,6.84298,0.408806,0.172535,0.143428,
206000,6592000,0.382862,0.494984,15.4546,0.525347,9.95792,9.62417,6.86007,0.400998,0.215398,0.262285,
208000,6656000,0.383857,0.486313,15.4825,0.30267,9.97599,9.63709,6.87862,0.25485,0.101088,0.128226,
210000,6720000,0.384871,0.490328,15.5253,0.602132,10.0008,9.65852,6.90893,0.458921,0.235563,0.310587,
212000,6784000,0.385838,0.487391,15.5492,0.586648,10.0154,9.66992,6.92546,0.449077,0.242385,0.28937,
214000,6848000,0.386786,0.487281,15.5837,0.838314,10.0358,9.68705,6.94967,0.658669,0.36832,0.365056,
216000,6912000,0.387751,0.491031,15.6044,0.507546,10.0502,9.6961,6.96248,0.426963,0.170271,0.215204,
218000,6976000,0.388715,0.492781,15.6235,1.03835,10.0632,9.70457,6.97489,0.803861,0.437086,0.490841,
220000,7040000,0.3896,0.486062,15.6764,0.278248,10.0916,9.73207,7.01411,0.235276,0.115036,0.0939888,
222000,7104000,0.390642,0.505234,15.7306,0.0671908,10.1228,9.75925,7.05262,0.054861,0.0260792,0.0287186,
224000,7168000,0.391619,0.500125,15.7826,1.50787,10.1516,9.78596,7.09021,1.0767,0.583042,0.880032,
226000,7232000,0.392509,0.492156,15.8379,0.752747,10.1831,9.81397,7.12949,0.531302,0.28689,0.449489,
228000,7296000,0.393459,0.500844,15.8697,0.058597,10.2014,9.82965,7.15235,0.0468927,0.0198515,0.0289932,
230000,7360000,0.394361,0.497172,15.9047,0.388285,10.2244,9.84576,7.17515,0.310101,0.154092,0.175664,
232000,7424000,0.395321,0.505703,15.9476,0.665192,10.2497,9.86709,7.20502,0.515256,0.26735,0.324831,
234000,7488000,0.396251,0.504078,16.0027,0.24233,10.2795,9.89586,7.24494,0.207158,0.0769035,0.0994754,
236000,7552000,0.397223,0.511,16.0454,0.223331,10.3027,9.91815,7.2759,0.16889,0.0891223,0.115802,
238000,7616000,0.39813,0.505109,16.0835,0.217904,10.3245,9.93752,7.30266,0.199108,0.0657353,0.0593053,
240000,7680000,0.398954,0.497031,16.1054,0.551186,10.3372,9.94847,7.318,0.306328,0.245221,0.387086,
242000,7744000,0.399882,0.511281,16.1418,0.161003,10.3578,9.96712,7.34371,0.136564,0.0569508,0.0634728,
244000,7808000,0.400729,0.503234,16.1592,1.46395,10.3687,9.97537,7.35541,1.14342,0.562434,0.720713,
246000,7872000,0.401585,0.505953,16.1921,0.0641718,10.3877,9.99202,7.37829,0.0404219,0.0301436,0.0396921,
248000,7936000,0.402442,0.507828,16.2129,0.457072,10.4,10.0023,7.39264,0.415603,0.135881,0.133135,
250000,8000000,0.403249,0.503422,16.2474,0.0488856,10.4195,10.02,7.41699,0.0366081,0.0191087,0.0261631,
252000,8064000,0.404068,0.506359,16.2812,0.223144,10.4383,10.0375,7.441,0.184057,0.0932868,0.0849339,
254000,8128000,0.404847,0.503,16.3059,0.376955,10.4525,10.05,7.45819,0.269028,0.156067,0.212983,
256000,8192000,0.405648,0.507438,16.326,0.240475,10.4648,10.0598,7.47168,0.175283,0.101014,0.130001,
258000,8256000,0.406352,0.496391,16.3431,0.527581,10.4755,10.068,7.48307,0.452487,0.182794,0.200457,
260000,8320000,0.407098,0.503375,16.3683,0.689625,10.49,10.0808,7.50058,0.566246,0.289661,0.266543,
262000,8384000,0.407827,0.502594,16.3798,0.577663,10.4977,10.086,7.50793,0.502458,0.188268,0.213977,
264000,8448000,0.408591,0.508641,16.4062,0.180674,10.5138,10.0988,7.52571,0.151187,0.0648749,0.0746769,
266000,8512000,0.409334,0.507469,16.4205,1.87394,10.524,10.105,7.5344,1.55158,0.78229,0.70163,
268000,8576000,0.410039,0.503812,16.4509,1.00393,10.542,10.1201,7.55521,0.809855,0.382083,0.453889,
270000,8640000,0.410733,0.503656,16.479,0.718667,10.5589,10.134,7.57417,0.504319,0.333593,0.388407,
272000,8704000,0.411317,0.490266,16.5009,0.191088,10.572,10.1449,7.58914,0.165262,0.0740841,0.0609478,
274000,8768000,0.412018,0.507234,16.5266,0.526399,10.5883,10.1572,7.60584,0.430853,0.226338,0.200582,
276000,8832000,0.412733,0.510813,16.5517,0.438282,10.6033,10.1696,7.62292,0.333059,0.189683,0.212564,
278000,8896000,0.413386,0.503453,16.5715,0.438151,10.6155,10.1792,7.63616,0.284898,0.193155,0.27111,
280000,8960000,0.414061,0.507797,16.5956,2.08866,10.6306,10.1909,7.65192,1.81105,0.749668,0.721535,
282000,9024000,0.414703,0.504594,16.6184,0.0300195,10.646,10.2014,7.66599,0.0263954,0.00926981,0.0108868,
284000,9088000,0.415341,0.505422,16.6373,0.410798,10.6579,10.2105,7.67818,0.31689,0.159479,0.207128,
286000,9152000,0.415942,0.501156,16.6533,0.0785302,10.6679,10.2182,7.68879,0.0647287,0.0298725,0.0329366,
288000,9216000,0.41658,0.507953,16.6749,0.0489672,10.6814,10.2287,7.70293,0.0393496,0.0203586,0.0208547,
290000,9280000,0.417228,0.510406,16.6962,0.938429,10.694,10.2394,7.71723,0.712313,0.382503,0.476393,
292000,9344000,0.417827,0.50475,16.7155,0.0363251,10.7064,10.2486,7.72965,0.0288476,0.0139051,0.0171458,
294000,9408000,0.418421,0.505203,16.7342,0.396911,10.7177,10.258,7.74217,0.298524,0.162601,0.204897,
296000,9472000,0.419027,0.508094,16.7457,0.504739,10.7254,10.2631,7.74937,0.425518,0.201895,0.181478,
298000,9536000,0.419595,0.503672,16.762,0.723432,10.7357,10.271,7.75994,0.642902,0.255471,0.211579,
300000,9600000,0.420191,0.508906,16.7717,0.414833,10.7424,10.2753,7.76582,0.346646,0.176837,0.143709,
302000,9664000,0.42071,0.498563,16.7927,1.79406,10.7563,10.2851,7.779,1.47191,0.734331,0.716175,
304000,9728000,0.42127,0.505781,16.8077,0.156877,10.7662,10.2922,7.78847,0.13034,0.0588324,0.064504,
306000,9792000,0.421827,0.506562,16.8279,0.153812,10.7792,10.3016,7.80152,0.113764,0.0611268,0.0835434,
308000,9856000,0.422372,0.505703,16.8393,1.2485,10.7871,10.3067,7.80841,0.973125,0.492052,0.607996,
