Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.0001
Training Time, 7043.79s

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
182000,5824000,0.377697,0.500516,15.4404,0.317984,9.83339,9.66449,6.95041,0.249578,0.132812,0.145552,
184000,5888000,0.379086,0.505484,15.4947,0.495421,9.86767,9.69054,6.98619,0.438813,0.16511,0.160074,
186000,5952000,0.380369,0.498437,15.5518,0.316247,9.90352,9.71826,7.02386,0.265072,0.127085,0.116613,
188000,6016000,0.381746,0.509766,15.6,1.10847,9.93427,9.74128,7.05526,0.861834,0.503233,0.482393,
190000,6080000,0.382999,0.50075,15.6464,1.18318,9.96371,9.76364,7.08552,0.993966,0.463793,0.443667,
192000,6144000,0.384254,0.503563,15.6985,0.813513,9.99744,9.7883,7.11912,0.703868,0.260962,0.313486,
194000,6208000,0.385483,0.503422,15.7499,1.85336,10.0302,9.81293,7.15267,1.53467,0.71381,0.755119,
196000,6272000,0.38668,0.502844,15.8024,1.84365,10.0623,9.8388,7.1877,1.50423,0.82235,0.678285,
198000,6336000,0.387863,0.503703,15.8547,1.37815,10.0949,9.86433,7.22215,1.12075,0.545726,0.587704,
200000,6400000,0.389037,0.505328,15.903,2.4821,10.1244,9.88817,7.25437,2.05831,1.00006,0.961303,
202000,6464000,0.390164,0.502844,15.945,0.3345,10.1511,9.90863,7.28128,0.281322,0.137087,0.118132,
204000,6528000,0.391301,0.506172,15.9963,0.353185,10.1837,9.93359,7.31434,0.297158,0.141893,0.127685,
206000,6592000,0.392471,0.511828,16.0381,0.222993,10.2094,9.95409,7.34196,0.17373,0.103879,0.0935564,
208000,6656000,0.393552,0.504859,16.0687,0.253634,10.2299,9.96831,7.36108,0.166587,0.120609,0.148434,
210000,6720000,0.394585,0.501953,16.1022,2.14976,10.252,9.98424,7.38186,1.79699,0.92224,0.736066,
212000,6784000,0.39569,0.511766,16.1462,0.93122,10.2817,10.005,7.40856,0.812457,0.354306,0.285573,
214000,6848000,0.396758,0.509969,16.1801,0.49214,10.3043,10.0208,7.42954,0.419376,0.202305,0.159368,
216000,6912000,0.397763,0.505297,16.2217,0.423729,10.3328,10.0402,7.45456,0.361896,0.16497,0.146158,
218000,6976000,0.398785,0.509203,16.261,0.361086,10.3589,10.0589,7.47863,0.335522,0.0999425,0.0884301,
220000,7040000,0.399775,0.507656,16.3033,2.19235,10.3858,10.0796,7.50563,1.82629,0.925517,0.783887,
222000,7104000,0.400806,0.514188,16.3366,1.98559,10.4097,10.0947,7.52454,1.71018,0.757449,0.666426,
224000,7168000,0.401721,0.50325,16.3604,0.485336,10.4277,10.105,7.53762,0.397295,0.195785,0.198434,
226000,7232000,0.402705,0.512922,16.401,0.742255,10.4536,10.1248,7.56333,0.580196,0.330746,0.323918,
228000,7296000,0.403563,0.500594,16.4305,1.19019,10.474,10.1384,7.58096,0.982795,0.461741,0.487295,
230000,7360000,0.404405,0.500375,16.4552,0.149268,10.4921,10.1492,7.59493,0.119679,0.0569305,0.0686784,
232000,7424000,0.405315,0.509922,16.4898,0.601064,10.5159,10.1652,7.61564,0.456045,0.264333,0.288841,
234000,7488000,0.406153,0.503406,16.5198,0.572642,10.537,10.1789,7.63315,0.454507,0.240378,0.252113,
236000,7552000,0.407074,0.514828,16.5579,0.417461,10.5625,10.1971,7.65618,0.34159,0.171067,0.168303,
238000,7616000,0.407882,0.503234,16.5891,0.684031,10.5839,10.2115,7.67494,0.628757,0.175608,0.204265,
240000,7680000,0.408715,0.507797,16.6108,0.397325,10.6009,10.2204,7.68646,0.32619,0.169569,0.150712,
242000,7744000,0.409517,0.505797,16.6409,0.36314,10.6204,10.2349,7.70551,0.320134,0.111632,0.130089,
244000,7808000,0.410344,0.510359,16.6738,2.87922,10.6426,10.2502,7.72553,2.25995,1.32383,1.19583,
246000,7872000,0.411169,0.511797,16.7042,0.348452,10.6626,10.2648,7.74435,0.317033,0.109461,0.0944824,
248000,7936000,0.4119,0.501891,16.728,1.15012,10.68,10.2752,7.75786,1.00654,0.431953,0.350814,
250000,8000000,0.412666,0.507609,16.7541,0.627737,10.6985,10.2871,7.77292,0.561998,0.221123,0.17122,
252000,8064000,0.413428,0.508703,16.7829,0.449789,10.7193,10.3002,7.78894,0.399277,0.163276,0.127393,
254000,8128000,0.414217,0.513625,16.8155,0.361287,10.7421,10.3152,7.80799,0.326132,0.112107,0.107698,
256000,8192000,0.415009,0.515594,16.8353,3.881,10.7575,10.3237,7.81841,3.24285,1.52172,1.49347,
258000,8256000,0.415766,0.512719,16.8679,0.735152,10.7798,10.3388,7.83779,0.564245,0.335027,0.33141,
260000,8320000,0.416514,0.512891,16.8954,0.605792,10.7991,10.3514,7.85385,0.476014,0.277501,0.25177,
262000,8384000,0.417244,0.512203,16.9264,0.204207,10.8199,10.366,7.87278,0.191335,0.0586916,0.0405815,
264000,8448000,0.417966,0.512531,16.9507,1.60931,10.837,10.3771,7.88675,1.37196,0.649778,0.534222,
266000,8512000,0.418646,0.508391,16.9819,1.0779,10.8608,10.3905,7.90354,0.895364,0.44578,0.401838,
268000,8576000,0.419386,0.517875,17.0025,0.659662,10.8765,10.3993,7.9146,0.566213,0.254016,0.223681,
270000,8640000,0.420087,0.514016,17.0289,1.17522,10.8946,10.4116,7.93034,0.979716,0.503104,0.4101,
272000,8704000,0.420728,0.507219,17.0531,0.56787,10.9125,10.4222,7.94379,0.495941,0.220612,0.166881,
274000,8768000,0.421408,0.513875,17.0809,0.46978,10.9308,10.4355,7.96089,0.394771,0.199176,0.158677,
276000,8832000,0.422071,0.512969,17.1089,0.556383,10.95,10.4485,7.97755,0.455494,0.241992,0.208633,
278000,8896000,0.422707,0.510437,17.142,0.64921,10.9716,10.4644,7.99788,0.565229,0.211102,0.239635,
280000,8960000,0.423348,0.512469,17.171,0.60662,10.9904,10.4785,8.01589,0.498149,0.263113,0.224958,
282000,9024000,0.423982,0.51275,17.1925,1.60604,11.0049,10.4886,8.0289,1.37048,0.600547,0.583505,
284000,9088000,0.424642,0.517687,17.2171,0.804614,11.0233,10.4995,8.04226,0.67902,0.265912,0.34004,
286000,9152000,0.425296,0.518172,17.2378,4.09282,11.0381,10.5088,8.05394,3.49511,1.67443,1.31591,
288000,9216000,0.425873,0.508391,17.2726,1.06266,11.0612,10.5255,8.07515,0.941717,0.389635,0.300984,
290000,9280000,0.426447,0.509094,17.2981,0.606637,11.0784,10.5374,8.09048,0.510116,0.255222,0.206526,
292000,9344000,0.427035,0.512219,17.3253,4.81099,11.0976,10.5496,8.10645,3.78684,1.98833,2.20272,
294000,9408000,0.427645,0.516797,17.352,0.641318,11.116,10.562,8.12233,0.5305,0.263669,0.245636,
