Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.002

Baseline Calculator, Critic Network
Iterations,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
2417000,0.412478,0.5,21.24,0.00153123,16.5837,10.7144,7.83065,0.00116731,0.000669041,0.000731038,
2418000,0.412496,0.457,21.2416,0.547097,16.584,10.7158,7.83253,0.48736,0.203715,0.142464,
2419000,0.412527,0.486,21.2455,0.503687,16.5866,10.7178,7.83499,0.447419,0.192907,0.127688,
2420000,0.412581,0.543,21.2608,0.00281545,16.5944,10.727,7.84709,0.00231832,0.00108971,0.00116819,
2421000,0.412623,0.515,21.2679,7.7787e-05,16.5991,10.7305,7.85161,4.96179e-05,3.70884e-05,4.7046e-05,
2422000,0.412654,0.487,21.2727,0.335978,16.6034,10.7322,7.85336,0.302451,0.120311,0.083247,
2423000,0.412674,0.461,21.2722,0.0787129,16.6038,10.7313,7.85216,0.0733227,0.0230421,0.0169872,
2424000,0.412705,0.489,21.285,0.046452,16.614,10.7365,7.85831,0.0386199,0.0188443,0.0176403,
2425000,0.412744,0.507,21.2799,0.00973967,16.614,10.7318,7.85102,0.00748887,0.00451605,0.00428757,
2426000,0.412793,0.531,21.2833,0.0038691,16.6159,10.7338,7.85345,0.00307527,0.0015618,0.00175314,
2427000,0.412805,0.443,21.2822,8.10008,16.6181,10.7312,7.84916,7.43834,2.80506,1.5537,
2428000,0.412857,0.538,21.289,0.648918,16.6224,10.7347,7.85389,0.611533,0.181938,0.118404,
2429000,0.412889,0.492,21.2934,0.00473306,16.6273,10.7357,7.85417,0.00416919,0.0017521,0.00139638,
2430000,0.41293,0.511,21.2946,0.322186,16.6294,10.7354,7.85341,0.279247,0.139999,0.078897,
2431000,0.412965,0.499,21.2958,0.060103,16.6305,10.7358,7.85369,0.0555934,0.0182682,0.0137118,
2432000,0.412995,0.487,21.3024,0.00263329,16.6339,10.7397,7.85904,0.00211718,0.00102693,0.00118203,
2433000,0.413054,0.556,21.3098,0.0253098,16.6377,10.7443,7.86497,0.0230115,0.00847473,0.0062635,
2434000,0.413098,0.519,21.3085,2.36495e-05,16.6364,10.7439,7.86445,1.57175e-05,1.10564e-05,1.37846e-05,
2435000,0.413123,0.475,21.3093,0.166625,16.6367,10.7443,7.8654,0.147567,0.0613626,0.0471455,
2436000,0.413184,0.561,21.32,0.000276936,16.6443,10.7493,7.87148,0.000239958,0.000112114,8.08956e-05,
2437000,0.413232,0.53,21.3158,0.000341921,16.6462,10.744,7.86339,0.000245134,0.000150841,0.00018457,
2438000,0.413268,0.502,21.3195,6.93597,16.6503,10.7449,7.86353,6.22882,2.51846,1.72244,
2439000,0.413321,0.541,21.3248,0.0510352,16.6557,10.7463,7.86456,0.0458766,0.0168087,0.0147447,
2440000,0.413355,0.496,21.3343,0.00700298,16.6621,10.751,7.87035,0.0060712,0.00254193,0.00239184,
2441000,0.413381,0.479,21.3357,4.09355,16.6624,10.752,7.87207,3.65667,1.47092,1.10555,
2442000,0.413433,0.54,21.3416,0.00651841,16.6698,10.7527,7.8717,0.00562958,0.00233708,0.00230987,
2443000,0.413486,0.543,21.3402,9.87422,16.6706,10.7509,7.86875,9.46998,2.4353,1.37443,
2444000,0.413511,0.474,21.3395,2.26834,16.6721,10.7491,7.86591,2.11244,0.734862,0.378034,
2445000,0.413542,0.489,21.3548,2.27205,16.6846,10.7549,7.87295,2.1353,0.689258,0.357245,
2446000,0.413587,0.523,21.3517,0.0031405,16.6853,10.7515,7.86776,0.00272705,0.00123469,0.000949431,
2447000,0.413622,0.499,21.3488,7.71182e-05,16.6859,10.7485,7.86275,6.12558e-05,3.28164e-05,3.34369e-05,
2448000,0.413652,0.488,21.3544,0.485566,16.6904,10.7508,7.86528,0.43057,0.181436,0.132153,
2449000,0.413688,0.501,21.3551,0.503178,16.6938,10.7492,7.86211,0.468852,0.152375,0.100736,
2450000,0.413723,0.501,21.3621,3.03487,16.7009,10.7511,7.8633,2.77872,1.01239,0.681326,
2451000,0.413743,0.463,21.3745,0.000349487,16.7114,10.7559,7.86842,0.000279958,0.000143721,0.000152016,
2452000,0.413763,0.461,21.3785,0.376117,16.7126,10.7589,7.87249,0.345189,0.126108,0.0800366,
2453000,0.41379,0.482,21.3847,0.0579555,16.7172,10.7617,7.87568,0.0510564,0.0227013,0.0153861,
2454000,0.413834,0.52,21.3896,2.11543,16.7278,10.7591,7.86989,2.03713,0.507452,0.260128,
2455000,0.413853,0.46,21.3861,0.0103898,16.7251,10.7578,7.86814,0.00853386,0.00424381,0.0041367,
2456000,0.413887,0.498,21.3832,0.644572,16.725,10.7551,7.86405,0.599054,0.196481,0.134173,
2457000,0.413905,0.459,21.3824,4.49324,16.7238,10.7552,7.86427,3.91933,1.88168,1.13462,
2458000,0.413926,0.464,21.3867,2.14322,16.7262,10.7577,7.86752,1.8067,0.929394,0.682229,
2459000,0.41397,0.524,21.392,4.40127e-05,16.7317,10.7591,7.86827,3.02886e-05,2.31802e-05,2.19635e-05,
2460000,0.413995,0.474,21.3987,4.46783e-05,16.7372,10.7618,7.87102,2.89006e-05,2.09326e-05,2.68837e-05,
2461000,0.414024,0.485,21.4057,0.00045941,16.7409,10.766,7.87658,0.000347228,0.000200621,0.000224147,
2462000,0.414061,0.507,21.4109,0.000655061,16.7457,10.7677,7.87823,0.000500378,0.000279639,0.000317063,
2463000,0.414061,0.414,21.4153,0.113924,16.7501,10.7689,7.87912,0.10345,0.0394525,0.0268365,
2464000,0.414108,0.529,21.4172,9.133e-05,16.7513,10.7699,7.88027,8.48641e-05,2.99749e-05,1.55165e-05,
2465000,0.414137,0.486,21.4193,0.379488,16.7525,10.7711,7.88198,0.343734,0.130012,0.0946344,
2466000,0.414175,0.507,21.4275,1.44919,16.7602,10.7737,7.88418,1.37458,0.403047,0.219578,
2467000,0.414204,0.486,21.4311,3.1705e-05,16.7625,10.7757,7.88637,2.86099e-05,1.0036e-05,9.27147e-06,
2468000,0.414252,0.534,21.4307,0.00501035,16.765,10.7737,7.88257,0.00404182,0.0020846,0.0021028,
2469000,0.414265,0.446,21.4331,0.000413455,16.7654,10.7757,7.88553,0.0003916,0.000116612,6.3218e-05,
2470000,0.414272,0.43,21.4506,0.00542788,16.7869,10.7785,7.88365,0.00454351,0.00212043,0.00207897,
2471000,0.414299,0.482,21.4497,0.0448712,16.7852,10.7788,7.88442,0.0424397,0.0132578,0.00604408,
2472000,0.414332,0.496,21.4545,0.135506,16.7901,10.7802,7.88502,0.118855,0.0515543,0.0397173,
2473000,0.414364,0.494,21.4792,6.28015e-08,16.8192,10.7849,7.88399,4.28157e-08,1.90577e-08,4.18049e-08,
2474000,0.414376,0.442,21.4908,0.0617677,16.8338,10.7862,7.88258,0.0569916,0.0206481,0.0118688,
2475000,0.414397,0.468,21.4935,6.15547,16.835,10.7878,7.88506,5.68795,1.854,1.44903,
2476000,0.414424,0.48,21.5023,0.0622005,16.8412,10.7922,7.89016,0.0540212,0.0248204,0.0182911,
2477000,0.414451,0.481,21.5054,0.000926943,16.8407,10.7956,7.89486,0.000662474,0.000416507,0.000496864,
2478000,0.414496,0.528,21.5086,0.0314043,16.842,10.7979,7.89777,0.0262759,0.0137339,0.010353,
2479000,0.414528,0.493,21.5107,0.0936449,16.8459,10.7972,7.8959,0.0880834,0.0290891,0.012826,
2480000,0.414528,0.415,21.5165,1.09352,16.8505,10.7998,7.89865,0.989744,0.401554,0.23441,
2481000,0.41457,0.518,21.5187,0.00080557,16.8497,10.8024,7.90266,0.000568907,0.000376632,0.000428294,
2482000,0.41461,0.514,21.5219,3.78962,16.8523,10.8036,7.90393,3.56954,1.06062,0.703361,
2483000,0.414628,0.46,21.5222,5.21961e-05,16.8543,10.8026,7.90191,4.66413e-05,2.08298e-05,1.07304e-05,
2484000,0.414662,0.499,21.5269,0.000191291,16.8582,10.8044,7.90407,0.000168373,6.73326e-05,6.0903e-05,
2485000,0.414699,0.507,21.5266,0.00515477,16.8562,10.8056,7.9058,0.00471965,0.00169839,0.00118829,
2486000,0.414742,0.52,21.5367,4.69315,16.8647,10.8095,7.90985,4.16219,1.81348,1.18876,
2487000,0.414789,0.533,21.5546,0.0921838,16.8804,10.8159,7.91632,0.0811062,0.0365117,0.0242184,
2488000,0.414821,0.494,21.5585,0.348943,16.8824,10.8182,7.91955,0.314898,0.122604,0.0869973,
2489000,0.41485,0.487,21.5655,0.000143719,16.8868,10.8219,7.92418,0.000130536,5.29681e-05,2.84591e-05,
2490000,0.41487,0.465,21.5702,1.47753,16.8912,10.8234,7.92555,1.37653,0.458026,0.280118,
2491000,0.4149,0.49,21.5737,0.00150798,16.8934,10.8253,7.928,0.00123903,0.000591108,0.000624004,
2492000,0.414912,0.443,21.5781,5.56278e-06,16.8965,10.8273,7.93057,5.13526e-06,1.90072e-06,9.80236e-07,
2493000,0.414935,0.474,21.5796,0.000281082,16.8972,10.8283,7.93176,0.000261806,9.22288e-05,4.42517e-05,
2494000,0.414961,0.479,21.5797,0.0652885,16.8991,10.827,7.92961,0.0599029,0.021657,0.0143249,
2495000,0.415008,0.531,21.5855,0.0381225,16.9022,10.8305,7.93421,0.0338022,0.013944,0.0107842,
2496000,0.415026,0.461,21.5774,3.05123,16.9008,10.8237,7.92425,2.58005,1.2879,0.99731,
2497000,0.415061,0.502,21.5774,1.47043e-05,16.9043,10.8215,7.9198,8.95019e-06,7.30043e-06,9.10022e-06,
2498000,0.415101,0.515,21.5751,0.00140651,16.9048,10.8191,7.91584,0.00110101,0.000695103,0.000531878,
2499000,0.415108,0.433,21.5796,0.000239285,16.909,10.8205,7.91717,0.000177462,0.000106482,0.000120109,
2500000,0.415132,0.475,21.5821,0.000116631,16.9119,10.821,7.91733,8.34407e-05,5.23809e-05,6.24227e-05,
2501000,0.415167,0.502,21.5931,0.0137766,16.9239,10.8229,7.91867,0.0115175,0.00555386,0.00512785,
2502000,0.415186,0.464,21.5949,0.0149742,16.9298,10.8207,7.91409,0.0119726,0.00714179,0.00546622,
2503000,0.415217,0.493,21.5897,0.00406928,16.9289,10.8165,7.90764,0.00358688,0.00138243,0.001335,
2504000,0.415235,0.459,21.5906,0.00296984,16.9293,10.8172,7.90829,0.00241545,0.00118542,0.0012571,
2505000,0.415261,0.482,21.5978,0.000718307,16.9345,10.8206,7.91231,0.00067023,0.000219849,0.000135736,
2506000,0.415291,0.49,21.5965,0.000297014,16.9364,10.818,7.90818,0.000225839,0.000126319,0.0001458,
2507000,0.415312,0.467,21.5999,3.27311,16.9376,10.8205,7.91148,3.03769,1.03629,0.641751,
2508000,0.415317,0.429,21.6032,1.97506e-06,16.941,10.8214,7.91211,1.32772e-06,9.7637e-07,1.08846e-06,
2509000,0.415338,0.468,21.6104,1.43359e-06,16.9466,10.8242,7.91573,8.30084e-07,6.84076e-07,9.47718e-07,
2510000,0.415362,0.475,21.6137,0.311007,16.9495,10.8254,7.91681,0.290864,0.0981613,0.0498755,
2511000,0.415377,0.453,21.6148,0.00112842,16.9525,10.8244,7.91483,0.000943269,0.000483499,0.000387042,
2512000,0.415406,0.489,21.6397,0.00992985,16.9784,10.8309,7.91841,0.00899101,0.00320021,0.00274267,
2513000,0.415432,0.48,21.6415,0.00519242,16.9791,10.8321,7.92025,0.00451955,0.00189593,0.00171476,
2514000,0.415452,0.466,21.6535,11.6445,16.9923,10.8347,7.92135,10.8454,3.49653,2.39736,
2515000,0.415466,0.451,21.6605,9.27392e-05,16.9958,10.8389,7.9271,6.04435e-05,4.96211e-05,4.98486e-05,
2516000,0.415503,0.507,21.6684,0.000122847,17.0028,10.8417,7.92966,9.39534e-05,5.16237e-05,5.99937e-05,
2517000,0.415522,0.465,21.6713,0.000394489,17.0067,10.8419,7.92907,0.000357137,0.000148484,7.76341e-05,
2518000,0.415542,0.465,21.6757,52.1523,17.0099,10.8439,7.93157,47.7757,17.1091,12.026,
2519000,0.415575,0.498,21.6807,0.000942092,17.015,10.8451,7.93246,0.000711607,0.000433166,0.000439908,
2520000,0.41561,0.505,21.6827,6.9542,17.016,10.8463,7.93428,6.61239,1.8447,1.11102,
2521000,0.415651,0.517,21.6911,2.86778e-05,17.0212,10.851,7.93962,2.64787e-05,9.86695e-06,4.89273e-06,
2522000,0.415665,0.451,21.6959,0.0154642,17.025,10.853,7.94196,0.0135413,0.00589566,0.00458427,
2523000,0.415683,0.461,21.6992,1.28145,17.0281,10.8541,7.94277,1.14561,0.506909,0.269677,
2524000,0.415727,0.527,21.701,0.000113129,17.0311,10.8537,7.94159,7.83127e-05,5.38123e-05,6.1397e-05,
2525000,0.415746,0.465,21.7071,0.000395495,17.0398,10.8538,7.93968,0.000358436,0.000134007,9.9911e-05,
2526000,0.415797,0.543,21.7101,0.00571378,17.0425,10.8547,7.94071,0.00460613,0.00229015,0.00248718,
2527000,0.415842,0.531,21.7135,1.3126,17.0461,10.8554,7.94131,1.21696,0.411961,0.268731,
2528000,0.415853,0.443,21.7158,0.00561787,17.0473,10.8568,7.94313,0.00476218,0.0022469,0.00195797,
2529000,0.415862,0.438,21.7173,13.3001,17.0481,10.8578,7.94448,11.9402,5.25049,2.59948,
2530000,0.415905,0.526,21.7022,0.016557,17.0499,10.8422,7.92052,0.0136851,0.00652459,0.00665431,
2531000,0.415935,0.492,21.7102,16.2383,17.055,10.8463,7.92579,15.3634,4.98778,1.66424,
2532000,0.415963,0.486,21.7166,6.858,17.0606,10.8484,7.92829,6.3834,2.11022,1.35326,
2533000,0.415996,0.5,21.7209,0.00717961,17.0657,10.8492,7.92803,0.00589891,0.00323436,0.00250771,
2534000,0.416041,0.53,21.7136,0.249284,17.0635,10.8437,7.92018,0.20902,0.111133,0.0781193,
2535000,0.416066,0.479,21.7134,0.0671376,17.0625,10.8442,7.92128,0.0620835,0.0200581,0.0158357,
2536000,0.416096,0.493,21.7089,0.00561841,17.0591,10.8425,7.9186,0.00437606,0.0024511,0.00253156,
2537000,0.416112,0.456,21.7183,0.00574579,17.0654,10.8473,7.92441,0.00471562,0.0024462,0.00218932,
2538000,0.416136,0.478,21.7223,0.000627736,17.0685,10.8489,7.92624,0.000436298,0.000301635,0.000335727,
2539000,0.416161,0.479,21.7355,6.55775,17.0792,10.8542,7.9322,6.31281,1.54184,0.880506,
2540000,0.416184,0.475,21.733,0.296017,17.0805,10.8509,7.92709,0.264209,0.10259,0.0854098,
2541000,0.416211,0.485,21.735,6.36106e-05,17.0829,10.8512,7.9269,3.9432e-05,3.4048e-05,3.64988e-05,
2542000,0.416247,0.506,21.739,1.86861,17.0871,10.852,7.92771,1.61729,0.813185,0.463491,
2543000,0.416272,0.48,21.748,0.0284929,17.0924,10.8569,7.93418,0.0254083,0.0104587,0.00754191,
2544000,0.416303,0.495,21.7408,0.0267171,17.092,10.8505,7.9243,0.0220483,0.0106674,0.0106717,
2545000,0.416328,0.481,21.7462,4.4646,17.0989,10.8508,7.92362,4.24397,1.2079,0.679964,
2546000,0.416356,0.487,21.7503,0.126647,17.1009,10.8533,7.9271,0.115843,0.0412147,0.0303531,
2547000,0.416388,0.499,21.7561,0.161121,17.1051,10.8561,7.93014,0.142102,0.0575372,0.0495647,
2548000,0.416437,0.541,21.7545,2.35287,17.1054,10.8544,7.92742,2.16279,0.767873,0.518358,
2549000,0.416481,0.528,21.7572,4.4387e-05,17.1087,10.8548,7.92715,2.77277e-05,2.61056e-05,2.28008e-05,
2550000,0.416502,0.47,21.7647,0.00262313,17.1126,10.8594,7.93314,0.00220517,0.00112656,0.000865401,
2551000,0.416523,0.471,21.7748,0.00117064,17.1195,10.8642,7.93913,0.00109628,0.000352185,0.000210978,
2552000,0.416558,0.506,21.7785,0.257321,17.1233,10.8653,7.93982,0.216603,0.119824,0.0702802,
2553000,0.416603,0.531,21.7823,0.0635514,17.1249,10.8678,7.94332,0.0560564,0.0220607,0.0202431,
2554000,0.416638,0.506,21.7862,0.000809097,17.1268,10.8703,7.94648,0.000742507,0.000254899,0.000195826,
2555000,0.41667,0.499,21.789,0.544542,17.1283,10.8719,7.94882,0.517036,0.146771,0.0875084,
2556000,0.416688,0.461,21.7892,0.000100671,17.1322,10.8694,7.94432,8.86988e-05,3.60372e-05,3.11213e-05,
2557000,0.416723,0.507,21.7952,1.56464,17.1349,10.8732,7.94975,1.46258,0.506179,0.229614,
2558000,0.416761,0.513,21.8018,0.254657,17.1411,10.8754,7.95142,0.235454,0.0797425,0.0552513,
2559000,0.416778,0.462,21.8074,0.0241664,17.1437,10.879,7.95646,0.018944,0.0112035,0.0099809,
2560000,0.416827,0.542,21.8137,0.549314,17.151,10.8798,7.95677,0.482011,0.231265,0.126208,
2561000,0.416866,0.517,21.8222,0.0458348,17.1548,10.8852,7.96431,0.041017,0.0166156,0.0119312,
2562000,0.416897,0.496,21.8343,0.122047,17.1632,10.8911,7.97165,0.115108,0.0373971,0.0157207,
2563000,0.416925,0.487,21.8343,0.280552,17.1638,10.8906,7.97093,0.260491,0.0862642,0.0584159,
2564000,0.416945,0.469,21.8404,0.0025506,17.1681,10.8935,7.97425,0.00204348,0.00109346,0.00106494,
2565000,0.416962,0.46,21.8411,3.23794,17.1736,10.8905,7.96841,2.73114,1.51121,0.860997,
2566000,0.416987,0.481,21.8421,0.0526012,17.1768,10.8894,7.96597,0.0455373,0.0217937,0.014774,
2567000,0.417037,0.545,21.8514,0.0507159,17.1818,10.8948,7.97314,0.0432625,0.0209391,0.0161867,
2568000,0.417077,0.521,21.854,0.00377963,17.1841,10.8959,7.97408,0.0031089,0.00159775,0.00143789,
2569000,0.417095,0.463,21.8582,1.59895,17.1858,10.8988,7.97802,1.48558,0.488035,0.333938,
2570000,0.417125,0.493,21.8673,0.00639811,17.1916,10.9035,7.98392,0.00513998,0.00259282,0.00279172,
2571000,0.417176,0.549,21.8727,2.17872e-05,17.1949,10.9065,7.98765,1.8751e-05,8.51892e-06,7.10702e-06,
2572000,0.417196,0.469,21.8805,0.00040255,17.201,10.9096,7.9914,0.000322121,0.000160575,0.000180276,
2573000,0.417235,0.518,21.8792,0.913002,17.2014,10.9082,7.98895,0.833872,0.311764,0.202567,
2574000,0.417281,0.535,21.8854,0.0229052,17.2062,10.9109,7.99182,0.0196107,0.00905905,0.00761601,
2575000,0.417313,0.499,21.8882,2.40461,17.2108,10.9106,7.99004,2.22926,0.790707,0.432788,
2576000,0.417351,0.516,21.8885,0.224576,17.2105,10.9112,7.99065,0.198667,0.0923751,0.0493223,
2577000,0.417387,0.511,21.8801,0.00193231,17.2064,10.906,7.98343,0.00162348,0.000725406,0.000756234,
2578000,0.417412,0.481,21.8847,31.7845,17.2101,10.908,7.9856,29.6762,10.2169,5.01909,
2579000,0.417469,0.564,21.8864,0.000179541,17.211,10.909,7.98693,0.000135512,8.60493e-05,8.04176e-05,
2580000,0.41749,0.471,21.8918,4.07975e-07,17.2147,10.9116,7.98997,3.66046e-07,1.52241e-07,9.63171e-08,
2581000,0.417492,0.424,21.8937,0.000439545,17.2152,10.9132,7.99209,0.000348459,0.000182579,0.000196064,
2582000,0.417549,0.565,21.8941,0.629569,17.2155,10.9133,7.99239,0.583929,0.195699,0.130713,
2583000,0.417577,0.489,21.8975,1.57906e-06,17.2177,10.915,7.99451,1.41997e-06,6.03324e-07,3.36289e-07,
2584000,0.417603,0.485,21.9018,0.0424404,17.2201,10.9174,7.99773,0.0375583,0.0157733,0.0119065,
2585000,0.417635,0.5,21.905,0.000781347,17.2232,10.9184,7.99868,0.000616599,0.000331013,0.000347477,
2586000,0.417649,0.454,21.9095,9.62468,17.2252,10.9213,8.0026,7.98301,4.80654,2.40898,
2587000,0.417689,0.522,21.9106,7.3603e-06,17.2242,10.9231,8.00545,4.58304e-06,4.01132e-06,4.13268e-06,
2588000,0.41773,0.524,21.9152,0.000697357,17.2285,10.9247,8.00683,0.000557955,0.000262586,0.00032564,
2589000,0.417753,0.477,21.9241,0.0215939,17.2345,10.929,8.01213,0.0177658,0.0095003,0.00777286,
2590000,0.417773,0.47,21.9278,0.978104,17.2364,10.9313,8.01512,0.887937,0.368017,0.181155,
2591000,0.41782,0.538,21.9262,7.02654e-09,17.2359,10.93,8.01354,2.36833e-09,2.82979e-09,5.97959e-09,
2592000,0.417857,0.515,21.9313,0.0150443,17.2396,10.9324,8.01642,0.0130238,0.00542885,0.00521906,
2593000,0.417893,0.51,21.9307,4.22163e-05,17.2427,10.9297,8.01186,2.87875e-05,2.1974e-05,2.16942e-05,
2594000,0.417939,0.537,21.9225,15.4789,17.2425,10.9221,7.99999,13.4265,6.23478,4.52236,
2595000,0.417978,0.519,21.9254,0.00237661,17.2479,10.9212,7.99748,0.00190849,0.0010284,0.000973816,
2596000,0.41799,0.45,21.935,0.0201251,17.2559,10.925,8.0013,0.0168848,0.00830073,0.0071427,
2597000,0.41802,0.495,21.9375,0.00097241,17.2615,10.9236,7.9978,0.000890603,0.000350244,0.000172442,
2598000,0.418037,0.463,21.9323,0.000774164,17.2654,10.9161,7.98553,0.000575761,0.000328563,0.000399844,
2599000,0.418053,0.46,21.9349,0.000986757,17.2692,10.916,7.98471,0.000734183,0.000422835,0.00050584,
2600000,0.418083,0.496,21.9385,3.28911,17.271,10.9182,7.98783,3.00302,1.13261,0.719283,
2601000,0.418116,0.505,21.9428,6.40788e-05,17.2754,10.9194,7.98828,5.44276e-05,2.95736e-05,1.64051e-05,
2602000,0.418162,0.537,21.9414,0.239315,17.2786,10.916,7.98228,0.225486,0.0651019,0.0467937,
2603000,0.418197,0.509,21.9409,0.000167204,17.2825,10.913,7.97636,0.000152645,5.18687e-05,4.43421e-05,
2604000,0.418233,0.513,21.9414,0.00205683,17.2828,10.9134,7.97672,0.001497,0.000982915,0.00101163,
2605000,0.418253,0.469,21.9484,0.172141,17.291,10.9144,7.9767,0.145344,0.0630093,0.0673617,
2606000,0.418295,0.529,21.9401,0.0557043,17.2889,10.908,7.96727,0.0493731,0.0194799,0.0169054,
2607000,0.418337,0.527,21.9423,0.255764,17.2894,10.9097,7.96997,0.236071,0.0926668,0.033145,
2608000,0.418368,0.499,21.947,46.5918,17.294,10.911,7.97096,42.9566,15.3548,9.47432,
2609000,0.418404,0.511,21.9479,0.128789,17.2983,10.9091,7.96677,0.100952,0.0641616,0.0477332,
2610000,0.418415,0.447,21.9468,0.0218764,17.2995,10.9071,7.96389,0.0188993,0.00830069,0.00724525,
2611000,0.418415,0.42,21.948,4.20145,17.3003,10.9077,7.96457,3.99566,1.17908,0.544647,
2612000,0.418442,0.489,21.9449,0.0010773,17.2996,10.9052,7.96098,0.000780905,0.000479231,0.000566657,
2613000,0.418478,0.513,21.9473,0.00134199,17.3035,10.9047,7.95971,0.000979312,0.000525112,0.00075243,
2614000,0.418519,0.524,21.948,4.54434,17.3052,10.9044,7.95867,4.23239,1.49408,0.711058,
2615000,0.418528,0.442,21.9533,0.510458,17.3076,10.9077,7.96344,0.474292,0.161674,0.0973447,
2616000,0.418547,0.469,21.9609,0.0259646,17.3125,10.9116,7.96841,0.0229751,0.00891786,0.00817175,
2617000,0.418566,0.467,21.9646,0.00353973,17.3132,10.9147,7.97267,0.00288411,0.00134558,0.00154952,
2618000,0.418581,0.459,21.9697,0.0493167,17.3182,10.9162,7.97407,0.0434137,0.0175696,0.0154498,
2619000,0.418605,0.482,21.9745,0.135268,17.3217,10.9183,7.9766,0.122199,0.0491274,0.0308457,
2620000,0.418621,0.461,21.9835,1.23267,17.326,10.9239,7.98452,0.876275,0.375482,0.781435,
2621000,0.418679,0.57,21.9837,0.0157882,17.3294,10.9217,7.98075,0.0126994,0.00659586,0.00667001,
2622000,0.418704,0.485,21.9814,0.0002813,17.3306,10.9186,7.97618,0.000246818,0.000115439,6.9889e-05,
2623000,0.418709,0.431,21.9892,1.9455,17.3342,10.9236,7.983,1.75983,0.704239,0.438166,
2624000,0.41872,0.447,21.9989,1.33557e-05,17.3445,10.9257,7.98428,1.22486e-05,4.64263e-06,2.6065e-06,
2625000,0.418755,0.512,21.9957,0.00152578,17.3435,10.9234,7.98069,0.00119582,0.000612361,0.000723207,
2626000,0.418789,0.507,22.0029,0.957193,17.3494,10.9263,7.98392,0.877937,0.324684,0.200062,
2627000,0.418807,0.465,22.0045,0.0840034,17.3494,10.9277,7.98619,0.0757391,0.0274954,0.0237521,
2628000,0.418816,0.444,22.0116,0.469881,17.3546,10.9311,7.99002,0.433496,0.152706,0.0977261,
2629000,0.418873,0.569,22.0147,0.00599845,17.3583,10.9316,7.98978,0.0047599,0.00236108,0.00278388,
2630000,0.418909,0.512,22.0181,0.0250976,17.3602,10.9335,7.99235,0.0211922,0.0103221,0.00861599,
2631000,0.418948,0.522,22.02,1.55147,17.3608,10.9352,7.99415,1.46827,0.414644,0.281634,
2632000,0.418972,0.483,22.0228,0.0606467,17.3636,10.9361,7.99456,0.0543616,0.0206498,0.0172172,
2633000,0.418992,0.47,22.0125,0.0430258,17.3643,10.9259,7.97845,0.0371775,0.0177857,0.0123579,
2634000,0.41902,0.493,22.0172,0.00355133,17.3679,10.9278,7.98096,0.002709,0.00149917,0.00173946,
2635000,0.419056,0.514,22.0235,0.00120711,17.3731,10.9303,7.98372,0.00092547,0.000476469,0.000611234,
2636000,0.419079,0.481,22.0265,0.99017,17.375,10.9318,7.98583,0.904404,0.36059,0.180179,
2637000,0.419104,0.483,22.0308,0.000791703,17.384,10.9296,7.98079,0.000610115,0.000308682,0.000399084,
2638000,0.419118,0.458,22.0276,0.000633127,17.3872,10.9245,7.97218,0.000411653,0.000345221,0.000334985,
2639000,0.419152,0.508,22.0362,0.000899131,17.3942,10.9279,7.97592,0.000682463,0.00037249,0.000451589,
2640000,0.419185,0.507,22.0273,0.0286442,17.3941,10.9195,7.96318,0.0261889,0.00995196,0.0059658,
2641000,0.419182,0.41,22.0282,0.0389092,17.3951,10.9197,7.96319,0.029097,0.0169072,0.0195305,
2642000,0.419192,0.445,22.0249,0.0662991,17.3942,10.9171,7.95964,0.0564564,0.0294762,0.0184224,
2643000,0.419207,0.461,22.0288,0.0113602,17.397,10.9189,7.96178,0.00931152,0.00474652,0.0044519,
2644000,0.419257,0.55,22.0252,0.037759,17.3987,10.9143,7.95435,0.03365,0.013384,0.0106907,
2645000,0.419273,0.462,22.0332,1.94327,17.4022,10.9196,7.96159,1.76793,0.732652,0.33756,
2646000,0.419322,0.55,22.0404,0.0114091,17.4042,10.9253,7.96953,0.0105511,0.00413036,0.00133451,
2647000,0.419353,0.501,22.0402,0.00889755,17.4058,10.9238,7.96723,0.00725337,0.00340363,0.00386916,
2648000,0.41939,0.517,22.0392,0.0641116,17.4089,10.9208,7.96184,0.0557141,0.0251379,0.0193474,
2649000,0.419425,0.512,22.0463,18.0893,17.4157,10.923,7.96374,16.5779,6.33653,3.49896,
2650000,0.41944,0.46,22.0523,7.81151e-08,17.4219,10.9245,7.96458,6.3892e-08,2.85555e-08,3.47041e-08,
2651000,0.419473,0.506,22.0606,2.45397,17.4268,10.9291,7.97052,2.2585,0.815514,0.50606,
2652000,0.419504,0.501,22.069,0.014461,17.4329,10.933,7.97528,0.00984071,0.00663656,0.00826063,
2653000,0.419542,0.521,22.0707,1.22777e-05,17.433,10.9343,7.97779,1.02536e-05,5.25992e-06,4.23553e-06,
2654000,0.419587,0.54,22.0797,0.00406061,17.4376,10.9398,7.98517,0.00258867,0.00171859,0.00261415,
2655000,0.419605,0.467,22.0878,0.0110689,17.4432,10.9437,7.99006,0.0102544,0.00354473,0.00219195,
