Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.002

Baseline Calculator, Critic Network
Iterations,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
1700000,0.389678,0.488,19.5002,1.23254,15.2386,9.92419,7.03923,1.15202,0.408276,0.159132,
1701000,0.38969,0.41,19.5034,1.5692,15.2419,9.92497,7.04007,1.45248,0.538157,0.251144,
1702000,0.389697,0.403,19.4991,1.87089e-07,15.2406,9.92198,7.03502,7.96326e-08,6.26356e-08,1.57282e-07,
1703000,0.38972,0.428,19.4977,0.0685593,15.2405,9.92097,7.03293,0.0629807,0.0249561,0.0105357,
1704000,0.389735,0.416,19.5026,0.000274803,15.2445,9.9229,7.03517,0.000227027,0.000131702,8.14247e-05,
1705000,0.389716,0.357,19.5058,2.69907e-09,15.2462,9.92471,7.0377,1.02634e-09,8.86476e-10,2.33362e-09,
1706000,0.389706,0.373,19.513,8.34662,15.252,9.92757,7.04113,8.08059,1.95824,0.731734,
1707000,0.389726,0.423,19.5043,7.85185e-05,15.251,9.92114,7.02842,6.40231e-05,3.80528e-05,2.48632e-05,
1708000,0.38972,0.379,19.5011,5.05142e-08,15.2502,9.91875,7.0245,2.11508e-08,1.64438e-08,4.28244e-08,
1709000,0.389726,0.4,19.5128,0.00954385,15.2599,9.92284,7.03007,0.00850865,0.00390494,0.00185453,
1710000,0.389768,0.462,19.5207,0.00108414,15.2655,9.92653,7.0346,0.000902217,0.000525089,0.000292666,
1711000,0.389767,0.389,19.5253,0.00130097,15.2683,9.92877,7.03809,0.00124689,0.000326905,0.000175801,
1712000,0.389784,0.419,19.5319,7.32096e-10,15.2731,9.93176,7.04205,5.66316e-10,3.35493e-10,3.20461e-10,
1713000,0.389779,0.38,19.5319,0.040229,15.2729,9.93178,7.04239,0.036492,0.015326,0.00719874,
1714000,0.38982,0.461,19.5291,10.0544,15.2742,9.92809,7.03688,8.43994,4.81391,2.58538,
1715000,0.389823,0.395,19.5286,8.15368e-06,15.2759,9.92705,7.03324,6.16355e-06,4.04426e-06,3.48384e-06,
1716000,0.389861,0.455,19.5319,4.62771,15.2791,9.92781,7.03434,4.13345,1.76278,1.10581,
1717000,0.389856,0.381,19.5341,0.0325532,15.2795,9.92967,7.03704,0.029357,0.012976,0.00543164,
1718000,0.389882,0.435,19.5378,2.28453e-10,15.2819,9.9312,7.03998,1.45891e-10,1.36858e-10,1.10347e-10,
1719000,0.389947,0.501,19.5449,2.92668e-08,15.2856,9.9349,7.04643,2.1934e-08,1.44453e-08,1.29144e-08,
1720000,0.389977,0.442,19.5502,0.000139637,15.2911,9.93638,7.04707,0.000111486,7.30385e-05,4.16504e-05,
1721000,0.389972,0.381,19.5548,0.00238648,15.296,9.9374,7.04759,0.00215519,0.000939828,0.000408848,
1722000,0.390012,0.459,19.5525,0.00651519,15.2971,9.93522,7.04208,0.0057696,0.00263596,0.00148697,
1723000,0.390053,0.46,19.5504,0.0078404,15.2994,9.93165,7.03634,0.00676378,0.0035863,0.00169163,
1724000,0.390089,0.453,19.5532,0.00191024,15.3016,9.93302,7.0372,0.00160769,0.000926233,0.000454353,
1725000,0.39009,0.391,19.5545,2.07656,15.3046,9.93259,7.03494,1.56026,0.905576,1.02839,
1726000,0.390127,0.454,19.5557,0.00563633,15.3056,9.93327,7.03525,0.00467862,0.00281393,0.0014002,
1727000,0.390145,0.422,19.5633,0.0280588,15.3106,9.93723,7.03999,0.0264953,0.00884141,0.0026698,
1728000,0.390152,0.402,19.5617,1.51364e-06,15.3105,9.93584,7.0374,1.03346e-06,8.94187e-07,6.50755e-07,
1729000,0.390161,0.405,19.5701,11.6338,15.3157,9.94049,7.04304,10.778,4.03592,1.70029,
1730000,0.390183,0.428,19.5736,0.910989,15.3183,9.94158,7.04555,0.863172,0.272685,0.102355,
1731000,0.390182,0.389,19.5785,0.000273063,15.323,9.94318,7.04669,0.000233048,0.000119369,7.74785e-05,
1732000,0.390174,0.377,19.5855,9.59617e-05,15.3344,9.94294,7.04152,8.01853e-05,4.52086e-05,2.71137e-05,
1733000,0.390174,0.39,19.593,0.0051713,15.3372,9.94766,7.04973,0.00488911,0.00148525,0.000795563,
1734000,0.3902,0.434,19.5913,8.87622e-12,15.3374,9.94615,7.04678,3.04507e-12,3.30757e-12,7.65341e-12,
1735000,0.390223,0.431,19.5912,2.47895e-08,15.3407,9.94444,7.04155,1.19662e-08,9.31751e-09,1.9609e-08,
1736000,0.390267,0.466,19.5981,27.4658,15.3506,9.94498,7.03872,25.429,9.97853,2.8577,
1737000,0.390288,0.428,19.5914,0.000260656,15.3517,9.93844,7.02673,0.000197328,0.000140885,9.56792e-05,
1738000,0.390274,0.366,19.5981,0.246668,15.3549,9.94204,7.03318,0.229822,0.0841905,0.0306453,
1739000,0.390308,0.449,19.6104,3.84073,15.3618,9.94914,7.04257,3.71136,0.940301,0.304646,
1740000,0.390318,0.408,19.6053,4.49558e-05,15.3623,9.94404,7.03454,3.27377e-05,2.56104e-05,1.71284e-05,
1741000,0.390333,0.415,19.6205,2.71798e-06,15.3701,9.95239,7.04794,2.46721e-06,9.65092e-07,6.07351e-07,
1742000,0.390324,0.376,19.6253,1.20363e-10,15.373,9.95457,7.05186,4.13307e-11,3.44572e-11,1.07665e-10,
1743000,0.390325,0.392,19.6168,0.462895,15.3703,9.94822,7.04305,0.426982,0.169447,0.0569719,
1744000,0.390366,0.462,19.6199,0.0304664,15.3766,9.94775,7.03875,0.0289291,0.00894294,0.00336622,
1745000,0.390402,0.452,19.6221,3.66276e-10,15.3823,9.94681,7.03364,1.62252e-10,1.3134e-10,3.00969e-10,
1746000,0.390433,0.445,19.6267,1.67648,15.384,9.94945,7.039,1.56302,0.584481,0.161054,
1747000,0.390427,0.38,19.6305,0.00585233,15.3868,9.95095,7.04124,0.00516092,0.00250202,0.00116387,
1748000,0.39045,0.43,19.6279,0.128161,15.3866,9.94942,7.03668,0.122193,0.0357901,0.0146048,
1749000,0.390479,0.441,19.6296,4.66007,15.3892,9.9485,7.03698,4.03587,2.0462,1.11401,
1750000,0.390485,0.402,19.6329,0.0115603,15.3916,9.9501,7.03876,0.0104864,0.00451714,0.00180844,
1751000,0.390497,0.412,19.6274,10.3987,15.3921,9.94522,7.02917,10.0438,2.59085,0.736543,
1752000,0.390503,0.401,19.6374,0.853996,15.3965,9.95114,7.03927,0.814973,0.240527,0.085295,
1753000,0.390527,0.432,19.6447,0.00180715,15.401,9.95509,7.04396,0.0016192,0.000701207,0.000390239,
1754000,0.390529,0.393,19.6417,0.000103495,15.4015,9.9518,7.03938,9.67588e-05,3.12789e-05,1.92509e-05,
1755000,0.39053,0.393,19.6332,0.200686,15.4001,9.94503,7.02812,0.18706,0.0630928,0.0360936,
1756000,0.390523,0.379,19.6382,19.0534,15.4025,9.94764,7.03343,18.002,5.99505,1.73702,
1757000,0.390559,0.453,19.6418,1.80698,15.4057,9.94889,7.03432,1.64755,0.706193,0.228159,
1758000,0.390605,0.472,19.6491,1.57935e-05,15.4107,9.95262,7.03876,1.49754e-05,4.45409e-06,2.3092e-06,
1759000,0.390601,0.384,19.65,3.19705,15.4142,9.9514,7.03512,3.04941,0.924696,0.259105,
1760000,0.390611,0.407,19.6502,0.480636,15.4159,9.94992,7.03422,0.452091,0.154608,0.0521637,
1761000,0.39063,0.425,19.6591,13.7351,15.423,9.95334,7.03873,13.1558,3.42043,1.96973,
1762000,0.39067,0.461,19.6617,1.09799,15.4264,9.95358,7.0383,0.915359,0.455838,0.39989,
1763000,0.39068,0.408,19.6726,6.30714e-05,15.4313,9.96037,7.0484,5.91148e-05,1.80259e-05,1.25899e-05,
1764000,0.390702,0.429,19.6802,10.357,15.4353,9.96431,7.05509,9.7395,3.39584,0.937449,
1765000,0.390724,0.43,19.6772,0.000617896,15.4346,9.96229,7.05124,0.000528445,0.000274959,0.000164132,
1766000,0.390757,0.448,19.6781,3.07161e-11,15.4367,9.9613,7.05023,1.21176e-11,1.04478e-11,2.62199e-11,
1767000,0.390788,0.447,19.6979,0.0679673,15.4498,9.97135,7.06292,0.0639306,0.0212054,0.00909722,
1768000,0.390795,0.403,19.6936,0.000502817,15.4489,9.9677,7.05806,0.00043394,0.000213723,0.000137273,
1769000,0.390806,0.41,19.697,0.200694,15.4507,9.96923,7.06128,0.187203,0.0640192,0.0336818,
1770000,0.390842,0.454,19.6968,3.36249e-09,15.4507,9.96904,7.06095,2.15026e-09,2.02435e-09,1.60772e-09,
1771000,0.390863,0.428,19.7042,0.00901398,15.4545,9.9736,7.06689,0.00796519,0.00384709,0.00173425,
1772000,0.390875,0.413,19.7056,0.000102342,15.4554,9.97405,7.06827,8.70993e-05,4.45133e-05,3.0101e-05,
1773000,0.39088,0.399,19.7113,1.61453e-07,15.4612,9.97524,7.0699,1.13801e-07,8.9656e-08,7.12617e-08,
1774000,0.390921,0.464,19.7113,7.74987e-06,15.4633,9.97416,7.06664,6.09356e-06,3.4043e-06,3.36747e-06,
1775000,0.390934,0.414,19.7094,0.00033028,15.4636,9.97235,7.06328,0.000308,9.76929e-05,6.83849e-05,
1776000,0.390949,0.418,19.7192,0.201104,15.4711,9.97675,7.06808,0.18937,0.0635587,0.0232824,
1777000,0.39096,0.41,19.7243,0.0132198,15.4743,9.97931,7.07169,0.0118815,0.0052247,0.00250899,
1778000,0.390952,0.377,19.7195,0.000582123,15.4726,9.97597,7.06661,0.00054635,0.000172448,0.000103105,
1779000,0.390972,0.427,19.7244,0.0120758,15.4755,9.97839,7.07062,0.0103356,0.00562337,0.00271611,
1780000,0.391009,0.456,19.7243,0.0942381,15.4776,9.97739,7.06703,0.0814972,0.0450859,0.0143629,
1781000,0.391065,0.491,19.7262,0.639348,15.4797,9.97788,7.06715,0.612263,0.174682,0.0581865,
1782000,0.391067,0.394,19.7237,0.0244368,15.4792,9.97555,7.06448,0.0214106,0.0104045,0.0055218,
1783000,0.391097,0.445,19.7238,6.08713e-06,15.481,9.97477,7.06211,4.98787e-06,2.964e-06,1.84093e-06,
1784000,0.391114,0.422,19.7311,0.00538488,15.4857,9.97832,7.06701,0.00508993,0.00152909,0.0008669,
1785000,0.391145,0.446,19.7291,24.6296,15.4863,9.97632,7.06302,21.6643,10.4749,5.24875,
1786000,0.391133,0.37,19.7282,0.0824884,15.4899,9.97352,7.0565,0.0746128,0.032397,0.0137004,
1787000,0.391159,0.438,19.7305,0.011874,15.4934,9.97386,7.0546,0.0109203,0.00422121,0.00198015,
1788000,0.391182,0.431,19.7429,0.000177563,15.5024,9.97965,7.06148,0.000147454,8.61458e-05,4.86297e-05,
1789000,0.391219,0.458,19.7577,0.000174443,15.5103,9.98781,7.07402,0.00014964,7.71449e-05,4.56827e-05,
1790000,0.391264,0.472,19.756,7.34496,15.5111,9.9857,7.0704,7.01984,1.99254,0.836658,
1791000,0.391301,0.457,19.7546,2.97456e-07,15.5117,9.98407,7.06733,1.66149e-07,9.48339e-08,2.27775e-07,
1792000,0.391313,0.413,19.7625,0.0356962,15.5137,9.98953,7.0775,0.0343886,0.00850045,0.00440294,
1793000,0.391341,0.441,19.7675,2.8392e-05,15.5185,9.99136,7.07846,2.3305e-05,1.36841e-05,8.70215e-06,
1794000,0.391353,0.414,19.7634,7.43345e-05,15.5179,9.98809,7.07286,6.91511e-05,2.30604e-05,1.45587e-05,
1795000,0.391374,0.429,19.7606,2.00329e-05,15.5168,9.9863,7.06988,1.65203e-05,9.4061e-06,6.31839e-06,
1796000,0.391419,0.472,19.766,9.81199,15.5198,9.98878,7.07496,9.36771,2.66999,1.17996,
1797000,0.391439,0.427,19.7739,0.0214563,15.5296,9.98993,7.07401,0.0187225,0.00965694,0.00407213,
1798000,0.391458,0.426,19.7687,6.73941e-05,15.531,9.9847,7.06371,6.16231e-05,2.23037e-05,1.57195e-05,
1799000,0.391477,0.426,19.7749,0.111632,15.536,9.98743,7.06624,0.0991771,0.047351,0.0195831,
1800000,0.391492,0.418,19.7699,0.0132854,15.5373,9.98209,7.05684,0.0124589,0.00420298,0.00190036,
1801000,0.391521,0.444,19.7799,0.0204414,15.5448,9.98612,7.06256,0.0183508,0.00809659,0.00394233,
1802000,0.391557,0.455,19.7742,2.59866e-11,15.5465,9.98033,7.05106,1.11747e-11,5.01808e-12,2.29183e-11,
1803000,0.391594,0.459,19.771,0.00356676,15.5491,9.97623,7.04211,0.00304857,0.00164061,0.000858167,
1804000,0.391603,0.408,19.7754,0.00183838,15.5519,9.97849,7.04523,0.00177141,0.000443119,0.000213061,
1805000,0.391625,0.432,19.7843,0.00171136,15.5561,9.98382,7.05339,0.00137904,0.000906578,0.000452879,
1806000,0.39163,0.4,19.7799,6.68361,15.5566,9.9799,7.04551,6.34533,2.02092,0.568615,
1807000,0.391686,0.492,19.7817,0.00971836,15.5601,9.97976,7.04313,0.00888029,0.00357233,0.00168091,
1808000,0.391696,0.41,19.7805,0.0393655,15.5632,9.97737,7.03604,0.0345751,0.0172351,0.00756001,
1809000,0.391724,0.442,19.7791,1.76718e-13,15.5646,9.97597,7.03124,6.20159e-14,5.76684e-14,1.55105e-13,
1810000,0.391736,0.415,19.772,10.1618,15.5647,9.96929,7.02034,9.46763,3.47152,1.25462,
1811000,0.391728,0.376,19.767,0.00062074,15.5643,9.96549,7.01273,0.000595033,0.000164174,6.55851e-05,
1812000,0.39176,0.451,19.7841,1.5316,15.5712,9.97557,7.03106,1.07232,0.856142,0.680414,
1813000,0.392199,1.187,19.7855,1.50631e-09,15.573,9.97476,7.03214,8.47643e-10,6.1747e-10,1.08129e-09,
1814000,0.392223,0.435,19.7984,0.00125373,15.5817,9.98063,7.04076,0.000971926,0.00070398,0.000362786,
1815000,0.392251,0.444,19.8002,1.1627e-09,15.5861,9.97994,7.03738,4.68391e-10,4.54299e-10,9.62341e-10,
1816000,0.392733,1.267,19.8102,0.000182546,15.5938,9.98408,7.04234,0.000136257,0.000108482,5.46691e-05,
1817000,0.392767,0.455,19.8166,0.000218638,15.597,9.98764,7.04844,0.000167785,0.000120558,7.15293e-05,
1818000,0.392793,0.439,19.8162,7.00766e-06,15.5984,9.98614,7.04629,6.40562e-06,2.53808e-06,1.27808e-06,
1819000,0.392831,0.463,19.8229,0.00549213,15.6054,9.9877,7.0475,0.00512481,0.00181396,0.000780599,
1820000,0.392827,0.385,19.8141,0.00646256,15.602,9.98182,7.03843,0.0061266,0.0017619,0.00106074,
1821000,0.39285,0.434,19.8216,0.725571,15.6074,9.98496,7.04322,0.692737,0.197621,0.0866896,
1822000,0.392866,0.423,19.8297,7.34316,15.6141,9.98817,7.04671,6.56666,2.94344,1.46192,
1823000,0.392874,0.408,19.8268,0.00252626,15.6146,9.98539,7.04137,0.00223918,0.0010463,0.000522801,
1824000,0.39289,0.422,19.8237,2.09452e-05,15.6152,9.98261,7.03511,1.62777e-05,1.10485e-05,7.18804e-06,
1825000,0.392893,0.397,19.8223,0.00617687,15.614,9.98148,7.03554,0.00563421,0.00228363,0.00109293,
1826000,0.392926,0.453,19.8376,0.000701858,15.6201,9.99104,7.05123,0.000620964,0.000281134,0.000167248,
1827000,0.392973,0.48,19.8472,0.000767023,15.6291,9.99384,7.05446,0.000677664,0.000307045,0.000186601,
1828000,0.392979,0.403,19.8522,0.0612165,15.6362,9.99397,7.05265,0.0571843,0.0196163,0.00962352,
1829000,0.392999,0.431,19.8583,1.7315,15.641,9.99667,7.05538,1.6423,0.512266,0.196233,
1830000,0.393027,0.443,19.8601,2.3098e-05,15.6458,9.99582,7.05084,2.11033e-05,7.13282e-06,6.10641e-06,
1831000,0.393015,0.372,19.8581,1.93684,15.6497,9.99175,7.04227,1.8132,0.645761,0.216009,
1832000,0.393035,0.43,19.8482,0.000117782,15.6489,9.98393,7.02739,9.85536e-05,5.55816e-05,3.27193e-05,
1833000,0.393058,0.434,19.8429,4.68634,15.6498,9.97953,7.01679,4.35748,1.61078,0.616147,
1834000,0.393055,0.387,19.8437,2.83682,15.6538,9.97773,7.01259,2.57581,1.13346,0.35784,
1835000,0.393088,0.454,19.8442,5.37264,15.6546,9.97743,7.01258,4.88129,1.73346,1.42599,
1836000,0.393103,0.421,19.8406,4.7281e-08,15.6552,9.97462,7.0051,2.57927e-08,1.88805e-08,3.48391e-08,
1837000,0.393113,0.411,19.8493,0.0231463,15.659,9.97985,7.01366,0.0205498,0.00975019,0.00428841,
1838000,0.393132,0.429,19.856,0.000413738,15.6621,9.98383,7.01999,0.000380396,0.000141071,8.10973e-05,
1839000,0.393165,0.453,19.8672,5.3027,15.6708,9.98788,7.02681,4.56978,2.60363,0.675877,
1840000,0.393201,0.459,19.8578,1.54003,15.6687,9.9808,7.01502,1.20994,0.692869,0.653972,
1841000,0.393191,0.375,19.8628,7.12098,15.6723,9.9829,7.01813,6.70692,2.28764,0.701693,
1842000,0.393197,0.405,19.865,0.00985843,15.6752,9.98328,7.01715,0.00911345,0.00341523,0.00157157,
1843000,0.393201,0.4,19.8627,0.00571988,15.6746,9.98129,7.01477,0.00511103,0.00230932,0.00112311,
1844000,0.393245,0.474,19.8761,4.45438,15.6816,9.98848,7.02694,4.09652,1.68618,0.465695,
1845000,0.393266,0.433,19.8846,0.00337898,15.6866,9.99306,7.03338,0.00286541,0.00159594,0.000812342,
1846000,0.393291,0.44,19.8837,7.3367,15.6877,9.99194,7.02998,6.76641,2.71735,0.811637,
1847000,0.393311,0.429,19.8908,0.84147,15.6919,9.99567,7.03506,0.78416,0.29215,0.0883965,
1848000,0.393347,0.46,19.8986,0.0184117,15.6974,9.99951,7.03954,0.016132,0.00810523,0.00361305,
1849000,0.393371,0.438,19.9023,0.0948721,15.6996,10.0015,7.04231,0.0871846,0.035434,0.0119999,
1850000,0.393414,0.472,19.9113,0.0189164,15.7088,10.0039,7.04376,0.0171525,0.00713013,0.00357548,
1851000,0.393426,0.416,19.9157,1.64466e-08,15.7109,10.0065,7.04813,7.3327e-09,3.34478e-09,1.43365e-08,
1852000,0.393442,0.424,19.921,0.000222641,15.7203,10.0052,7.04386,0.000178308,0.000114119,6.89376e-05,
1853000,0.393455,0.418,19.9245,1.59854e-06,15.7227,10.0066,7.04623,1.29446e-06,7.37378e-07,5.79647e-07,
1854000,0.393483,0.445,19.9222,0.0215548,15.7243,10.0038,7.04001,0.0205075,0.00561086,0.00354567,
1855000,0.393516,0.455,19.9253,4.40815e-09,15.7269,10.0052,7.04135,1.84358e-09,9.6359e-10,3.88645e-09,
1856000,0.393565,0.483,19.9364,7.67785e-10,15.7324,10.0116,7.05137,3.33159e-10,2.78228e-10,6.33315e-10,
1857000,0.393589,0.438,19.9427,6.56889,15.7375,10.0142,7.054,6.30199,1.78405,0.502394,
1858000,0.393598,0.412,19.9369,3.22308,15.7365,10.0094,7.04638,3.08905,0.88739,0.241908,
1859000,0.393612,0.419,19.9391,0.022508,15.7388,10.0104,7.04637,0.0201082,0.00892376,0.00475789,
1860000,0.393622,0.412,19.9471,0.0159287,15.7461,10.0129,7.04888,0.0150307,0.0046161,0.00254843,
1861000,0.393645,0.436,19.966,0.000187378,15.7571,10.0235,7.06303,0.000170659,6.41439e-05,4.32614e-05,
1862000,0.393677,0.453,19.9746,4.48487,15.7641,10.0276,7.06584,4.19771,1.44102,0.64556,
1863000,0.393713,0.462,19.9858,1.10006e-07,15.779,10.028,7.0635,9.3523e-08,4.41579e-08,3.748e-08,
1864000,0.393737,0.438,19.9845,0.445615,15.7818,10.0253,7.05775,0.424237,0.124628,0.0553534,
1865000,0.393752,0.421,19.9973,0.003711,15.7892,10.0322,7.06753,0.00348562,0.00109089,0.000657225,
1866000,0.393748,0.387,19.9998,0.918451,15.7918,10.033,7.06765,0.860619,0.304236,0.10162,
1867000,0.393763,0.421,20.0065,1.8427e-14,15.7948,10.0369,7.07418,5.74037e-15,5.13745e-15,1.67394e-14,
1868000,0.393789,0.442,20.0073,1.78306e-17,15.7954,10.0372,7.07456,5.97252e-18,3.41513e-18,1.64498e-17,
1869000,0.393806,0.426,20.006,0.00100973,15.7971,10.0357,7.06954,0.000872102,0.000465599,0.000205463,
1870000,0.39381,0.402,20.0141,0.000324441,15.8025,10.0395,7.07484,0.000278196,0.000146682,7.97091e-05,
1871000,0.393812,0.397,20.0086,0.456138,15.8022,10.0348,7.06652,0.439726,0.116517,0.0335742,
1872000,0.393881,0.524,20.0189,0.872715,15.8103,10.039,7.07177,0.840578,0.221155,0.0784345,
1873000,0.393895,0.42,20.0174,3.58544,15.8118,10.037,7.06692,3.44155,0.954635,0.315881,
1874000,0.393894,0.391,20.0206,0.910765,15.8131,10.0387,7.0707,0.855426,0.291358,0.113355,
1875000,0.393893,0.393,20.0257,0.0484436,15.8166,10.0411,7.07389,0.0452776,0.0158343,0.00678183,
1876000,0.393899,0.404,20.0288,1.42988e-05,15.8197,10.0419,7.0745,1.30495e-05,4.4948e-06,3.73656e-06,
1877000,0.393925,0.443,20.0263,0.000514885,15.8218,10.0388,7.06723,0.000452364,0.000214472,0.000120311,
1878000,0.393926,0.396,20.0311,2.376e-15,15.8238,10.0415,7.07245,8.49125e-16,4.6735e-16,2.16932e-15,
1879000,0.393948,0.435,20.0387,0.277602,15.828,10.0454,7.07919,0.25798,0.0966366,0.0342083,
1880000,0.393949,0.397,20.0457,0.384632,15.8321,10.0489,7.08474,0.365954,0.110971,0.0412932,
1881000,0.393995,0.48,20.0481,1.96576e-08,15.8335,10.0502,7.08674,9.46577e-09,6.08657e-09,1.61175e-08,
1882000,0.394038,0.474,20.0446,6.30539e-05,15.8343,10.0467,7.07993,5.52347e-05,2.5512e-05,1.65548e-05,
1883000,0.394053,0.423,20.0446,9.61825e-05,15.8362,10.0459,7.07664,8.91665e-05,2.89924e-05,2.14443e-05,
1884000,0.394081,0.447,20.0453,0.210481,15.8375,10.0456,7.07624,0.195055,0.0728868,0.0307168,
1885000,0.394064,0.361,20.042,0.0936036,15.8377,10.0422,7.0712,0.0866442,0.0324355,0.0142247,
1886000,0.394096,0.455,20.0447,1.0486e-08,15.8414,10.0426,7.07013,8.56731e-09,4.4865e-09,4.05324e-09,
1887000,0.394104,0.409,20.0462,0.256338,15.8425,10.0434,7.07078,0.24013,0.0840892,0.031237,
1888000,0.394126,0.435,20.0566,2.80529e-05,15.8512,10.0473,7.07518,2.45676e-05,1.1321e-05,7.43221e-06,
1889000,0.394148,0.436,20.0629,8.00565,15.8544,10.0507,7.08121,7.60385,2.19235,1.21058,
1890000,0.394187,0.469,20.0632,0.000105436,15.8566,10.0501,7.07793,9.82474e-05,3.13531e-05,2.19354e-05,
1891000,0.394235,0.485,20.0689,0.0830387,15.8609,10.0521,7.08166,0.0791665,0.0226499,0.010727,
1892000,0.394253,0.428,20.0766,1.07733e-07,15.8652,10.0561,7.08785,7.7321e-08,3.68516e-08,6.5344e-08,
1893000,0.39425,0.389,20.0805,1.80974e-06,15.868,10.0581,7.09,1.61354e-06,6.72424e-07,4.68483e-07,
1894000,0.394251,0.396,20.0759,0.0829895,15.8676,10.0538,7.08397,0.0750328,0.0325853,0.0139834,
1895000,0.394302,0.491,20.0817,0.0574628,15.8727,10.0564,7.08515,0.0537715,0.0187055,0.00779099,
1896000,0.394321,0.43,20.0881,0.0639302,15.8782,10.0587,7.08765,0.0588931,0.0222761,0.0110654,
1897000,0.394338,0.426,20.0825,0.807495,15.8792,10.0534,7.07712,0.788228,0.169233,0.0458825,
1898000,0.394348,0.413,20.0875,2.33142e-05,15.8828,10.0557,7.08022,2.16168e-05,6.70825e-06,5.59148e-06,
1899000,0.394344,0.387,20.092,9.26527e-06,15.889,10.0558,7.07879,8.68517e-06,2.78845e-06,1.62408e-06,
1900000,0.394356,0.418,20.1001,1.88731e-09,15.8953,10.0588,7.08331,8.55225e-10,5.85227e-10,1.57735e-09,
1901000,0.394355,0.391,20.1064,0.000272517,15.8993,10.0616,7.0882,0.000248022,9.5066e-05,6.09388e-05,
1902000,0.394354,0.393,20.1133,0,15.9025,10.0659,7.09473,0,0,0,
1903000,0.394369,0.423,20.1215,0.12301,15.9061,10.071,7.10255,0.110674,0.0448922,0.0294511,
1904000,0.394421,0.493,20.124,0.899408,15.9082,10.072,7.10358,0.833765,0.323041,0.0970315,
1905000,0.39441,0.374,20.1207,3.70482e-06,15.9079,10.0692,7.0987,2.87671e-06,1.84241e-06,1.4338e-06,
1906000,0.394426,0.425,20.1155,0.000330458,15.9075,10.0646,7.0916,0.00028946,0.000133461,8.72013e-05,
1907000,0.394446,0.433,20.1123,0.0114133,15.9059,10.0624,7.08919,0.0105244,0.00403125,0.00180231,
1908000,0.394499,0.496,20.0997,5.46874e-11,15.9012,10.0537,7.07602,4.55223e-11,2.19929e-11,2.08505e-11,
1909000,0.394488,0.373,20.105,0.65391,15.9037,10.0568,7.08105,0.609408,0.216776,0.0960645,
1910000,0.394505,0.427,20.1027,0.0132098,15.9038,10.0547,7.07743,0.0124227,0.00393582,0.00216482,
1911000,0.394491,0.368,20.1024,9.82041e-05,15.9056,10.0533,7.0745,8.17223e-05,4.6267e-05,2.87205e-05,
1912000,0.394509,0.428,20.1059,4.35585,15.9084,10.0546,7.07626,4.19064,1.16051,0.255364,
1913000,0.394528,0.432,20.1049,0.000202536,15.9082,10.0536,7.07521,0.000175091,8.36926e-05,5.79614e-05,
1914000,0.394561,0.457,20.1021,0.0116261,15.9091,10.0502,7.07047,0.0101798,0.00513095,0.00228245,
1915000,0.394552,0.377,20.1034,1.68159e-06,15.9105,10.0506,7.07018,1.29406e-06,8.50576e-07,6.55493e-07,
1916000,0.394555,0.401,20.0997,0.000194474,15.9099,10.0475,7.06552,0.00016794,8.21551e-05,5.35439e-05,
1917000,0.394573,0.429,20.1134,2.63404e-06,15.9194,10.0537,7.07411,2.21283e-06,1.14876e-06,8.49643e-07,
1918000,0.39459,0.427,20.1044,0.121034,15.9181,10.0457,7.0629,0.110709,0.0449952,0.0191891,
1919000,0.394599,0.412,20.0972,8.43376e-05,15.9164,10.0399,7.05463,7.77799e-05,2.54009e-05,2.04429e-05,
1920000,0.394622,0.438,20.1043,3.54666e-07,15.9231,10.043,7.05528,2.61407e-07,1.87642e-07,1.49147e-07,
1921000,0.394623,0.396,20.1186,0.00150861,15.9296,10.0518,7.06895,0.00134244,0.000604358,0.000329411,
1922000,0.394634,0.417,20.1166,0.0253381,15.9315,10.049,7.06259,0.0232137,0.00917992,0.00434413,
1923000,0.394655,0.435,20.1265,0.171993,15.9381,10.0539,7.06903,0.162944,0.049507,0.0240803,
1924000,0.394646,0.376,20.1227,4.06835,15.9368,10.0506,7.06586,3.67096,1.48739,0.929105,
1925000,0.394662,0.427,20.1258,2.6582,15.9386,10.0523,7.06825,2.52946,0.784895,0.227567,
1926000,0.394683,0.435,20.1268,0.00721033,15.9383,10.0531,7.07059,0.00656906,0.00262675,0.0013916,
1927000,0.394726,0.477,20.1264,0.00172675,15.9379,10.053,7.07063,0.00151271,0.000746477,0.000368999,
1928000,0.394756,0.453,20.1383,4.11551e-15,15.955,10.0537,7.06488,1.44533e-15,8.78969e-16,3.75178e-15,
1929000,0.394774,0.43,20.1429,3.09827e-07,15.9582,10.0559,7.06763,1.271e-07,1.15531e-07,2.57858e-07,
1930000,0.394808,0.46,20.1552,0.00394753,15.9758,10.0554,7.0636,0.00354088,0.00152004,0.000857138,
1931000,0.394829,0.434,20.1666,2.05761e-06,15.9902,10.0572,7.06105,1.79376e-06,7.43658e-07,6.80581e-07,
1932000,0.394829,0.396,20.1762,2.52944,15.9953,10.0619,7.06999,2.42539,0.675521,0.24334,
