Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.002

Iterations,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
1340000,0.375516,0.416,16.3953,0.131812,12.1294,9.14662,6.16614,0.11916,0.0437081,0.035567,
1341000,0.375539,0.406,16.4026,0.0212545,12.1343,9.15018,6.1708,0.0121374,0.0100749,0.0142455,
1342000,0.375548,0.387,16.411,0.00229591,12.1399,9.15434,6.17595,0.00182846,0.000977552,0.000986049,
1343000,0.375594,0.438,16.418,0.000221934,12.1446,9.15765,6.18053,0.000121243,9.82045e-05,0.000157831,
1344000,0.375647,0.446,16.4223,0.00659631,12.1484,9.15884,6.18258,0.00584974,0.00222575,0.00208276,
1345000,0.375708,0.458,16.4166,9.42445,12.147,9.15448,6.17669,7.6636,3.63536,4.10777,
1346000,0.375749,0.431,16.4347,0.000795987,12.16,9.16248,6.1874,0.000614711,0.000391111,0.000320558,
1347000,0.375758,0.388,16.4372,0.316193,12.1628,9.16277,6.18813,0.285567,0.113499,0.074485,
1348000,0.375735,0.345,16.441,11.7685,12.1661,9.16423,6.18963,10.8356,3.74094,2.66301,
1349000,0.375767,0.419,16.4485,0.00197904,12.1711,9.16787,6.19419,0.00174599,0.000726067,0.000583911,
1350000,0.375799,0.419,16.455,0.109374,12.1766,9.1701,6.19725,0.102016,0.0319633,0.0231028,
1351000,0.3758,0.377,16.4579,0.0250184,12.1793,9.17094,6.19832,0.0183945,0.0113709,0.0125803,
1352000,0.375823,0.407,16.4636,0.0877747,12.1832,9.1735,6.20202,0.0788903,0.0313059,0.0223753,
1353000,0.375852,0.415,16.4652,5.90256,12.1862,9.17314,6.20093,3.61258,2.90611,3.65294,
1354000,0.375871,0.402,16.4679,0.00125128,12.1893,9.17328,6.20186,0.000852954,0.000618892,0.000674636,
1355000,0.375928,0.452,16.4684,0.00322701,12.1917,9.1723,6.19982,0.00262374,0.00133729,0.00131955,
1356000,0.375948,0.404,16.4731,2.94246e-06,12.195,9.17429,6.20298,2.25745e-06,1.27647e-06,1.39018e-06,
1357000,0.376029,0.485,16.4958,2.56104e-07,12.2139,9.18167,6.21524,1.76314e-07,1.08262e-07,1.50937e-07,
1358000,0.376038,0.389,16.5001,1.55194e-08,12.2168,9.18336,6.21854,9.76135e-09,6.64954e-09,1.00673e-08,
1359000,0.376032,0.368,16.5043,1.53235,12.2192,9.18536,6.22182,1.37815,0.529036,0.411011,
1360000,0.376057,0.41,16.5157,11.12,12.2258,9.19124,6.23038,10.2573,3.58027,2.3716,
1361000,0.376046,0.361,16.5181,7.92434,12.228,9.19181,6.23161,7.26578,2.37053,2.09385,
1362000,0.376059,0.394,16.521,0.141818,12.2317,9.19214,6.23158,0.107481,0.0600815,0.0703579,
1363000,0.376052,0.366,16.5297,0.000104863,12.2391,9.19523,6.23568,5.93008e-05,4.97883e-05,7.07168e-05,
1364000,0.37609,0.428,16.5334,0.00359766,12.2417,9.19696,6.23796,0.00255607,0.00164848,0.00192151,
1365000,0.376122,0.42,16.5372,1.55711e-05,12.2458,9.19803,6.23809,1.2778e-05,5.83801e-06,6.71562e-06,
1366000,0.376114,0.365,16.5437,0.042089,12.25,9.20109,6.24272,0.0342437,0.0165173,0.0180564,
1367000,0.376148,0.423,16.5464,0.419012,12.2532,9.20125,6.24331,0.369619,0.142684,0.136361,
1368000,0.376211,0.461,16.5575,0.00380681,12.2613,9.20624,6.24968,0.00262825,0.0016486,0.00220594,
1369000,0.3762,0.362,16.5559,5.12615,12.2612,9.20467,6.24782,3.77313,2.23785,2.65195,
1370000,0.376228,0.415,16.5587,6.13773,12.2648,9.20493,6.24784,5.56185,2.12694,1.48785,
1371000,0.376264,0.425,16.5635,0.0671425,12.2687,9.20632,6.25079,0.0603122,0.0221911,0.0194451,
1372000,0.376286,0.407,16.569,0.000979004,12.2731,9.20835,6.25371,0.00082955,0.000414967,0.000313207,
1373000,0.376315,0.416,16.5717,1.25807e-05,12.2755,9.20908,6.25496,8.28644e-06,6.6126e-06,6.77375e-06,
1374000,0.376372,0.454,16.5729,6.921e-06,12.2771,9.20906,6.25517,5.38658e-06,2.87787e-06,3.25621e-06,
1375000,0.376426,0.451,16.5821,0.684193,12.2845,9.21277,6.25971,0.636246,0.205295,0.145485,
1376000,0.376455,0.416,16.5764,0.0140987,12.284,9.20816,6.25209,0.0111392,0.00567688,0.00651665,
1377000,0.376502,0.441,16.5799,2.35984e-06,12.2868,9.20922,6.25429,1.83549e-06,9.5615e-07,1.13386e-06,
1378000,0.376555,0.45,16.5855,0.480529,12.2911,9.21172,6.25718,0.424787,0.173625,0.142545,
1379000,0.376566,0.391,16.5926,0.0129746,12.2955,9.21522,6.26207,0.0109828,0.00513697,0.00461834,
1380000,0.376591,0.412,16.6043,5.0884,12.3026,9.22099,6.27054,4.7322,1.51809,1.0925,
1381000,0.376623,0.42,16.6002,1.90093e-06,12.3022,9.21746,6.26569,1.488e-06,7.08017e-07,9.47684e-07,
1382000,0.376643,0.405,16.6059,0.000589635,12.3058,9.22021,6.26989,0.000496817,0.000223063,0.00022602,
1383000,0.376656,0.394,16.6092,7.71245,12.3087,9.22122,6.27137,6.80755,2.8427,2.24906,
1384000,0.376686,0.419,16.6171,0.00786907,12.3135,9.22516,6.27729,0.00579847,0.00320688,0.00424452,
1385000,0.37674,0.451,16.6223,0.00666321,12.3186,9.22636,6.27902,0.0057681,0.00243628,0.0022786,
1386000,0.376768,0.416,16.6252,0.00566371,12.3311,9.22166,6.26924,0.00238774,0.00258354,0.00443865,
1387000,0.376793,0.411,16.6308,7.80734,12.3359,9.22393,6.27125,7.25881,2.37405,1.62115,
1388000,0.376806,0.395,16.6376,0.135206,12.3399,9.22742,6.27628,0.118625,0.0470729,0.0446417,
1389000,0.376878,0.476,16.6436,0.0215335,12.344,9.23009,6.28013,0.0189781,0.00751976,0.00685405,
1390000,0.376909,0.421,16.6465,0.0706383,12.347,9.23083,6.2809,0.0625587,0.0261157,0.0198533,
1391000,0.376935,0.412,16.6597,1.56393,12.3551,9.23727,6.29059,1.23767,0.714422,0.635328,
1392000,0.376942,0.387,16.6698,1.96276,12.3636,9.24097,6.29502,1.72731,0.699831,0.615677,
1393000,0.376977,0.426,16.6709,0.0145276,12.3694,9.23828,6.29055,0.0113911,0.00583697,0.00687196,
1394000,0.377009,0.421,16.6775,0.315545,12.3745,9.24105,6.2939,0.275135,0.115498,0.102614,
1395000,0.377091,0.492,16.6844,0.00014171,12.3821,9.24214,6.29576,0.000105931,6.30639e-05,6.98809e-05,
1396000,0.377109,0.402,16.691,0.00463908,12.3862,9.24542,6.30013,0.00418582,0.00150678,0.00131513,
1397000,0.377128,0.404,16.694,4.66123e-05,12.3892,9.2459,6.30183,2.97269e-05,2.20349e-05,2.83457e-05,
1398000,0.377154,0.414,16.6953,0.0743252,12.3912,9.2456,6.30178,0.0671569,0.0247849,0.0199974,
1399000,0.377152,0.373,16.6974,0.00120367,12.3938,9.24569,6.30187,0.000750874,0.000563802,0.00075308,
1400000,0.377159,0.387,16.6983,0.0209596,12.395,9.24586,6.30178,0.0187814,0.00723965,0.0058438,
1401000,0.377183,0.412,16.7027,0.031166,12.3978,9.24783,6.30483,0.0249977,0.0127412,0.0135683,
1402000,0.377202,0.403,16.7049,1.84631e-05,12.3995,9.24871,6.30604,7.27638e-06,8.1205e-06,1.48996e-05,
1403000,0.377222,0.405,16.7098,1.45849,12.4029,9.2509,6.30928,1.19361,0.626274,0.557016,
1404000,0.377224,0.38,16.7074,8.07136,12.4035,9.24886,6.30464,5.4407,3.89353,4.51509,
1405000,0.37725,0.414,16.7147,1.29005,12.4082,9.25258,6.3093,1.11292,0.485285,0.436044,
1406000,0.37729,0.434,16.7177,0.000312176,12.4134,9.25233,6.30749,0.000225903,0.000129702,0.000172044,
1407000,0.377312,0.408,16.7258,2.67661,12.419,9.25609,6.31237,2.46014,0.845815,0.629744,
1408000,0.377327,0.399,16.7325,0.221393,12.4251,9.25814,6.31515,0.199606,0.0714643,0.063757,
1409000,0.377341,0.397,16.7379,41.4514,12.4282,9.26066,6.31958,37.7524,13.5143,10.5044,
1410000,0.377384,0.437,16.7414,3.84921e-05,12.4308,9.26211,6.32169,2.08478e-05,1.94867e-05,2.58316e-05,
1411000,0.377448,0.468,16.739,0.00248305,12.4327,9.25851,6.3168,0.0014588,0.00118123,0.00162547,
1412000,0.377513,0.469,16.7589,10.393,12.4486,9.26633,6.3268,8.35674,4.24601,4.48899,
1413000,0.377526,0.396,16.7688,0.235858,12.4556,9.27072,6.33277,0.216391,0.0797972,0.0493565,
1414000,0.377583,0.458,16.7782,0.0692019,12.4608,9.2756,6.34037,0.0580115,0.0260222,0.0273206,
1415000,0.377607,0.412,16.7854,0.000790424,12.4658,9.27896,6.34474,0.000708824,0.000268609,0.000224028,
1416000,0.377643,0.429,16.7917,0.00282343,12.4708,9.28136,6.34797,0.00236123,0.00109774,0.00109148,
1417000,0.377643,0.377,16.791,0.00486006,12.4728,9.27929,6.3452,0.00405446,0.00198208,0.00180358,
1418000,0.377644,0.379,16.7957,0.00313804,12.4753,9.28181,6.34895,0.00162353,0.00151058,0.00222027,
1419000,0.37767,0.415,16.788,0.0137096,12.4731,9.2759,6.34149,0.0120244,0.00459635,0.00471599,
1420000,0.377699,0.418,16.8,0.219432,12.4817,9.28133,6.34845,0.195067,0.0792069,0.06185,
1421000,0.377699,0.379,16.8032,0.0114202,12.4837,9.28268,6.35114,0.00932858,0.00465306,0.00466353,
1422000,0.377743,0.439,16.8074,0.00115408,12.4868,9.28438,6.35347,0.00071268,0.000508481,0.00075195,
1423000,0.377748,0.385,16.8087,3.71153,12.4901,9.28404,6.35122,3.36974,1.26445,0.906329,
1424000,0.377789,0.437,16.8157,0.00205626,12.4965,9.28618,6.3539,0.00124687,0.000983927,0.00130591,
1425000,0.377796,0.387,16.821,2.26116,12.5056,9.28501,6.35158,1.67206,1.04094,1.11062,
1426000,0.377811,0.4,16.8289,0.183621,12.5101,9.28917,6.35781,0.151209,0.0767929,0.0703936,
1427000,0.37784,0.418,16.8316,0.000194251,12.513,9.28997,6.35797,0.000158061,8.20595e-05,7.75654e-05,
1428000,0.377905,0.472,16.8393,0.0362174,12.5187,9.2932,6.36264,0.030239,0.0149892,0.0131388,
1429000,0.377929,0.411,16.8431,0.0070409,12.5219,9.29439,6.36426,0.00562612,0.00288497,0.00309806,
1430000,0.377929,0.379,16.8445,0.0202849,12.5234,9.29473,6.36469,0.0173379,0.00832676,0.00644509,
1431000,0.37797,0.436,16.8504,0.0465113,12.5269,9.29784,6.36893,0.0420855,0.0161375,0.0114754,
1432000,0.377973,0.383,16.8526,0.000355784,12.5294,9.29836,6.36913,0.000189496,0.000165654,0.000251461,
1433000,0.378022,0.448,16.8552,7.63129,12.5324,9.29897,6.3691,6.74895,2.79527,2.20788,
1434000,0.378058,0.429,16.8592,3.93883e-05,12.5351,9.30083,6.37175,2.68002e-05,1.79703e-05,2.25888e-05,
1435000,0.378077,0.406,16.8609,1.93689,12.5368,9.30123,6.37233,1.65873,0.790169,0.613033,
1436000,0.378117,0.435,16.865,0.000157597,12.5403,9.30284,6.37394,0.000104306,6.37501e-05,9.94646e-05,
1437000,0.378193,0.487,16.8761,1.81326e-05,12.5524,9.30469,6.37667,9.79527e-06,8.35021e-06,1.27718e-05,
1438000,0.3782,0.388,16.8813,0.0077816,12.5558,9.30728,6.38011,0.00522364,0.00408791,0.0040689,
1439000,0.378218,0.404,16.8856,0.000362612,12.5589,9.30931,6.38239,0.000288336,0.000153142,0.00015779,
1440000,0.378252,0.428,16.8914,0.0129875,12.5637,9.31185,6.38468,0.0116786,0.00459356,0.00334414,
1441000,0.378266,0.399,16.8942,0.00550327,12.5659,9.31285,6.38619,0.00502081,0.00178379,0.00137682,
1442000,0.378281,0.399,16.9047,0.612867,12.5719,9.31839,6.39408,0.526961,0.250787,0.187147,
1443000,0.378284,0.383,16.9047,3.16343,12.573,9.31758,6.3931,2.89558,1.05284,0.717243,
1444000,0.378266,0.352,16.9102,0.306792,12.5768,9.32023,6.39623,0.245817,0.137707,0.121376,
1445000,0.378295,0.42,16.9136,0.000137869,12.5791,9.32169,6.39848,9.08714e-05,6.28757e-05,8.24431e-05,
1446000,0.37833,0.429,16.9193,0.0436831,12.5837,9.32386,6.40153,0.0376933,0.0171924,0.0138511,
1447000,0.378368,0.434,16.924,8.64586e-05,12.5866,9.32621,6.40487,5.39483e-05,4.03006e-05,5.42267e-05,
1448000,0.378373,0.385,16.9243,8.14455e-09,12.5883,9.32548,6.40326,3.24044e-09,2.7261e-09,6.95713e-09,
1449000,0.378405,0.425,16.9267,0.982899,12.5909,9.32616,6.4036,0.904415,0.315743,0.220068,
1450000,0.378417,0.396,16.9285,0.00541017,12.5954,9.32522,6.40086,0.00435309,0.00209497,0.0024355,
1451000,0.378426,0.391,16.9364,0.00188215,12.6004,9.32901,6.40633,0.00134917,0.000805553,0.00103601,
1452000,0.378464,0.434,16.9396,3.55824,12.6026,9.3303,6.40864,3.07717,1.41171,1.09508,
1453000,0.378538,0.485,16.9454,2.72552,12.611,9.33006,6.40788,2.44243,0.934192,0.768288,
1454000,0.378568,0.423,16.9522,0.341377,12.6157,9.3331,6.41207,0.29091,0.131528,0.12087,
1455000,0.378588,0.407,16.9584,0.0199959,12.6214,9.33509,6.41433,0.0133841,0.00989951,0.011077,
1456000,0.378635,0.448,16.9654,8.23859,12.6261,9.33843,6.41874,7.46018,2.95105,1.87389,
1457000,0.37869,0.458,16.9757,0.279001,12.6348,9.34217,6.42339,0.229662,0.129963,0.0905899,
1458000,0.37875,0.466,16.9942,7.36771,12.6519,9.34777,6.43068,6.811,2.21025,1.73442,
1459000,0.378776,0.417,17.0025,0.0379394,12.6589,9.35082,6.43435,0.0270867,0.0176255,0.0198759,
1460000,0.378779,0.384,17.0072,0.0159637,12.6619,9.35317,6.43725,0.0134663,0.00606833,0.00605576,
1461000,0.378784,0.386,17.0161,2.31861e-19,12.6719,9.35536,6.43807,7.77851e-20,8.24391e-20,2.02269e-19,
1462000,0.378811,0.418,17.0202,0.00656644,12.6745,9.35727,6.441,0.00599605,0.00224934,0.00145121,
1463000,0.378851,0.437,17.0253,2.76966e-08,12.6783,9.35942,6.44385,1.92627e-08,1.20023e-08,1.58744e-08,
1464000,0.378862,0.395,17.0277,0.000752109,12.6815,9.35954,6.4437,0.000713886,0.000192029,0.000138419,
1465000,0.37889,0.42,17.0248,3.13426e-13,12.6818,9.35699,6.43907,1.38874e-13,8.97005e-14,2.66277e-13,
1466000,0.378929,0.436,17.0338,0.0202582,12.6873,9.36147,6.44575,0.0190852,0.0057589,0.00360336,
1467000,0.378922,0.368,17.0395,0.000489843,12.6925,9.36317,6.44792,0.000453205,0.000146005,0.00011504,
1468000,0.378936,0.4,17.0387,0.00189409,12.6932,9.36204,6.44621,0.00177503,0.000505676,0.000425626,
1469000,0.378994,0.464,17.0458,7.47322e-05,12.6984,9.36514,6.45008,6.64408e-05,2.524e-05,2.30969e-05,
1470000,0.379005,0.395,17.0527,0.0197056,12.7064,9.36649,6.4508,0.0179492,0.00637362,0.00505095,
1471000,0.379042,0.434,17.0578,0.00027098,12.7108,9.36833,6.45269,0.000252132,8.30345e-05,5.44499e-05,
1472000,0.379035,0.368,17.062,0.00134727,12.7149,9.36959,6.4541,0.00124558,0.000407265,0.000312717,
1473000,0.379073,0.436,17.0674,0.000564251,12.7191,9.37189,6.45681,0.000530437,0.000151324,0.000118814,
1474000,0.379085,0.397,17.0729,2.22519,12.7227,9.37462,6.46017,2.08711,0.694166,0.337015,
1475000,0.379147,0.47,17.0625,1.28465,12.7204,9.36726,6.4479,1.2,0.402153,0.220439,
1476000,0.379146,0.377,17.0615,8.0552e-09,12.7223,9.36539,6.44409,5.74624e-09,3.39471e-09,4.51032e-09,
1477000,0.379165,0.407,17.0588,5.80303e-06,12.7245,9.36174,6.43803,5.47669e-06,1.56988e-06,1.10293e-06,
1478000,0.379181,0.404,17.0607,4.48425e-14,12.7263,9.36226,6.43865,2.87206e-14,1.83936e-14,2.91144e-14,
1479000,0.379157,0.343,17.0637,3.71313e-10,12.7285,9.36346,6.44055,2.7043e-10,1.48567e-10,2.06565e-10,
1480000,0.379141,0.356,17.0692,4.20355,12.7314,9.36653,6.44498,4.05919,0.992274,0.456346,
1481000,0.379201,0.468,17.0688,1.97506e-08,12.733,9.3652,6.44256,8.19788e-09,6.82769e-09,1.66212e-08,
1482000,0.379221,0.409,17.0704,1.21696e-09,12.7355,9.36517,6.4421,7.53778e-10,5.5554e-10,7.77286e-10,
1483000,0.379264,0.442,17.0714,0.0123303,12.7379,9.36465,6.44076,0.00870301,0.00566498,0.0066484,
1484000,0.379272,0.391,17.0744,0.000275273,12.7423,9.36421,6.44045,0.000254011,8.39668e-05,6.48331e-05,
1485000,0.379286,0.401,17.0653,0.00195763,12.7402,9.35777,6.43006,0.00119861,0.000918795,0.00124558,
1486000,0.379324,0.436,17.0732,3.08587e-05,12.748,9.35999,6.43208,2.74757e-05,1.05681e-05,9.25528e-06,
1487000,0.379349,0.416,17.0824,0.11495,12.7538,9.36447,6.43859,0.108332,0.0329576,0.0197889,
1488000,0.379357,0.391,17.0865,6.23519,12.7589,9.36501,6.43878,5.17529,2.68033,2.21579,
1489000,0.379381,0.416,17.0861,4.65619e-09,12.7616,9.36327,6.43478,2.65455e-09,1.46379e-09,3.53423e-09,
1490000,0.379395,0.4,17.0888,7.28474,12.7649,9.36354,6.43489,6.58723,2.54723,1.78532,
1491000,0.379429,0.43,17.097,4.39388e-05,12.774,9.36559,6.4358,4.11491e-05,1.19266e-05,9.75296e-06,
1492000,0.379459,0.424,17.1027,0.0197339,12.7776,9.36829,6.43988,0.0156366,0.00834946,0.00867243,
1493000,0.379482,0.414,17.1066,9.19774,12.7809,9.36946,6.44175,7.6577,3.97615,3.18563,
1494000,0.37951,0.421,17.111,2.34396,12.7838,9.37141,6.44478,2.08617,0.865399,0.626991,
1495000,0.379542,0.428,17.1162,7.56719,12.7875,9.37363,6.44809,6.5476,2.96259,2.36946,
1496000,0.379555,0.399,17.1189,2.29325,12.7895,9.37479,6.44964,2.10784,0.74761,0.507023,
1497000,0.379576,0.411,17.1221,1.72741e-08,12.7924,9.37566,6.4511,1.06858e-08,8.02254e-09,1.09474e-08,
1498000,0.379602,0.418,17.1289,0.00623269,12.7969,9.37894,6.45563,0.0046287,0.00230998,0.00347642,
1499000,0.379648,0.449,17.1301,0.455681,12.7998,9.37804,6.45433,0.413689,0.157614,0.108,
1500000,0.379653,0.387,17.1285,0.350854,12.8005,9.37626,6.45122,0.306623,0.125808,0.115123,
1501000,0.379688,0.431,17.1282,7.80473,12.8044,9.37364,6.44666,6.66972,3.13545,2.56857,
1502000,0.379692,0.386,17.1286,0.002168,12.8063,9.37264,6.44533,0.00185989,0.000801272,0.000773951,
1503000,0.379734,0.443,17.1348,0.000153756,12.8124,9.37422,6.44731,0.000117875,6.45091e-05,7.47334e-05,
1504000,0.37979,0.464,17.1373,2.58418,12.8146,9.37511,6.44833,2.42848,0.726117,0.503215,
1505000,0.379812,0.413,17.1421,2.65422,12.8214,9.37545,6.44713,2.12458,1.15015,1.09917,
1506000,0.379851,0.438,17.1426,0.311451,12.8234,9.37471,6.44538,0.267537,0.119219,0.10589,
1507000,0.379895,0.447,17.1446,0.000515155,12.8258,9.37503,6.4457,0.000266509,0.00022673,0.000378088,
1508000,0.379943,0.452,17.145,5.95793e-05,12.8294,9.37301,6.44247,3.84485e-05,2.6087e-05,3.72944e-05,
1509000,0.37997,0.421,17.1483,0.00140424,12.8327,9.37417,6.44285,0.000899428,0.000591443,0.000901725,
1510000,0.380009,0.439,17.1551,0.000329282,12.8415,9.37436,6.44328,0.000278678,0.000131641,0.000115914,
1511000,0.380035,0.419,17.1588,0.048477,12.8438,9.37607,6.44588,0.0363255,0.0214933,0.0238435,
1512000,0.380069,0.432,17.1626,0.031123,12.8478,9.37701,6.44676,0.0293461,0.00852342,0.00589937,
1513000,0.380085,0.404,17.17,0.000881393,12.8522,9.38092,6.45218,0.000570238,0.000379659,0.000554564,
1514000,0.380102,0.406,17.1745,1.34022,12.8632,9.37849,6.44552,1.2312,0.422925,0.31853,
1515000,0.380134,0.428,17.1773,5.72413,12.8679,9.37839,6.44386,4.8419,2.2754,2.03574,
1516000,0.38015,0.405,17.1792,0.000700304,12.8698,9.37901,6.44419,0.00037328,0.000329968,0.000492147,
1517000,0.380177,0.42,17.1834,0.000681373,12.8738,9.37997,6.44588,0.000347934,0.000257278,0.000526326,
1518000,0.380184,0.391,17.1857,0.000603305,12.8762,9.38045,6.44656,0.000442148,0.000247268,0.000327629,
1519000,0.380208,0.417,17.1881,0.000220762,12.8798,9.38018,6.44602,0.000175801,9.01488e-05,9.8505e-05,
1520000,0.380786,1.258,17.2151,0.0150246,12.8938,9.39498,6.46863,0.0132963,0.00515354,0.00473166,
1521000,0.380784,0.379,17.2164,4.93349,12.897,9.39445,6.46664,4.59592,1.54889,0.904291,
1522000,0.38081,0.42,17.2179,0.0215855,12.8991,9.39434,6.4664,0.0178373,0.00864606,0.00854478,
1523000,0.380861,0.458,17.232,2.24072e-11,12.9163,9.39605,6.46714,1.08609e-11,9.33434e-12,1.72335e-11,
1524000,0.380867,0.391,17.2337,0.0349542,12.9186,9.3961,6.46702,0.0281456,0.014498,0.0148129,
1525000,0.380874,0.391,17.2364,0.00026503,12.9209,9.39709,6.46842,0.000154008,0.000114334,0.000182894,
1526000,0.380883,0.395,17.2372,0.000853274,12.9237,9.39608,6.46631,0.000756955,0.000312569,0.000239577,
1527000,0.380891,0.392,17.2399,0.00889216,12.9259,9.39709,6.4677,0.008098,0.00286883,0.00229407,
1528000,0.380891,0.382,17.245,0.00110111,12.9294,9.39938,6.47087,0.001026,0.000321723,0.000237198,
1529000,0.380935,0.447,17.2492,11.8205,12.9337,9.40046,6.47199,9.96575,4.55912,4.42968,
1530000,0.380963,0.424,17.2532,4.26455e-06,12.9382,9.40117,6.47253,1.91081e-06,1.77936e-06,3.37181e-06,
1531000,0.380975,0.399,17.2594,0.0566376,12.9424,9.40416,6.47634,0.0460703,0.0234305,0.0231595,
1532000,0.381009,0.434,17.2673,0.969305,12.9482,9.40776,6.48056,0.920498,0.256148,0.163169,
1533000,0.381053,0.449,17.2752,0.0757151,12.9552,9.41059,6.48349,0.0702931,0.0230709,0.0161054,
1534000,0.381063,0.395,17.283,0.0012035,12.9602,9.41425,6.48903,0.000731536,0.000501299,0.000813608,
1535000,0.381111,0.456,17.2943,0.00814041,12.9742,9.41496,6.49008,0.00599147,0.00336277,0.00436581,
1536000,0.381146,0.434,17.2992,0.075201,12.9783,9.41649,6.49279,0.0691211,0.0238439,0.0175763,
1537000,0.381665,1.179,17.3043,0.000195355,12.9813,9.41925,6.49622,0.000137344,9.10501e-05,0.00010493,
1538000,0.381673,0.394,17.3084,0.000127752,12.9854,9.42053,6.49728,0.000114734,4.39123e-05,3.50476e-05,
1539000,0.381676,0.387,17.3162,0.000615466,12.9942,9.42211,6.49802,0.000566878,0.00018708,0.000149828,
1540000,0.381699,0.417,17.3215,0.0107069,12.9986,9.4242,6.50034,0.00904298,0.00414062,0.00396455,
1541000,0.381701,0.384,17.3162,0.0631748,13.0013,9.41788,6.48992,0.0563402,0.0203807,0.0200368,
1542000,0.381769,0.487,17.3182,0.440769,13.006,9.41679,6.48761,0.408282,0.138254,0.0920247,
1543000,0.381815,0.453,17.3217,9.51079,13.0123,9.41634,6.48491,8.91515,2.85807,1.67532,
1544000,0.38184,0.42,17.3256,0.000620606,13.0155,9.41793,6.48674,0.000434012,0.000252337,0.000364845,
1545000,0.381872,0.431,17.329,2.75364,13.0192,9.41861,6.48712,2.51394,0.905724,0.665063,
1546000,0.381915,0.448,17.3316,8.39757,13.0215,9.41961,6.48807,7.98559,2.29614,1.21548,
1547000,0.381946,0.43,17.3406,4.27229e-05,13.0274,9.42389,6.49414,2.53966e-05,1.83667e-05,2.90331e-05,
1548000,0.381972,0.422,17.3437,0.710956,13.0324,9.4235,6.49289,0.652191,0.236832,0.154973,
1549000,0.382,0.426,17.3465,1.85345e-06,13.035,9.42411,6.49439,1.06526e-06,8.32526e-07,1.26783e-06,
1550000,0.382015,0.406,17.3503,0.00167919,13.038,9.42545,6.49634,0.00139075,0.000628533,0.000700308,
1551000,0.382023,0.394,17.3515,4.25438e-06,13.0391,9.42596,6.49683,1.79472e-06,1.71799e-06,3.45358e-06,
1552000,0.382049,0.422,17.3543,0.00164486,13.0429,9.42611,6.49638,0.00143843,0.000627462,0.000492728,
1553000,0.38205,0.383,17.357,0.00445647,13.0445,9.42763,6.49813,0.00388852,0.00174306,0.00130434,
1554000,0.382069,0.412,17.3598,7.76617e-06,13.0476,9.42816,6.49868,3.71846e-06,3.23337e-06,6.00266e-06,
1555000,0.382138,0.49,17.3598,0.14579,13.0486,9.42763,6.4974,0.132083,0.0481843,0.0385612,
1556000,0.382182,0.45,17.3626,2.07543e-05,13.0523,9.42782,6.49705,1.25828e-05,9.72312e-06,1.33369e-05,
1557000,0.382211,0.428,17.3678,0.00283942,13.0564,9.43016,6.49959,0.00247536,0.00110217,0.000848602,
1558000,0.382231,0.413,17.3979,0.0022741,13.0936,9.43399,6.49966,0.00214021,0.00061899,0.000455914,
1559000,0.382255,0.42,17.404,0.00998209,13.0985,9.43625,6.50269,0.00854023,0.00373099,0.00357579,
1560000,0.382304,0.458,17.403,0.000123964,13.1,9.43451,6.4996,7.51238e-05,5.4168e-05,8.23976e-05,
1561000,0.382338,0.435,17.4095,0.122616,13.105,9.43702,6.5033,0.106097,0.0460801,0.0406772,
1562000,0.382325,0.363,17.4166,0.0035373,13.1097,9.44051,6.50795,0.00327087,0.00102922,0.000868677,
1563000,0.382317,0.369,17.4184,34.1964,13.112,9.44063,6.50772,32.1882,9.93411,5.88432,
1564000,0.382315,0.38,17.4246,1.22564,13.1155,9.44394,6.51237,1.1458,0.375575,0.219688,
1565000,0.382335,0.413,17.43,0.00231985,13.1222,9.44467,6.51237,0.00197201,0.000843151,0.000884311,
1566000,0.382372,0.441,17.4378,0.000369875,13.1294,9.44736,6.51497,0.000297546,0.000146287,0.000163934,
1567000,0.382913,1.229,17.4392,4.34562e-05,13.1312,9.44723,6.51521,2.96375e-05,1.90103e-05,2.5469e-05,
1568000,0.38296,0.458,17.4474,9.96542e-06,13.1379,9.45028,6.51914,7.78425e-06,4.19734e-06,4.59321e-06,
1569000,0.382959,0.381,17.4538,4.30782e-09,13.1422,9.45343,6.52316,3.12359e-09,1.88812e-09,2.28811e-09,
1570000,0.382947,0.364,17.457,2.75411e-07,13.1446,9.45485,6.52462,1.48013e-07,9.77868e-08,2.10668e-07,
1571000,0.382963,0.408,17.4607,2.85381e-05,13.1471,9.4567,6.52694,2.13716e-05,1.18104e-05,1.47714e-05,
1572000,0.382997,0.436,17.4625,4.50047e-05,13.1495,9.45679,6.52679,3.79381e-05,1.75046e-05,1.67247e-05,
1573000,0.383013,0.409,17.4661,2.9157,13.1529,9.45774,6.52818,2.36826,1.20481,1.20046,
1574000,0.383065,0.464,17.4729,4.31375e-06,13.1593,9.45964,6.53077,2.01819e-06,1.75304e-06,3.38558e-06,
1575000,0.383086,0.417,17.476,1.06901e-05,13.1623,9.46063,6.53152,8.57111e-06,4.49246e-06,4.54233e-06,
